Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
WedMeGood,$2.60,03/04/2019,Bengaluru,General,Series A,https://entrackr.com/2019/04/wedmegood-funding-orchid-india/,Orchid India
Mn Cars24,$11.00,03/04/2019,India,General,,https://entrackr.com/2019/04/cars24-funding-valuation-unicorn/,
KidzByte,$0.24,02/04/2019,India,General,Seed,https://entrackr.com/2019/04/kidzbyte-2-cr-seed-fund/,
Blackbuck,$65.87,05/04/2019,Bengaluru,Logistics,,https://yourstory.com/2019/04/blackbuck-raises-rs-550-cr-funding,Accel Partners US;B-Capital;Goldman Sachs;Sequoia Capital putting in $13;Softbank;Fosun;Carlyle Group;Co-founder of Facebook
LivGuard,$26.35,04/04/2019,Bengaluru,EV & Mobility,,https://yourstory.com/2019/04/energy-storage-livguard-funding-chryscapital-ncubate-capital,
Teamonk Global,$1.00,04/04/2019,Bengaluru,General,Pre-Series A,https://yourstory.com/2019/04/startup-teamonk-global-funding-roots-ventures-mckinsey,Roots Ventures
WedMeGood,$2.60,04/04/2019,Gurugram,General,Series A,https://yourstory.com/2019/04/online-wedding-platform-wedmegood-funding,
Cars24,$9.28,03/04/2019,Gurugram,General,Series C,https://yourstory.com/2019/04/cars24-funding-global-car-group,
LBB,$5.00,03/04/2019,Delhi,E-commerce,Series A,https://yourstory.com/2019/04/lbb-funding-local-discovery-inventus-india,Inventus India;IAN Fund;Japanese investors Dream Incubator;Akatsuki Entertainment Technology (AET) Fund;Blume Ventures;Chiratae Ventures
Lavelle Networks,$2.00,02/04/2019,Bengaluru,Deeptech & AI,Series A,https://yourstory.com/2019/04/network-management-platform-lavelle-networks-funding,YourNest Venture Capital;Ideaspring Capital;KAAJ Ventures (B V Jagadeesh);ASM Technologies Limited
SurveySparrow,$1.40,02/04/2019,Kochi,SaaS,Seed,https://yourstory.com/2019/04/surveysparrow-seed-funding-prime-venture-k5sblegu9e,
Nykaa,$11.98,01/04/2019,Mumbai,E-commerce,Acquisition,https://yourstory.com/2019/04/nykaa-raises-rs-100-crore-soonicorn-rghxtmfe,Marico Chairman Harsh Mariwala;Warbug Pincus Founder Dailp Pathak
Baxi-Fresh,$0.24,01/04/2019,Gurugram,General,Bridge,https://yourstory.com/2019/04/funding-alert-micro-delivery-startup-baxi-fresh-4t3zdydwmz,
BharatPe,$15.50,04/04/2019,Delhi,Fintech,Series A,https://inc42.com/buzz/bharatpe-raises-15-5-mn-in-series-a-round-from-sequoia-insight-partners/,
AIBono,$2.50,06/04/2019,Bengaluru,AgriTech,Pre-Series A,https://yourstory.com/2019/04/seed-fork-tech-company-helping-farmers,Menterra Venture Advisors;Artha Initiatives;Milliways Ventures;Rebright Partners;3one4 Capital
Utkal Tubers,$1.20,04/04/2019,Bengaluru,AgriTech,,https://yourstory.com/2019/04/potato-startup-raised-strategic-funding,IPM Potato Group
Haptik,$83.83,03/04/2019,Mumbai,Deeptech & AI,Acquisition,https://yourstory.com/2019/04/reliance-jio-acquires-majority-stake-haptik-aurhjy,Reliance Jio
FastFox.com,,01/04/2019,Gurugram,PropTech,Acquisition,https://yourstory.com/2019/04/housing-parent-elara-technologies-acquisition-a4nuwnj4jr,Elara Technologies
ten3T,,01/04/2019,Bengaluru,Healthtech,Pre-Series A,https://yourstory.com/2019/04/medical-wearable-startup-ten3t-funding-ij08i4zg1z,ITI Growth Opportunities Fund;pi Ventures;Bhupen Shah;Vijay Chandru
Teamonk,$1.00,04/04/2019,Bengaluru,Foodtech,Pre-Series A,https://entrackr.com/2019/04/teamonk-funding-rajat-gupta/,Rajat Gupta;Roots Ventures
Transerv,$5.51,03/04/2019,Mumbai,Fintech,,https://entrackr.com/2019/04/indiabulls-fund-transerv-acquire-stake/,Indiabulls Consumer Finance
Little Black Book,$5.00,02/04/2019,Delhi,E-commerce,Series A,https://entrackr.com/2019/04/little-black-book-fund-5-mn/,Inventus India;IAN Fund;Dream Incubator;Akatsuki Entertainment Technology (AET) Fund;Blume Ventures;Chiratae Ventures
CaratLane,$11.96,01/04/2019,Chennai,E-commerce,,https://inc42.com/buzz/titan-increases-its-stake-in-online-jewellery-startup-caratlane/,Titan Company
OYO,$200.00,01/04/2019,Gurugram,Travel Tech,Series E,https://inc42.com/buzz/breaking-airbnb-invests-nearly-200-mn-in-oyo/,Airbnb
FastFox,$14.00,01/04/2019,Gurugram,Real Estate Tech,Acquisition,https://inc42.com/buzz/housing-parent-elara-technologies-acquires-rental-brokerage-startup-fastfox/,Elara Technologies
Intello Labs,$2.00,03/04/2019,Gurugram,Agritech,Seed,https://inc42.com/buzz/omnivore-nexus-venture-invests-2-mn-in-agritech-startup-intello-labs/,Nexus Venture Partners;Omnivore
Little Black Book,$5.00,03/04/2019,Delhi,Consumer Services,Series A,https://inc42.com/buzz/japanese-and-indian-investors-invest-5-mn-in-little-black-book/,Inventus India;IAN Fund;Dream Incubator;Akatsuki Entertainment Technology Fund;Blume Ventures;Chiratae Ventures
Dunzo,$9.58,05/04/2019,Bengaluru,Consumer Services,Series C,https://inc42.com/buzz/not-just-an-errand-boy-dunzo-is-closing-inr-80-cr-to-power-its-hyperlocal-delivery-ambitions/,Google;Blume Ventures;Alteria Capital;Greyhound;Beeline
