Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Increff,$2.00,17/07/2017,Bengaluru,E-commerce,,https://inc42.com/buzz/increff-funding-sequoia-capital/,Sequoia Capital;Sequoia India;Prime Venture Partners;New Enterprise
a1000yoga,,19/07/2017,Bengaluru,Fitness & Wellness,Acquisition,https://inc42.com/buzz/fitness-curefit-bengaluru-acquisition/,CureFit
Joe Hukum,,21/07/2017,Gurugram,SaaS,Acquisition,https://inc42.com/buzz/freshworks-acquires-chatbots-joe-hukum/,Freshworks
Monsoon CrediTech,$1.00,21/07/2017,Delhi,Fintech,Acquisition,https://entrackr.com/2017/07/fintech-startup-monsoon-creditech-raises-funds/,
FableStreet,$0.17,21/07/2017,India,E-commerce,Seed,https://entrackr.com/2017/07/fablestreet-raises-seed-funding/,Kanwaljit Singh;MD Fireside Ventures;Harmeet Bajaj;Fashion Multipreneur;Domestic Fashion Industry;Pameela P;Sr
Trupay,$0.54,20/07/2017,India,Fintech,,https://entrackr.com/2017/07/fintech-platform-trupay-raises-700k-from-kae-capital-others/,Kae Capital;S Partners Pte Ltd
RainCan,$0.21,19/07/2017,Pune,Logistics,Pre-Series A,https://entrackr.com/2017/07/subscription-based-e-grocery-firm-raincan-raises-rs-1-75-crore/,Prabodh Agarwal;Group CFO;IIFL Holdings Ltd also saw participation from the existing investor Dr;Aniruddha Malpani
RentoMojo,$10.00,19/07/2017,Bengaluru,General,Pre-Series A,https://entrackr.com/2017/07/rentomojo-raises-10-mn-series-b-round/,Ben Capital;Bain Capital
Vayana Network,$4.00,17/07/2017,India,General,,https://entrackr.com/2017/07/vayana-networks-raises-4-million-from-idg-ventures-jungle-ventures/,
Monkeybox,,21/07/2017,Bengaluru,Foodtech,Pre-Series A,https://entrackr.com/2017/07/monkeybox-raises-latest-funds-from-blume-ventures-others/,Blume Ventures;NB Ventures;Nspira
Ambee,,18/07/2017,Hyderabad,Healthtech,Seed,https://entrackr.com/2017/07/ambulance-hailing-startup-ambee-raises-seed-funding/,Uber;anAmaya Capital
Hypernova Interactive,,18/07/2017,Bengaluru,Gaming,Undisclosed,https://entrackr.com/2017/07/gaming-startup-hypernova-interactive-raises-funds-kae-capital/,Kae Capital
MobiQuest,,18/07/2017,India,SaaS,Undisclosed,https://entrackr.com/2017/07/paytm-invests-mobile-loyalty-platform-mobiquest/,Paytm
Brick2Wall,$1.00,21/07/2017,Delhi,General,Series B,https://yourstory.com/2017/07/brick2wall-marketplace-construction-funding-angel-round,
Vayana Network,$4.00,18/07/2017,Pune,General,Series A,https://yourstory.com/2017/07/vayana-network-financing-platform-4-million-series-a-funding,
Paras Healthcare,$42.00,17/07/2017,Gurgaon,Healthtech,,https://yourstory.com/2017/07/paras-healthcare-raises-42-m-from-creador,Creador
