Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Minio,$3.30,17/06/2015,India,General,Seed,https://inc42.com/flash-feed/minio-raises-seed-fund-from-general-catalyst-nexus-ventures/,General Catalyst;Nexus Ventures
Fracktal Works,$2.98,18/06/2015,Bengaluru,General,,https://inc42.com/flash-feed/fracktal-funding/,
Tracxn,$10.00,19/06/2015,India,Foodtech,,https://inc42.com/buzz/tracxn-raises-10-mn-from-for-launching-tracxnlabs/,Flipkart founders Sachin Bansal;Binny Bansal alongwith a few other angels participating;Accel Partners
In Asia,$4.00,22/06/2015,India,General,Series A,https://inc42.com/flash-feed/tech-in-asia-raised-4mn/,SB ISAT Fund;Eduardo Saverin;Walden International;Marvelstone;Andrew James Solimine;East Ventures;Fenox Venture Capital;Simile Venture Partners
Cupick,$0.12,19/06/2015,India,E-commerce,Seed,https://inc42.com/startups/cupick-raises-seedfund/,JKN Partners;Sushil Agarwal;Kalpesh Shethia;Rajeev Mudumba;Dinesh Tadepalli;Sudheshna Vuppala
Housejoy,$4.00,19/06/2015,Bangalore,Consumer Services,Series A,https://inc42.com/flash-feed/housejoy-funding/,Matrix Partners
Holachef,$3.10,21/06/2015,Mumbai,Foodtech,,https://inc42.com/buzz/holachef-funding/,Kalaari Capital;India Quotient
Belong,$5.00,22/06/2015,Bangalore,SaaS,Series A,https://inc42.com/flash-feed/belong-series-a/,Matrix Partners;Blume Ventures;Kunal Bahl;Rohit Bansal;Phanindra Sama;Raju Reddy
Fire42,,22/06/2015,India,Foodtech,Acquisition,https://inc42.com/buzz/hello-curry-acquires-fire42/,Hello Curry
Goodservice,$1.60,23/06/2015,Delhi,Consumer Services,,https://inc42.com/flash-feed/goodservice-funding/,Sequoia Capital
Treebo Hotels,$6.00,23/06/2015,Bangalore,Travel Tech,,https://inc42.com/flash-feed/treebo-funding/,Matrix Partners;SAIF Partners
EduKart,$1.00,23/06/2015,Delhi,Edtech,,https://inc42.com/flash-feed/edukart-raises-1-mn-funding/,YouWeCan Ventures;United Finsec;500 Startups
MobiKwik,$25.00,19/06/2015,Gurgaon,Fintech,Series B,https://inc42.com/flash-feed/mobikwik-crosses-10-mn-app-downloads/,Tree Line Asia
Jiffstore,,17/06/2015,Bangalore,E-commerce,Undisclosed,https://inc42.com/flash-feed/jiffstore-funding/,Unitus Seed Fund;Times Internet
Moovo,,18/06/2015,Delhi,Logistics,Undisclosed,https://inc42.com/flash-feed/moovo-funding/,YouWeCan Ventures;Vikram Chachra;Pratyush Prasanna;Anindya Shuvra Sen;Bijay Sahoo;Nitin Sethi;Sameer Nagpal;Doshi Family
Edsix Brain Lab,,22/06/2015,Chennai,Edtech,Undisclosed,https://inc42.com/flash-feed/edutainment-startup-edsix-brain-lab-raises-funding/,Sprout Angels;Village Capital
ixigo,,22/06/2015,Gurgaon,Travel Tech,Undisclosed,https://inc42.com/flash-feed/micromax-invests-in-ixigo/,Micromax
Healthians,,23/06/2015,India,Healthtech,Undisclosed,https://inc42.com/buzz/yuvraj-singh-bets-on-healthcare-marketplace-healthians-invests-funds/,YouWeCan Ventures
Moovo,$0.00,21/06/2015,Delhi,Logistics,Seed,https://yourstory.com/2015/06/moovo-raises-seed-funding-from-youwecan,
FundsIndia,$8.38,19/06/2015,India,General,,https://yourstory.com/2015/06/fundsindia-raises-70-crore,
Fracktal Works,$3.00,19/06/2015,Bengaluru,General,Seed,https://yourstory.com/2015/06/fracktal-works-seed-funding,
Vidgyor,$0.50,20/06/2015,Bengaluru,SaaS,,https://yourstory.com/2015/06/vidgyor-funding,AngelPrime
HealthifyMe,,18/06/2015,Bengaluru,Healthtech,Undisclosed,https://yourstory.com/2015/06/healthifyme-funding-round,Gopal Srinivasan (TVS Capital);Sashi Reddi;Amit Gupta;Pallav Nadhani;Roopa Nath
9Slides,,17/06/2015,United States,Edtech,Acquisition,https://inc42.com/flash-feed/limeade-acquires-9slides-a-mobile-multimedia-learning-solutions-venture/,Limeade
