Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Clovia,$10.00,25/01/2019,Noida,General,Series B,https://entrackr.com/2019/01/lingerie-clovia-funding-10-mn/,AT Capital;Ivy Cap Ventures
Rapido,$6.23,25/01/2019,Hyderabad,General,Pre-Series A,https://entrackr.com/2019/01/rapido-raise-rs-52-cr/,Integrated Capital Growth;Astrac Capital;Ka Wing Kevin kwong;Astarc Ventures;India Technology Fund;Motherson Lease Solutions including 20 High Networth Individuals (HNIs)
Rooter,$0.12,24/01/2019,Delhi,Gaming,Pre-Series A,https://entrackr.com/2019/01/rooter-funding-anthill-ventures/,
Groww,$6.20,23/01/2019,Bengaluru,General,Pre-Series A,https://entrackr.com/2019/01/groww-funding-6-2-mn-sequoia/,Sequoia;Sequoia India;Y Combinator;Propel Venture Partners;Kauffman Fellows in the investment round
FreshMenu,$2.51,23/01/2019,Bengaluru,Foodtech,Series B,https://entrackr.com/2019/01/freshmenu-funding-lightspeed/,Lightspeed;Lightspeed Venture Partners;Zodius;Zodius Technology fund;K Ganesh’s Growthstory also participated in the round
Liquiloans,$1.44,22/01/2019,Bengaluru,SaaS,Pre-Series A,https://entrackr.com/2019/01/p2p-lending-liquiloans-funding-matrix/,Matrix;Matrix Partners
Kapiva Ayurveda,$2.50,25/01/2019,Mumbai,General,,https://yourstory.com/2019/01/ayurvedic-food-brand-kapiva-ayurveda-raises-2-5m,Fireside Ventures;Mohandas Pai’s Family Office;Madhu Kela;GITS Foods
Truebil,$11.98,22/01/2019,Mumbai,General,Series A,https://yourstory.com/2019/01/truebil-100-crore-equity-debt-financing,Japanese investor Joe Hirao;Inventus Capital Partners;Kalaari Capital;Inventus Capital;Kae Capital;Shunwei Capital;Tekton Ventures
FirstCry,$400.00,23/01/2019,Pune,E-commerce,,https://yourstory.com/2019/01/softbank-invests-babycare-firstcry,SoftBank Vision Fund
Country Delight,$7.00,24/01/2019,Gurugram,Foodtech,Series B,https://entrackr.com/2019/01/country-delight-funding-matrix/,Matrix Partners;Orios Venture Partners;IMFR Trust;MAN Impact Accelerator
GoMechanic,$5.00,23/01/2019,Gurugram,EV & Mobility,Series A,https://entrackr.com/2019/01/gomechanic-5-mn-funding-sequoia/,Sequoia Capital
iKeva,,22/01/2019,Hyderabad,Real Estate Tech,Undisclosed,https://inc42.com/buzz/meenakshi-group-launches-10-mn-startup-fund-makes-first-investment-in-ikeva/,Meenakshi Group
FirstCry,$395.70,22/01/2019,Pune,E-commerce,Series E,https://inc42.com/buzz/softbank-commits-396-mn-in-firstcry-in-series-e-round/,SoftBank Vision Fund
Maya,,22/01/2019,Bengaluru,Healthtech,Acquisition,https://inc42.com/buzz/sheroes-acquires-women-health-app-maya-for-an-undisclosed-amount/,SHEROES
Kapiva Ayurveda,$2.30,24/01/2019,Mumbai,E-commerce,,https://inc42.com/buzz/kapiva-ayurveda-gets-capital-commitments-for-2-3-mn/,Fireside Ventures;Mohandas Pai family office;Maninder Gulati;Madhusudan Kela
M1xchange,,24/01/2019,Gurugram,Fintech,Series A,https://inc42.com/buzz/sidbi-mayfield-lead-series-a-funding-in-m1xchange/,Mayfield India;SIDBI Ventures
