Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Applyifi,$0.03,22/05/2015,India,General,,https://inc42.com/buzz/oges-funding/,
Lookup,$3.00,20/05/2015,Bangalore,SaaS,Series A,https://inc42.com/buzz/biz-stone-lookup-series-a/,Biz Stone
Crown-it,$5.50,20/05/2015,Gurgaon,E-commerce,Series A,https://inc42.com/buzz/gurgaon-based-local-business-discovery-crown-it-raises-5-5-mn-in-series-a-round/,Accel Partners;Helion Venture Partners
MeetUniv,$1.00,20/05/2015,Delhi,Edtech,,https://inc42.com/buzz/delhi-based-meetuniv-which-assists-students-in-finding-colleges-abroad-raises-1mn-from-peesh-venture-capital/,Peesh Venture Capital
Nudgespot,$0.63,22/05/2015,Bangalore,SaaS,Seed,https://inc42.com/buzz/nudgespot-grabs-about-629k-funding/,Kae Capital;Anoop Goyal;Mike Shah;V.A. Sastry
ZenParent,$0.50,25/05/2015,Bangalore,Media & Entertainment,Seed,https://inc42.com/buzz/zenparent-seed-funding/,i2india Ventures
Renderlogy,$1.00,26/05/2015,Hyderabad,Real Estate Tech,,https://inc42.com/buzz/renderlogy-1-mn/,Astarc Ventures
GoodBox,$0.20,26/05/2015,Bangalore,SaaS,Seed,https://inc42.com/buzz/goodbox-raises-200k/,Manipal Media Networks
Newgen Payments,,25/05/2015,New Delhi,Fintech,Undisclosed,https://inc42.com/buzz/jan-manten-invests-in-newgen-payments/,Jan Manten
UrbanPro,$2.00,26/05/2015,Bengaluru,General,,https://yourstory.com/2015/05/urbanpro-funding,
EveningFlavors,$0.18,22/05/2015,Bengaluru,Foodtech,Acquisition,https://yourstory.com/2015/05/eveningflavors-funding,
Digital Academy India,,20/05/2015,India,Edtech,Acquisition,https://inc42.com/buzz/digital-vidya-acquires-digital-academy/,Digital Vidya
Ziddu,,20/05/2015,Singapore,SaaS,Undisclosed,https://inc42.com/buzz/big-b-bets-on-singapore-based-cloud-storage-service-startup-ziddu/,Amitabh Bachchan
CarDekho,,22/05/2015,Jaipur,E-commerce,Undisclosed,https://inc42.com/buzz/hdfc-picks-1-stake-in-auto-cardekho-to-boost-its-digital-presence/,HDFC Bank
MartMobi,,25/05/2015,Hyderabad,E-commerce,Acquisition,https://inc42.com/buzz/snapdeal-acquires-martmobi/,Snapdeal
