Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Meesho,$60.00,15/06/2019,Bengaluru,Fintech,Pre-Series A,https://entrackr.com/2019/06/funding-indian-startups-week-june-6/,Heron Rock;Fosun RZ Capital;Livspace cofounder;Ramakant Sharma;Nexus Venture Partners;IAN investor Niraj Saran;Capria Fund;BNK Ventures;William Jarvis;Kalaari Capital;Delhivery co-founder Mohit Tandon
Facebook. It,$25.00,13/06/2019,Bengaluru,Edtech,Series C,https://entrackr.com/2019/06/facebook-invests-meesho/,SoftBank
Jumbotail,$10.78,12/06/2019,Bengaluru,Fintech,Series A,https://entrackr.com/2019/06/jumbotail-rs-90-cr-series-b-round-heron-rock/,Heron Rock;Kalaari;Nexus;Capria Fund;BNK Ventures;William Jarvis;Kalaari Capital
GroMo,$0.48,11/06/2019,Delhi,Fintech,Seed,https://yourstory.com/2019/06/fintech-startup-iit-delhi-alumni-gromo-funding,Livspace co-founder;Ramakant Sharma
Jumpstart,$3.00,11/06/2019,Mumbai,SaaS,Series A,https://yourstory.com/2019/06/startup-funding-jumpstart-venture-catalysts,
Cosmeto Food,$0.12,12/06/2019,Mumbai,General,Seed,https://yourstory.com/2019/06/startup-funding-organic-cosmetics-cosmeto-food-risers-accelerator,
COGOS Technologies,$1.00,12/06/2019,Bengaluru,Logistics,Pre-Series A,https://yourstory.com/2019/06/startup-funding-cogos-technologies-ian,IAN;IAN investor Niraj Saran;Emergent
Yellow Messenger,$4.00,12/06/2019,Bengaluru,Deeptech & AI,Series A,https://yourstory.com/2019/06/ai-yellow-messenger-funding-lightspeed-redbus,
Symphony Communications,$165.00,12/06/2019,India,Fintech,,https://yourstory.com/2019/06/funding-symphony-communications-standard-chartered-mufg,
Arzooo.com,$1.00,13/06/2019,Bengaluru,E-commerce,Pre-Series A,https://yourstory.com/2019/06/flipkart-startup-arzooo-funding,Jabbar Internet Group
Bolo,$0.36,10/06/2019,Bengaluru,General,Series A,https://yourstory.com/2019/06/startup-funding-bolo-nexus-venture-partners,Nexus Venture Partners;Unacademy Founders Gaurav Munjal;Roman Saini;Hemesh Singh
Vowelor,$0.12,10/06/2019,Delhi,General,,https://yourstory.com/2019/06/startup-funding-vowelor-sanjeev-juneja,Dr Ortho;Petsaffa
OkCredit,$15.50,11/06/2019,Bengaluru,Fintech,Series A,https://inc42.com/buzz/okcredit-raises-15-5-mn-from-tiger-global-y-combinator-and-others/,New York-based investment fund Tiger Global
Rapido,$50.00,12/06/2019,Bengaluru,General,,https://inc42.com/buzz/westbridge-capital-may-lead-50-mn-round-in-rapido-bikes/,WestBridge Capital;Hong Kong’s multi-strategy private investment office;Integrated Capital;Skycatchr;AdvantEdge;Astrac Ventures
OkCredit,$15.50,15/06/2019,Bengaluru,Fintech,Series A,https://inc42.com/buzz/top-indian-startup-funding-galore-108-june/,New York-based investment fund Tiger Global;Nexus Venture Partners;Unacademy founders Gaurav Munjal;Roman Saini;Hemesh Singh;Growth Story founders Ganesh Krishnan;Srinivas Anumolu;Newsdog founder Chen Yukun
Disha Medical Services,$4.00,11/06/2019,Bengaluru,Healthtech,Series C,https://yourstory.com/2019/06/startup-funding-eye-care-disha-medical-services-insitor,Insitor Impact Asia Fund;Nilekani Family Office
Meesho,,13/06/2019,Bengaluru,E-commerce,Undisclosed,https://yourstory.com/2019/06/facebook-startup-investment-meesho-india,Facebook
SARVA,,14/06/2019,Mumbai,Healthtech,Undisclosed,https://yourstory.com/2019/06/funding-startup-sarva-bollywood-shahid-mira-kapoor-invest,Shahid Kapoor;Mira Kapoor
Syook,,10/06/2019,India,Deeptech & AI,Undisclosed,https://yourstory.com/2019/06/funding-industrial-iot-startup-syook-ip-ventures,IP Ventures
OkCredit,$15.50,10/06/2019,Bengaluru,Fintech,Series A,https://yourstory.com/2019/06/tiger-global-funding-startup-okcredit-y-combinator,Tiger Global Management;Morningside Venture Capital;Lightspeed India Partners;Venture Highway;Y Combinator
AirCTO,,12/06/2019,Bengaluru,Deeptech & AI,Acquisition,https://inc42.com/buzz/go-jek-eyes-india-expansion-acquires-ai-startup-aircto/,Go-Jek
