Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Affordplan,$10.00,16/04/2018,New Delhi,Fintech,Series B,https://inc42.com/buzz/with-aggressive-expansion-plans-in-the-healthcare-sector-fintech-startup-affordplan-raises-10-mn-in-series-b-funding/,Lok Capital;Prime Venture Partners;Kalaari Capital
Pando,$2.00,16/04/2018,Bengaluru,E-commerce,Seed,https://inc42.com/buzz/while-digitising-logistics-for-fortune-500s-indian-startup-pando-raises-2-mn-funding-from-nexus-others/,Nexus Venture Partners
Ibibo Group,$9.83,19/04/2018,India,General,,https://inc42.com/buzz/online-travel-portal-ibibo-group-secures-9-83-mn-in-funding/,
ShopX,$2.00,17/04/2018,Bengaluru,E-commerce,,https://inc42.com/buzz/nandan-nilekani-invests-2-mn-in-assisted-ecommerce-startup-shopx/,Nandan Nilekani
Cogoport,,17/04/2018,Mumbai,Logistics,Series A,https://inc42.com/buzz/cogoport-international-logistics-startup-raises-series-a-funding/,Accel Partners
Coverfox,$22.00,19/04/2018,Mumbai,Fintech,Series C,https://inc42.com/buzz/insurance-startup-coverfox-raises-22-mn-series-funding-from-ifc-transamerica-others/,IFC;Transamerica
Chai Point,$20.00,19/04/2018,Bengaluru,Foodtech,Series C,https://inc42.com/flash-feed/ai-and-iot-focussed-tea-retailer-chai-point-raises-20-mn-in-series-c-funding/,Paragon Partners;Eight Roads;Saama Capital;DSG Consumer Partners
FundTonic,,19/04/2018,Mumbai,SaaS,Undisclosed,https://inc42.com/buzz/angel-network-fundtonic-raises-strategic-investment-from-yesss-capital-and-others/,Yesss Capital
Revofit,,19/04/2018,Mumbai,Healthtech,Undisclosed,https://inc42.com/buzz/revofit-strikes-a-strategic-investment-from-marico-with-22-5-stake/,Marico
True Balance,$23.00,20/04/2018,Gurugram,Fintech,Bridge,https://inc42.com/buzz/digital-payments-startup-true-balance-raises-23-mn-in-bridge-funding/,Line Ventures;Naver;Shinhan Bank;TS Investment
Witworks,,16/04/2018,Bengaluru,E-commerce,Acquisition,https://inc42.com/buzz/fashion-ecommerce-mogul-myntra-acquires-smart-wearables-maker-witworks/,Myntra
Fyle,$1.10,20/04/2018,Bengaluru,SaaS,,https://inc42.com/buzz/expense-management-startup-fyle-raises-1-1-mn-from-freshworks-and-others/,Pravega Ventures;Beenext;Freshworks
Smartclass,$8.00,19/04/2018,India,Edtech,Acquisition,https://inc42.com/buzz/ebix-acquires-elearning-company-smartclass-for-8-mn/,Ebix
True Balance,$74.00,21/04/2018,Chennai,Fintech,Series A,https://entrackr.com/2018/04/week-indian-startups-funding-news-april/,Paragon Partners;US insurer Transamerica;Deepak Shahdadpuri-led venture capital firm DSG Consumer Partners
Drivezy,$8.00,20/04/2018,Bengaluru,Web3 & Crypto,,https://entrackr.com/2018/04/drivezy-raises-8-mn-ico/,
Reliance Jio,$500.00,16/04/2018,India,General,Debt,https://yourstory.com/2018/04/reliance-jio-raises-500m-consortium-japanese-banks-fund-expansion,
Coverfox.com,$22.00,20/04/2018,Mumbai,General,Series C,https://yourstory.com/2018/04/coverfox-chai-point-raise-series-c-funding-trucaller-crosses-100-m-daily-active-users-daily-capsule,IFC;Transamerica;US insurer Transamerica;Paragon Partners;Saama Capital;DSG;Eight Roads
Rotimatic,$30.00,18/04/2018,India,General,Series B,https://yourstory.com/2018/04/zimplistic-company-behind-rotimatic-raises-30-m,Credence Partners;EDBI
PregBuddy,$500.00,17/04/2018,Bengaluru,Logistics,Series B,https://yourstory.com/2018/04/pregbuddy-jio-raise-funds-ola-evs-daily-capsule,Nexus Venture Partners;Lok Capital;Rajan Anandan;MD at Google India;Kashyap Deorah - Founder Hypertrack;Girish Mathrubootham - Founder;CEO Freshdesk;Nishant Rao - Sirion Labs;P Balaji -Vodafone
Coverfox,$22.00,18/04/2018,Mumbai,Fintech,Series C,https://entrackr.com/2018/04/coverfox-fund-series-c-ifc-transamerica/,IFC;Transamerica;SAIF Partners;Accel;Catamaran Ventures
ShopX,$1.56,16/04/2018,Bengaluru,E-commerce,,https://entrackr.com/2018/04/nandan-nilekani-13-cr-e-commerce-shopx/,Nandan Nilekani
Sleepy Owl,$0.50,16/04/2018,Delhi,Foodtech,Seed,https://entrackr.com/2018/04/cold-coffee-sleepy-owl-500k-seed-fund/,DSG Consumer Partners
