Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Delight Foods,$0.48,12/11/2015,Bengaluru,E-commerce,Seed,https://inc42.com/flash-feed/delight-foods-raises-funding/,Fireside Ventures in July this year
Degree,$1.00,12/11/2015,Goa,General,Seed,https://inc42.com/flash-feed/6degree-raises-seed-fund/,
Renowala,$4.00,16/11/2015,Hyderabad,General,Series A,https://inc42.com/flash-feed/yet-to-be-launched-home-services-marketplace-renowala-raises-funding/,
Craftsvilla,$34.00,17/11/2015,Mumbai,E-commerce,Series C,https://inc42.com/flash-feed/craftsvilla-series-c-funding/,
ConveGenius,$0.24,17/11/2015,Noida,General,Pre-Series A,https://inc42.com/flash-feed/convegenius-funding/,
Ola,$500.00,18/11/2015,Mumbai,EV & Mobility,Series D,https://inc42.com/flash-feed/ola-raises-500-mn-series-f/,DST Global in Series E
Cashkaro,$3.70,16/11/2015,Gurugram,E-commerce,Series A,https://inc42.com/flash-feed/cashkaro-funding/,
CarWale,$90.00,12/11/2015,Mumbai,E-commerce,Acquisition,https://inc42.com/flash-feed/cartrade-acquires-rival-carwale/,CarTrade
Taskbucks,$15.00,16/11/2015,Gurgaon,Consumer Services,,https://inc42.com/flash-feed/times-internet-invests-in-taskbucks/,Times Internet
Absentia,$0.18,16/11/2015,Bangalore,Deeptech & AI,Seed,https://inc42.com/flash-feed/absentia-seed-funding/,Astarc Ventures;50K Ventures;Vish Satthapan;Sameer Sainani;Rajeev Krishnan
Styletag,$7.50,17/11/2015,Bangalore,E-commerce,,https://inc42.com/flash-feed/styletag-funding/,Jitu Virwani
Smytten,$0.20,17/11/2015,India,E-commerce,Seed,https://inc42.com/flash-feed/smytten-funding/,Rimpal Chawla;Anuj Srivastava
Goodbox,$2.50,18/11/2015,Bangalore,SaaS,Series A,https://inc42.com/flash-feed/goodbox-funding/,Nexus Venture Partners
Truelancer,,18/11/2015,Delhi,SaaS,Seed,https://inc42.com/flash-feed/truelancer-funding/,Blackstone Valley Group;Raghu Vohra;Aditya Dev Sood;Kamal Bansal
ScoopWhoop,$4.00,18/11/2015,Delhi,Media & Entertainment,,https://inc42.com/flash-feed/scoopwhoop-raises-4mn/,Kalaari Capital
Gingercrush,,12/11/2015,Vadodara,E-commerce,Undisclosed,https://inc42.com/flash-feed/tv-mohandas-pai-invests-in-gingercrush/,TV Mohandas Pai
Hitwicket,,12/11/2015,Hyderabad,Gaming,Undisclosed,https://inc42.com/flash-feed/chennai-angels-invests-in-hitwicket/,The Chennai Angels
Hipship,,18/11/2015,Bangalore,Logistics,Undisclosed,https://inc42.com/flash-feed/hipship-funding/,Inara Capital;Rishi Khiani
SMEs Goodbox,$2.50,18/11/2015,Bengaluru,Foodtech,Seed,https://yourstory.com/2015/11/goodbox-funding,
Mynewcar,$1.00,17/11/2015,Mumbai,E-commerce,Seed,https://yourstory.com/2015/11/mynewcar-funding,Europe
Styletag.com,$5.99,17/11/2015,Bengaluru,General,Seed,https://yourstory.com/2015/11/styletag-seed-funding,
Geotagg,,12/11/2015,Chennai,Logistics,Acquisition,https://inc42.com/flash-feed/ola-acquires-geotagg/,
Dyscover,,12/11/2015,Jamshedpur,E-commerce,Acquisition,https://inc42.com/flash-feed/indian-grahak-acquires-hyperlocal-online-marketplace-dyscover/,
Inshape Health and Fitnez,,17/11/2015,Chennai,Fitness,Acquisition,https://inc42.com/flash-feed/talwalkars-acquires-stake-in-inshape/,Talwalkars Better Value Fitness
Julia Computing,$0.60,17/11/2015,Boston,Deeptech & AI,,https://inc42.com/flash-feed/julia-computing-funding/,Gordon and Betty Moore Foundation
