Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Licious,$25.00,10/12/2018,Bengaluru,E-commerce,Series C,https://inc42.com/buzz/licious-raises-25-mn-to-expand-its-meat-delivery-services/,Japan-based Nichirei Corp
Aye Finance,$2.78,11/12/2018,Gurugram,Fintech,Debt,https://inc42.com/buzz/aye-finance-issues-2-78-mn-non-convertible-debentures/,
Ninjacart,$34.60,12/12/2018,Bengaluru,Agritech,Series A,https://inc42.com/buzz/ninjacart-raises-34-6-mn-in-series-b-funding-round-to-fuel-its-expansion-plans/,Accel India;Nandan Nilekani;Mistletoe;Qualcomm Ventures also participated in this round
Housejoy,$3.24,14/12/2018,Bengaluru,E-commerce,Series A,https://inc42.com/buzz/housejoy-raises-3-24-mn-in-bridge-funding-after-a-three-year-dry-spell/,Matrix Partners India;Matrix Partners
Plum,,11/12/2018,Thane,E-commerce,Series A,https://inc42.com/buzz/skincare-startup-plum-raises-series-a-funding-from-unilever/,Unilever Ventures
Where Is My Train,,10/12/2018,Bengaluru,Deeptech & AI,Acquisition,https://inc42.com/buzz/google-acquires-where-is-my-train-app-to-ride-indias-tech-wave-reach-more-users/,Google
BYJU'S,$540.00,11/12/2018,Bengaluru,Edtech,Series F,https://inc42.com/buzz/edtech-unicorn-byjus-valuation-hits-4-bn-mark-with-328-mn-funding/,Naspers;CPPIB;General Atlantic
Roposo,$10.00,12/12/2018,Gurugram,Media & Entertainment,,https://inc42.com/buzz/tiger-global-bertelsmann-lead-10-mn-funding-in-short-video-platform-roposo/,Tiger Global;Bertelsmann India Investments
Wakefit,$9.00,11/12/2018,Bengaluru,E-commerce,,https://inc42.com/buzz/sequoia-leads-9-mn-funding-round-in-mattress-maker-wakefit/,Sequoia Capital
Shop101,$2.00,14/12/2018,Mumbai,E-commerce,Series A,https://entrackr.com/2018/12/shop101-raise-2-mn-kalaari-capital/,Stellaris Venture Partners;Vy Capital are slated to put in rest of the capital
Housejoy,$3.24,13/12/2018,Bengaluru,General,Series A,https://entrackr.com/2018/12/housejoy-funding-matrix-partners/,Matrix;Vertex;Amazon
Wow Venue,$1.50,11/12/2018,Mumbai,General,Acquisition,https://entrackr.com/2018/12/wow-venue-funding/,
Sagisu,$2.10,13/12/2018,Bengaluru,E-commerce,Seed,https://yourstory.com/2018/12/logistics-solution-provider-sagisu-raises-2-1-million,
Ninjacart,$29.94,13/12/2018,Bengaluru,Agritech,Series B,https://yourstory.com/2018/12/prime-venture-first-investment-foodtech-ninjacart-raises-rs-250-crore,Accel US;Syngenta Ventures;Trifecta Capital
LambdaTest,$1.00,12/12/2018,Noida,General,Pre-Series A,https://yourstory.com/2018/12/cloud-based-testing-platform-lambdatest-raise-1-m-from-leo-capital,
Wednesday,$0.72,12/12/2018,Bengaluru,Logistics,Pre-Series A,https://yourstory.com/2018/12/prime-ventures-invests-in-foodybuddy,Prime Venture Partners
BYJU's,$400.00,12/12/2018,Bengaluru,Edtech,,https://yourstory.com/2018/12/byjus-raises-400-million-shaktikanta-das-new-rbi-governor,Canada’s CPP Investment Board;Naspers Ventures;General Atlantic
OweMe,$1.00,11/12/2018,Bengaluru,Deeptech & AI,Seed,https://yourstory.com/2018/12/oweme-raises-1-m-seed-round-pi-ventures,
Licious,$25.00,11/12/2018,Bengaluru,Deeptech & AI,Seed,https://yourstory.com/2018/12/chargesheet-paytm-case-licious-funding-urjit-patel-resigns,Japan’s Nichirei Corp;Bertelsmann India Investments;Vertex Ventures Southeast Asia;India;UCLA;Sistema Asia Fund
Sagisu,$2.10,15/12/2018,India,Logistics,Seed,https://entrackr.com/2018/12/indian-startups-funding-week-dec/,
FoodyBuddy,$0.80,13/12/2018,Bengaluru,Foodtech,Pre-Series A,https://entrackr.com/2018/12/foodybuddy-funding-prime-vp/,Prime Venture Partners
Sigmoid Labs,,10/12/2018,Bengaluru,Deeptech & AI,Acquisition,https://yourstory.com/2018/12/google-acquires-sigmoid-labs-train-app,Google
OTO Capital,$0.60,10/12/2018,India,Fintech,Pre-Series A,https://yourstory.com/2018/12/oto-capital-funding-focus-expanding-car-loan,Venture Catalysts;K Ganesh;Sameer Sawhney
