Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
HomeLane,$30.00,23/12/2019,Bengaluru,General,Series C,https://entrackr.com/2019/12/homelane-raises-30-mn-in-series-d-round/,Evolvence India Fund;Pidilite Industries;FJ Labs;Accel Partners;JSW Ventures
Lenskart,$381.00,21/12/2019,Bengaluru,Fintech,Series A,https://entrackr.com/2019/12/funding-indian-startups-week-dec-4/,San Francisco-headquartered early-stage VC firm Reach Capital;Singapore-based Vertex Growth Fund;Goldman Sachs;Avataar Ventures;South-East Asia market;German development finance institution DEG;Oikocredit;Naspers Fintech;Quona Capital;Omidyar Network
Quantiphi,$20.00,20/12/2019,Mumbai,Deeptech & AI,,https://entrackr.com/2019/12/quantiphi-secures-420-mn/,
Appnomic,$22.00,19/12/2019,Bengaluru,SaaS,,https://entrackr.com/2019/12/appnomic-raises-22-mn-funding-led-by-avataar-ventures/,Avataar Ventures;South-East Asia market
Springboard,$11.00,18/12/2019,India,Edtech,Series A,https://entrackr.com/2019/12/springboard-raises-11-mn/,San Francisco-headquartered early-stage VC firm Reach Capital;Costanoa Ventures;Pearson Ventures;International Finance Corporation (IFC);Learn Capital;Blue Fog Capital
HungerBox,$12.00,17/12/2019,Bengaluru,Foodtech,Series C,https://entrackr.com/2019/12/hungerbox-secures-12-mn-series-c-round/,
Smith,$1.00,17/12/2019,India,D2C,Seed,https://yourstory.com/2019/12/funding-online-clothing-brand-henry-smith-weh-ventures-rukam-capital-letsventure,WEH Ventures
Bijak,$2.50,17/12/2019,Gurugram,Agritech,,https://yourstory.com/2019/12/funding-alert-b2b-agritech-startup-bijak-sequoia-capital,
Toffee Insurance,$5.50,18/12/2019,Gurugram,General,Series A,https://yourstory.com/2019/12/startup-toffee-insurance-raises-1-5-million-ivm-intersurer,Kalaari Capital;Omidyar Network;Accion Venture Lab;IVM Intersurer;Flourish Ventures
Pristyn Care,$12.00,18/12/2019,Gurugram,Healthtech,Series A,https://yourstory.com/2019/12/funding-alert-pristyn-care-series-b-sequoia-greenoaks-hummingbird,ADVERTISEMENT;Sequoia India;Hummingbird;Greenoaks;Hummingbird Ventures;Greenoaks Capital;AngelList
Seekify,$1.50,18/12/2019,Delhi,SaaS,Seed,https://yourstory.com/2019/12/funding-startup-seekify-sequoia-1mg-healthkart,Sequoia Capital India’s rapid scale-up program Surge;Nishant Rao (Founding Partner at Avatar Venture Partners);Gaurav Agarwal (1mg);Sameer Maheshwari (HealthKart)
Medlife,$13.17,18/12/2019,Bengaluru,General,Debt,https://yourstory.com/2019/12/funding-alert-medlife-raises-110-crore-wilson-global-opportunities,
SalaryFits,$5.00,19/12/2019,Noida,Fintech,Seed,https://yourstory.com/2019/12/funding-alert-hrtech-salaryfits-fintech-wishfin,Franklin Templeton Investments;Sherpalo Ventures
WitBlox,$0.16,19/12/2019,Mumbai,Edtech,,https://yourstory.com/2019/12/funding-alert-edtech-startup-witblox-mumbai-angels,
ZestMoney,$15.00,19/12/2019,India,Fintech,Series B,https://yourstory.com/2019/12/funding-zestmoney-goldman-sachs-naspers-fintech-quona-capital,Goldman Sachs;Naspers Fintech;Quona Capital;Flourish (Omidyar Network’s fintech investment arm)
Cub McPaws,$11.98,19/12/2019,Mumbai,D2C,Pre-Seed,https://yourstory.com/2019/12/funding-augmented-reality-b2c-startup-cub-mcpaws-kids-retail,Ambareesh Murty;Founder;CEO;Pepperfry
Lenskart,$275.00,20/12/2019,Mumbai,General,Series F,https://yourstory.com/2019/12/funding-eyewear-startup-lenskart-softbank-vision-fund,
While Lenskart,$369.00,21/12/2019,Gurugram,Fintech,Series A,https://yourstory.com/2019/12/weekly-funding-roundup-startups-lenskart-licious,Goldman Sachs;Sequoia India;Hummingbird Ventures;Greenoaks Capital;AngelList;TVS capital fund;Gaurav Dalmia of Dalmia group holdings;New York-based Zephyr management LP;Naspers Fintech;Quona Capital;Flourish (Omidyar Network’s fintech investment arm);Sabre Partners;Neoplux
Kaleidofin,$5.10,19/12/2019,Chennai,Fintech,Series A,https://inc42.com/buzz/kaleidofin-raises-inr-36-cr-to-strengthen-fintech-capabilities/,Netherlands-based cooperative;Oikocredit;Flourish Ventures;Omidyar Network India;Blume Ventures;Bharat Inclusion Seed Fund;Israel-based medical professor Shlomo Ben-Haim
LivFin,$5.00,19/12/2019,Delhi,Fintech,,https://inc42.com/buzz/fintech-startup-livfin-raises-5-mn-to-expand-operations/,
Open Secret,$8.38,20/12/2019,Mumbai,E-commerce,Seed,https://inc42.com/buzz/matrix-partners-invests-in-open-secret-to-expand-fb-portfolio/,Matrix Partners;Matrix Partners India;Rohit Bansal;CEO of Godrej Consumer Products;Vivek Gambhir
Ripple,$33.00,22/12/2019,India,Web3 & Crypto,Series C,https://inc42.com/buzz/cryptocurrency-this-week-ripple-closes-series-c-funding-iran-proposes-muslim-cryptocurrency-and-more/,Tetragon;SBI Holdings;Route 66 Ventures
Nu Genes,$6.00,23/12/2019,India,Agritech,Seed,https://inc42.com/buzz/agritech-startup-nu-genes-raises-6-mn-to-take-seed-biz-global/,
GramFactory,$3.50,23/12/2019,Gurugram,E-commerce,,https://entrackr.com/2019/12/exclusive-gramfactory-set-to-raise-3-5-mn-led-by-omidyar/,Omidyar Network
Funtoot,$8.58,17/12/2019,Bengaluru,Edtech,Acquisition,https://yourstory.com/2019/12/embibe-acquistion-stake-funtoot-reliance-industries,Embibe
Azah,,18/12/2019,Gurugram,E-commerce,Pre-Series A,https://yourstory.com/2019/12/funding-snapdeal-kunal-bahl-rohit-bansal-female-wellness-startup-azah,Titan Capital;Kunal Bahl;Rohit Bansal;AngelList India
DROR,,19/12/2019,Gurugram,Deeptech & AI,Undisclosed,https://yourstory.com/2019/12/funding-alert-safety-tech-startup-dror-ip-ventures,IP Ventures
Open Secret,,19/12/2019,Mumbai,Foodtech,Seed,https://yourstory.com/2019/12/funding-alert-fb-brand-open-secret-seed-capital-matrix-partners-india,Matrix Partners India;Vijay Shekhar Sharma;Kunal Bahl;Rohit Bansal;Vivek Gambhir
Finly,,23/12/2019,Bengaluru,SaaS,Undisclosed,https://yourstory.com/2019/12/funding-alert-finly-raises-money-gemba-capital-angellist,Social Capital;AngelList India;Gemba Capital;Omphalos Ventures;91springboard
Qilo,,23/12/2019,Gurugram,SaaS,Acquisition,https://yourstory.com/2019/12/hrtech-company-peoplestrong-acquires-qilo-saas-startup,PeopleStrong
