Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Postman,$7.00,14/10/2016,Bengaluru,General,Series A,https://inc42.com/flash-feed/postman-7-mn-series-a/,
DocSynk,$1.00,11/10/2016,Dallas,Healthtech,Seed,https://inc42.com/flash-feed/docsynk-funding/,Naya Ventures
YuppTV,$50.00,11/10/2016,Hyderabad,Media & Entertainment,Series B,https://inc42.com/flash-feed/yupp-tv-funding/,Emerald Media
Maya,,13/10/2016,Bengaluru,Healthtech,Undisclosed,https://inc42.com/flash-feed/maya-funding-rajan-anandan/,Rajan Anandan
FabAlley,$0.16,13/10/2016,India,E-commerce,Series A,https://inc42.com/flash-feed/faballey-funding/,India Quotient;Indian Angel Network
Xchange Leasing,$30.00,13/10/2016,Mumbai,EV & Mobility,,https://inc42.com/flash-feed/xchange-funding/,Uber
Indian School Finance Company,$6.00,14/10/2016,Hyderabad,Fintech,Series A,https://inc42.com/flash-feed/isfc-funding/,Gray Matters Capital
BeatRoute,,14/10/2016,Gurugram,SaaS,Pre-Series A,https://inc42.com/flash-feed/beatroute-innovations-funding/,Quarizon Consultancy Services
Ziploan,,14/10/2016,India,Fintech,Undisclosed,https://inc42.com/flash-feed/ziploan-funding/,GrowX Ventures
Veeba Foods,$6.00,14/10/2016,India,Foodtech,Series A,https://yourstory.com/2016/10/veeba-foods-funding,Saama Capital;Verlinvest;DSG Consumer Partners;Saama Capital was raised in 2015
Postman,$7.00,13/10/2016,Bengaluru,General,Series A,https://yourstory.com/2016/10/postman-funding,
