Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Crofarm,$0.60,14/01/2019,Gurugram,Agritech,Pre-Series A,https://entrackr.com/2019/01/crofarm-secures-500k-investment/,Factor[e] Ventures;Google India MD;Jitendra Gupta;PayU India MD among others;Accel Partners;Switzerland-based Syngenta Ventures;FactorE Ventures;Ashish Chand from Yukti Securities;Pravega Ventures also participated in the bridge round
Scripbox,$21.00,11/01/2019,India,Fintech,Pre-Series A,https://entrackr.com/2019/01/scripbox-funding-21-mn-trusted-insight/,Trusted Insight;Accel Partners;Omidyar Network
Eruditus,$40.00,10/01/2019,Mumbai,Fintech,Series B,https://entrackr.com/2019/01/sequoia-fund-40-mn-eruditus/,Sequoia;Sequoia Capital;Bertelsmann India in the fresh round
Vogo,$100.00,14/01/2019,Bengaluru,General,Series A,https://yourstory.com/2019/01/ola-vogo-raises-matrix-stellaris-kalaari,
Digiperform,$3.60,09/01/2019,Delhi,Edtech,,https://yourstory.com/2019/01/edtech-digiperform-raises-funds-from-ht-media,
InnerChef,$5.15,08/01/2019,Bengaluru,General,Series B,https://yourstory.com/2019/01/innerchef-raises-rs-43-crore-pre-series-b-funding-investors,Saha Capital;Das Capital;Brand Capital;S Partners
PayLater,$2.00,10/01/2019,India,Fintech,Pre-Series A,https://inc42.com/buzz/icici-japanese-fund-gmo-backs-digital-credit-provider-epaylater/,ICICI Bank;GMO Global Fintech Fund
Faasos,$4.20,11/01/2019,Pune,General,Series C,https://inc42.com/buzz/faasos-raises-4-2-mn-debt-funding-from-alteria-capital/,South Africa-based Naspers
Scripbox,$21.40,12/01/2019,Bengaluru,Fintech,Series A,https://inc42.com/buzz/scripbox-raises-21-4-mn-series-c-funding-from-accel-partners/,Accel Partners;Omidyar Network in June 2016;Omidyar Network;NLI Investment Fund;Paper
DMI,$230.00,14/01/2019,Delhi,Fintech,,https://inc42.com/buzz/dmi-raises-230-mn-in-funding-led-by-new-investment-solutions/,New Investment Solutions
Vantage Health,$50.00,09/01/2019,Mumbai,Healthtech,,https://yourstory.com/2019/01/healthtech-vantage-health-raise-50-million-from-iqgen-holdings,IQGEN Holdings
ShieldSquare,,08/01/2019,Bengaluru,SaaS,Acquisition,https://yourstory.com/2019/01/israel-cybersecurity-radware-acquires-shieldsquare,Radware
Ola,$21.00,14/01/2019,Bengaluru,EV & Mobility,,https://yourstory.com/2019/01/sachin-bansal-invests-ola,Sachin Bansal
Ola,$74.00,11/01/2019,Bengaluru,EV & Mobility,,https://yourstory.com/2019/01/ola-set-raise-2b-focus-evs-foodpanda-international-markets,Steadview Capital
Ola,$73.97,10/01/2019,Bengaluru,EV & Mobility,,https://entrackr.com/2019/01/ola-funding-74-mn-steadview-capital/,Steadview Capital
1mg,$35.31,09/01/2019,Gurugram,Healthtech,,https://entrackr.com/2019/01/1mg-funding-corisol-holding-ag/,Corisol Holding AG;Sequoia Capital India;Omidyar Network;HBM Healthcare Investments
GreyCampus,,09/01/2019,Hyderabad,Edtech,Acquisition,https://inc42.com/buzz/edtech-startup-talentedge-acquires-stake-in-greycampus-for-international-expansion/,Talentedge
WealthTrust,,10/01/2019,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/fintech-startup-orowealth-acquires-wealthtrust/,OroWealth
Cashcow,,09/01/2019,Mumbai,Fintech,Seed,https://inc42.com/buzz/exclusive-fintech-startup-cashcow-looks-to-enter-sea-middle-east-with-latest-funding/,Astarc Ventures;Valpro Capital;Indian School of Management and Entrepreneurship
Grexter,$1.50,11/01/2019,Bengaluru,Real Estate Tech,Pre-Series A,https://inc42.com/buzz/co-living-startup-grexter-raises-1-5-mn-from-venture-catalysts/,Venture Catalysts;Arisht Jain;Vikas Bohra;Vishal Shah
Digiperform,$3.60,11/01/2019,Delhi,Edtech,Series A,https://inc42.com/buzz/ht-media-invests-3-6-mn-in-digital-marketing-startup-digiperform/,HT Media
Ola,$21.20,14/01/2019,Bengaluru,EV & Mobility,Series J,https://inc42.com/buzz/sachin-bansal-leads-21-2-mn-funding-in-olas-ongoing-series-j-round/,Sachin Bansal
