Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
CreditSeva,$0.29,21/03/2016,Hyderabad,Fintech,Bridge,https://inc42.com/flash-feed/creditseva-360k-funding/,Pix Vine Capital;Abhishek Goyal
Call,$2.00,21/03/2016,Gurugram,General,,https://inc42.com/flash-feed/room-on-call-secures-2-mn-from-cashurdrive-cud/,
Byju’s,$75.00,22/03/2016,Mumbai,Edtech,,https://inc42.com/flash-feed/byju-75mn-funding/,
HashLearn,$75.00,23/03/2016,Bengaluru,Edtech,,https://inc42.com/flash-feed/hashlearn-funding/,Flipkart
Kincare,$0.26,23/03/2016,Hyderabad,General,Pre-Series A,https://inc42.com/flash-feed/ekincare-pre-series-a-funding/,
StalkBuyLove,$5.00,23/03/2016,Delhi,E-commerce,,https://inc42.com/flash-feed/stalkbuylove-funding/,
AppAlert,$0.72,18/03/2016,Gurugram,Logistics,Seed,https://inc42.com/flash-feed/appalert-funding/,
Hello Curry,$1.50,18/03/2016,Hyderabad,Foodtech,Series A,https://inc42.com/flash-feed/hello-curry-bridge-funding/,
Properji.com,,18/03/2016,Bangalore,Real Estate Tech,Acquisition,https://inc42.com/flash-feed/magicbricks-acquires-properji/,Magicbricks
Girnar Software,,21/03/2016,India,E-commerce,Undisclosed,https://inc42.com/flash-feed/girnar-software-funding-google-capital/,Google Capital;Hillhouse Capital
OneClickWash,,21/03/2016,Gurgaon,Consumer Services,Seed,https://inc42.com/flash-feed/oneclickwash-funding/,Unitus Seed Fund
LifCare,,21/03/2016,India,Healthtech,Seed,https://inc42.com/flash-feed/lifcare-funding/,Rajul Garg;Alok Mittal;Kunal Shah;Rishi Mandawat;Dheeraj Jain;Sandeep Tandon;Dexter Angel Circle
CityShor,,21/03/2016,Ahmedabad,Media & Entertainment,Undisclosed,https://inc42.com/flash-feed/cityshor-funding/,GAIN
Qarth,,22/03/2016,Chennai,Fintech,Acquisition,https://inc42.com/flash-feed/ola-acquires-qarth/,Ola
BigBasket,$150.00,22/03/2016,Bangalore,E-commerce,,https://inc42.com/flash-feed/bigbasket-raises-150-mn-from-abraaj-group/,Abraaj Group;Bessemer Venture Partners;Helion Advisors;Zodius Capital;Ascent Capital;International Finance Corp;Sands Capital
Smartron India,,22/03/2016,Bangalore,Deeptech & AI,Undisclosed,https://inc42.com/flash-feed/sachin-tendulkar-invests-in-smartron-india/,Sachin Tendulkar
DrivoJoy,$0.60,23/03/2016,Bangalore,EV & Mobility,Pre-Series A,https://inc42.com/flash-feed/drivojoy-funding/,Indian Angel Network;Tessellate Ventures;Equity Crest;Tracxn Labs;Ambarish Raghuvanshi;Shailesh Rao;Kunal Shah;Bhavani Rana;Deepak Gupta
Endless Robotics,$0.10,23/03/2016,Hyderabad,Deeptech & AI,Pre-Seed,https://inc42.com/buzz/endless-robotics-raises-funding/,TermSheet.io
SP Robotics Works,$0.30,23/03/2016,Chennai,Edtech,,https://inc42.com/flash-feed/sp-robotics-works-grabs-funding-from-ian/,Indian Angel Network;The Chennai Angels;Nagaraja Prakasam
WheelStreet,$0.50,23/03/2016,Bangalore,EV & Mobility,,https://inc42.com/flash-feed/wheelstreet-funding/,Broadbean Capital
Byju's,$75.00,22/03/2016,Bengaluru,Edtech,,https://yourstory.com/2016/03/byju-funding-sequoia-sofina,Sequoia Capital;Sofina
