Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Doxper,$0.75,28/08/2017,Delhi,Healthtech,Seed,https://inc42.com/buzz/healthtech-startup-doxper-funding/,Vidal Health;GrowX Ventures;Capier Investments;Globevestor
Mobikon,$7.00,28/08/2017,Pune,SaaS,Series B,https://inc42.com/buzz/mobikon-restaurant-solutions-series-b/,Sistema Asia Fund;C31 Ventures;Qualgro;Spring Singapore;Jungle Ventures
MedGenome,$30.00,29/08/2017,Bengaluru,Healthtech,Series C,https://inc42.com/buzz/healthtech-medgenome-funding-diagnostics/,Sequoia India;Sofina;Zodius Capital;Kris Gopalakrishnan;Lakshmi Narayanan
Treebo Hotels,$34.00,30/08/2017,Bengaluru,Travel Tech,Series C,https://inc42.com/buzz/treebo-hotels-funding-budget-hotel/,Ward Ferry Management;Karst Peak Capital;SAIF Partners;Matrix Partners India;Bertelsmann India Investments
GoPigeon,,31/08/2017,Bengaluru,Logistics,Acquisition,https://inc42.com/buzz/saas-logistics-gopigeon-acquisition/,Narvar
Dawailelo,,01/09/2017,Varanasi,Healthtech,Acquisition,https://inc42.com/buzz/healthcare-1mg-dawailelo-acquisition/,1mg
Canvera,$1.03,01/09/2017,Bengaluru,Foodtech,Series B,https://entrackr.com/2017/09/canvera-raises-rs-8-6-crore/,Info Edge
Sapience Analytics,$80.00,01/09/2017,Pune,General,,https://entrackr.com/2017/09/sapience-analytics-secures-investment/,Riverwood Capital
Mfine,$1.50,01/09/2017,Bengaluru,Healthtech,Series C,https://entrackr.com/2017/09/mfine-secures-1-5-mn/,Stellaris Venture Partners;HBM Healthcare Investment;Vidal Healthcare;GrowX Ventures;Mayur Abhaya;Rohit MA
Kings Learning,$2.50,31/08/2017,Bengaluru,Edtech,Series B,https://entrackr.com/2017/08/kings-learning-raises-2-5-mn/,
Myntra,$31.00,31/08/2017,Gurugram,E-commerce,Debt,https://entrackr.com/2017/08/myntra-secures-31-mn-debt-fund/,
Treebo,$34.00,30/08/2017,Bengaluru,General,Series B,https://entrackr.com/2017/08/treebo-raises-34-mn/,Ward Ferry Management;Hong Kong-based investment firm Ward Ferry Management;Karst Peak Capital;Matrix Partners India;SAIF Partners in July 2015;Goldman Sachs Investment Partners;SAIF Partners;Bertelsmann India Investments
FieldAssist,$0.06,28/08/2017,Gurugram,SaaS,,https://entrackr.com/2017/08/fieldassist-secures-undisclosed-funding/,
CureFit,$25.00,28/08/2017,Bengaluru,Healthtech,Series A,https://entrackr.com/2017/08/curefit-raises-fresh-funding/,
Aahaa Stores,$1.00,01/09/2017,Chennai,E-commerce,Pre-Series A,https://entrackr.com/2017/09/aahaa-stores-receives-1-mn-dollars/,YourNest Angel Fund
Zarget,,29/08/2017,India,SaaS,Acquisition,https://entrackr.com/2017/08/freshworks-acquires-zarget/,Freshworks
