Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zilingo,$54.00,05/04/2018,India,E-commerce,Series B,https://inc42.com/buzz/zilingo-raises-54-mn-in-series-c-funding-to-explore-new-markets/,Sofina;Burda Principal Investments;Sequoia Capital India
MoveInSync,$8.00,03/04/2018,Bengaluru,EV & Mobility,Series B,https://inc42.com/buzz/employee-transportation-startup-moveinsync-raises-8-mn-in-series-b-funding/,Nexus Venture Partners;Inventus Capital Partners;Saama Capital;Qualcomm Ventures
Ridlr,,03/04/2018,Mumbai,EV & Mobility,Acquisition,https://inc42.com/buzz/ola-acquires-ridlr-to-pave-way-for-public-transport-digitisation/,Ola
Finzy,$1.30,03/04/2018,Bengaluru,Fintech,Pre-Series A,https://inc42.com/buzz/p2p-lending-startup-finzy-raises-1-3-mn-in-pre-series-a-funding/,
Namaste Credit,$3.80,03/04/2018,New Delhi,Fintech,Series A,https://inc42.com/buzz/sme-lending-startup-namaste-credit-raises-3-8-mn-in-series-a-funding/,Nexus Venture Partners
Fitternity,$2.00,02/04/2018,Mumbai,Healthtech,,https://inc42.com/buzz/fitternity-targets-to-expand-its-fitness-ecosystem-with-2-mn-funding/,Exfinity Venture Partners;Saha Fund;Arihant Patni;Anjali Bansal
Letstrack,$1.70,04/04/2018,India,Deeptech & AI,Seed,https://inc42.com/buzz/gps-tracking-startup-letstrack-secures-seed-funding-of-1-7-mn/,James Arthur
CoutLoot,$1.00,04/04/2018,Mumbai,E-commerce,Pre-Series A,https://inc42.com/buzz/fashion-recommerce-startup-coutloot-raises-1mn-in-pre-series-a-funding/,Jadevalue Fintech;Artha India Ventures;Venture Catalysts
IndustryBuying,$1.80,04/04/2018,New Delhi,E-commerce,Venture Debt,https://inc42.com/buzz/b2b-procurement-startup-industrybuying-bags-2-mn-venture-debt-from-blacksoil-capital/,Blacksoil Capital
Paytm Mall,$23.00,07/04/2018,Chennai,E-commerce,Pre-Series A,https://entrackr.com/2018/04/week-indian-startups-funding-news-7/,Leo Capital;Blume Ventures;Nexus Venture Partners;Inventus Capital Partners;Saama Capital;Qualcomm Ventures
Veritas,$6.59,06/04/2018,Chennai,General,Series A,https://entrackr.com/2018/04/nbfc-veritas-finance-rs-50-cr-fund/,CDC Group;Swiss Fund;AAV Sarl;Lok Capital
Porter,$5.99,04/04/2018,Bengaluru,Logistics,Series A,https://entrackr.com/2018/04/porter-bags-rs-50-cr-mahindra/,Sequoia;Kae Capital
Funding,$6.50,06/04/2018,Bengaluru,Edtech,Acquisition,https://yourstory.com/2018/04/6-5-m-funding-edtech-startup-helps-professionals-remain-relevant-industry,
UClean,$0.48,05/04/2018,Delhi,Fintech,Pre-Series A,https://yourstory.com/2018/04/laundry-home-cleaning-startup-uclean-raises-rs-4-cr-pre-series-funding,
Fitternity,$2.00,03/04/2018,Mumbai,General,Series A,https://yourstory.com/2018/04/fitternity-funding-2,
Power2SME,$4.79,04/04/2018,Gurugram,E-commerce,Debt,https://entrackr.com/2018/04/power2sme-innoven-capital-funding/,InnoVen Capital
Infibeam,$4.79,03/04/2018,Ahmedabad,E-commerce,,https://entrackr.com/2018/04/network18-invests-40-cr-infibeam/,Network18;Capital18
Paytm Mall,$445.00,02/04/2018,Noida,E-commerce,,https://entrackr.com/2018/04/paytm-mall-scoops-445-mn-softbank/,SoftBank;Alibaba
CoutLoot,$1.00,05/04/2018,Mumbai,E-commerce,Pre-Series A,https://yourstory.com/2018/04/letstrack-coutloot-raise-funding-power2sme-gets-6-2-m-debt-funding-innoven,Jadevalue Fintech;ArthaIndia Ventures;Venture Catalysts
Paytm Mall,$450.00,03/04/2018,India,E-commerce,,https://yourstory.com/2018/04/softbank-alibaba-infuse-around-450-m-paytm-mall,SoftBank Group;Alibaba Group
Houseome,$0.06,01/04/2018,Mumbai,Interior Design,,https://yourstory.com/2018/04/made-rs-21-million-barely-18-months-houseome-making-interior-design-stress-free,
