Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Detect Technologies,$28.00,15/07/2022,Chennai,Deeptech & AI,Series B,https://inc42.com/buzz/industrial-ai-startup-detect-technologies-bags-28-mn-series-b-funding-to-strengthen-global-footprint/,Prosus Ventures;Accel in June last year;Accel;Elevation Capital;Shell Ventures;Bharat Innovation Fund;Bluehill Capital
Mn,$448.00,16/07/2022,India,Fintech,Series A,https://inc42.com/buzz/funding-galore448-mn-raised-by-indian-startups-this-week/,
Eka Care,$15.00,19/07/2022,India,Healthtech,Series A,https://inc42.com/buzz/healthtech-startup-eka-care-raises-15-mn-to-make-creating-managing-patient-health-records-easy/,Hummingbird Ventures;3one4Capital;Mirae Assets;Verlinvest;Aditya Birla Ventures;Binny Bansal;Rohit MA
Fitterfly,$12.00,20/07/2022,India,Healthtech,Series A,https://inc42.com/buzz/fitterfly-raises-12-mn-to-launch-new-verticals-strengthen-tech-infrastructure/,Amazon
Lal10,$5.50,19/07/2022,India,E-commerce,Pre-Series A,https://inc42.com/buzz/b2b-marketplace-lal10-bags-5-5-mn-to-help-rural-smbs-sell-globally/,Yuj Ventures;Beyond Capital Ventures;Spiral Ventures;Singularity Ventures;Asymmetry Ventures;Stride Ventures;Trica’s investor Network;Blacksoil;Panthera Peak;Pegasus FinInvest also participated in the round;Pegasus FinInvest
Creative Galileo,$7.50,21/07/2022,India,Edtech,Series A,https://inc42.com/buzz/edtech-startup-creative-galileo-raises-7-5-mn-to-offer-vernacular-learning-programs-foray-in-sea-market/,
First Cheque,$5.00,20/07/2022,Bengaluru,General,Pre-Seed,https://yourstory.com/2022/07/first-cheque-closes-second-fund-5-million-,
AppViewX,$20.00,20/07/2022,Bengaluru,General,Series B,https://yourstory.com/2022/07/automation-enterprise-startup-appviewx-funding-series-b-20-m-brighton-capital,Brighton Capital;Brighton Park Capital
5ire,$100.00,15/07/2022,India,Web3,Series A,https://inc42.com/buzz/blockchain-startup-5ire-turns-unicorn-after-raising-100-mn-in-series-a-funding/,SRAM & MRAM
Omuni,$23.95,19/07/2022,Bengaluru,Logistics,Acquisition,https://inc42.com/buzz/zomato-backed-shiprocket-acquires-arvinds-omuni-for-inr-200-cr/,Shiprocket
Syntizen,,19/07/2022,Hyderabad,Enterprise Tech,Acquisition,https://inc42.com/buzz/4th-acquisition-in-a-row-m2p-fintech-now-acquires-online-customer-onboarding-startup-syntizen/,M2P Fintech
EndureAir Systems,$1.62,19/07/2022,India,Advanced Hardware & Technology,Seed,https://inc42.com/buzz/drone-startup-endureair-systems-raises-seed-funding-to-scale-up-manufacturing/,Jalaj Dani;Addverb Technologies founders
Niyo,$30.00,19/07/2022,India,Fintech,,https://inc42.com/buzz/neobank-startup-niyo-raises-30-mn-for-brand-building-expanding-product-suite/,Multiples Alternate Asset Management
DrinkPrime,$7.19,21/07/2022,Bengaluru,Ecommerce,Series A,https://inc42.com/buzz/watertech-startup-drinkprime-raises-inr-60-cr-in-debt-equity-to-scale-up-operations/,Omidyar Network India;Sequoia Surge;9Unicorns;Aureolis Ventures;Kwaish Ventures;Northern Arc Capital;Unitus Capital
IPLTech,$29.46,20/07/2022,Gurugram,EV,Acquisition,https://inc42.com/buzz/tube-lnvestments-acquires-a-majority-stake-in-heavy-duty-ev-startup-ipltech/,Tube Investments of India
Cannis Lupus,,21/07/2022,Gurugram,Pet Care,Acquisition,https://inc42.com/buzz/emami-acquires-30-stake-in-pet-care-startup-cannis-lupus/,Emami
Plaeto,$4.79,18/07/2022,Bengaluru,Ecommerce,Series A,https://inc42.com/buzz/d2c-children-footwear-brand-plaeto-funding-expand-new-markets/,Florintree Advisors
