Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
RenewBuy,$40.00,18/07/2023,India,Fintech,Series C,https://inc42.com/buzz/renewbuy-picks-up-40-mn-japan-dai-ichi-life/,Apis Partners in August 2021
PingSafe,$3.30,20/07/2023,India,General,Seed,https://inc42.com/buzz/pingsafe-bags-funding-from-peak-xv-to-scale-enterprise-cloud-security-offerings/,Peak XV Partners;Surge;Rahul Chari;Neeraj Arora;Peak XV Partners (formerly Sequoia Capital India);Tanglin Ventures;Neeraj Arora (former chief business officer of WhatsApp);Pratyus Patnaik (senior director;Okta);SquareX founder Vivek Ramachandran;Tata 1mg cofounder;CTO Gaurav Agarwal;Recko cofounder Saurya Prakash
Blitz,$3.00,19/07/2023,Bengaluru,D2C,,https://inc42.com/buzz/blitz-funding-offer-same-day-deliveries-d2c-brands/,Farid Ahsan;Abhinav Jain;Rahul Dash;Prabhkirandeep Singh;Ishendra Agarwal;Kalpak Chhajed;Arjun Vaidya;Gaurav Pushkar;Piyush Kedia;Anshoo Sharma
Ati Motors,$10.85,21/07/2023,India,Logistics,Pre-Series A,https://entrackr.com/2023/07/ati-motors-raises-10-85-mn-in-series-a-round/,True Ventures;Blume Ventures;Exfinity Venture Partners;MFV Partners in 2021;Exfinity Ventures;MFV Partners;Bill Gates;Mark Zuckerberg;Jeff Bezos
Louis Stitch,$0.60,20/07/2023,Gurugram,E-commerce,Pre-Series A,https://entrackr.com/2023/07/louis-stitch-raises-rs-5-cr-in-pre-series-a-round/,
Solethreads,$3.70,18/07/2023,Gurugram,E-commerce,Series A,https://entrackr.com/2023/07/casual-footwear-brand-solethreads-raises-3-7-mn-in-series-a-round/,DSG Consumer Partners;Saama Capital
Bureau,$16.50,18/07/2023,Bengaluru,General,Series A,https://entrackr.com/2023/07/fraud-and-identity-platform-bureau-closes-series-a-round-at-16-5-mn/,Quona Capital;US-based WestWave Capital;Benhamou Global Ventures
Factors.ai,$3.60,18/07/2023,India,SaaS,Pre-Series A,https://entrackr.com/2023/07/factors-ai-raises-3-6-mn-in-pre-series-a-led-by-stellaris/,Stellaris;Stellaris Venture Partners;Elevation Partners;Emergent Ventures in August 2021;Elevation Capital;Emergent Ventures;Sreedhar Peddineni of GTM Buddy;Khadim Batti of Whatfix
ReDesyn,$0.42,17/07/2023,Mumbai,Fintech,Pre-Series A,https://entrackr.com/2023/07/fan-monetisation-platform-redesyn-raises-rs-3-5-cr/,RTAF;Real Time Angel Fund (RTAF)
ToolJet,$6.10,17/07/2023,India,Deeptech & AI,,https://entrackr.com/2023/07/tooljet-raises-funds-from-microsofts-m12-github-invest/,M12;Microsoft’s venture fund;GitHub via the M12 GitHub Fund;GitHub via the M12 GitHub Fund to fuel its next stage of growth
Vodex,$0.32,20/07/2023,India,AI,Pre-Seed,https://entrackr.com/2023/07/100x-vc-leads-pre-seed-round-in-vodex/,100X.VC;Yash Kotak;Ram Kumar;Devansh Alijar
Gushwork.ai,$2.10,20/07/2023,India,AI,Pre-Seed,https://entrackr.com/2023/07/lightspeed-leads-pre-seed-funding-in-gushwork-ai/,Lightspeed;B Capital;Sparrow Capital;Seaborne Capital;Beenext
Dusminute,$1.38,20/07/2023,Bengaluru,E-commerce,Bridge,https://entrackr.com/2023/07/ipv-leads-bridge-round-in-dusminute/,Inflection Point Ventures;Bandana Kankani
Jimmy's Cocktails,$3.00,18/07/2023,Gurugram,D2C,Pre-Series A,https://entrackr.com/2023/07/jimmys-cocktails-extends-pre-series-a-led-by-prath-ventures/,Prath Ventures;Vijay Shekhar Sharma;Neel Bahl;Keki Mistry;Vishesh Khurana;7Square Ventures;Vidur Talwar;Anirudh Somani
Furlenco,$35.93,17/07/2023,Bengaluru,E-commerce,Acquisition,https://entrackr.com/2023/07/sleepwell-parent-acquires-kurlon-scoops-up-35-stake-in-furlenco/,Sheela Foam
Flatheads,,17/07/2023,Bengaluru,D2C,Acquisition,https://entrackr.com/2023/07/styched-acquires-d2c-casual-sneaker-brand-flatheads/,Styched
Radiohead Brands,$1.30,18/07/2023,India,Ecommerce,Pre-Series A,https://inc42.com/buzz/jimmy-cocktails-parent-bags-funding-to-fuel-foray-into-energy-drinks-space/,Prath Ventures;Vijay Shekhar Sharma;Neel Bahl;Keki Mistry;Vishesh Khurana;7Square Ventures
BhujiaLalji,$0.61,19/07/2023,Bikaner,Ecommerce,Acquisition,https://inc42.com/buzz/bikaji-foods-acquires-stake-snacks-brand-bhujialalji/,Bikaji Foods
Neowise Technologies,,19/07/2023,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/y-combinator-backed-decentro-acquires-saas-fintech-neowise-technologies/,Decentro
LetsTransport,$25.00,15/07/2023,India,Logistics,,https://inc42.com/buzz/from-letstransport-to-smartdukaan-indian-startups-raised-85-mn-this-week/,Bertelsmann India
Decentro,,18/07/2023,Mumbai,Fintech,Acquisition,https://yourstory.com/2023/07/decentro-acquires-neowise-saas-platform-for-debt-recovery,Decentro
PingSafe AI,$3.30,20/07/2023,India,Cloud Security,Seed,https://yourstory.com/2023/07/startup-news-and-updates-daily-roundup-july-20-2023,Peak XV Partners Surge;Rahul Chari;Neeraj Arora;Tanglin Ventures
