Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$563.00,05/02/2022,India,Edtech,Acquisition,https://inc42.com/infocus/funding-galore/funding-galore-over-563-mn-raised-by-indian-startups-this-week/,
Qure.ai,$3.83,07/02/2022,Mumbai,Healthtech,,https://inc42.com/buzz/healthtech-startup-qure-ai-3-2-mn-from-uks-sbri-healthcare-for-cancer-detection-solution/,
SatSure,$5.00,07/02/2022,Bengaluru,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/spacetech-startup-satsure-closes-5-mn-round-plans-expansion-in-southeast-asia/,
Polygon,$450.00,08/02/2022,India,Gaming,Acquisition,https://inc42.com/buzz/polygon-raises-450-mn-from-sequoia-softbank-tiger-global-others/,Sequoia Capital India;Galaxy Digital;Galaxy Interactive;Tiger Global;Republic Capital
Sprinto,$10.00,09/02/2022,India,SaaS,Series A,https://inc42.com/buzz/sprinto-raises-10-mn-in-series-a-funding-to-help-companies-automate-compliances/,Elevation Capital;Accel;Blume Ventures
Infra.Market,$30.00,10/02/2022,India,General,Debt,https://inc42.com/buzz/exclusive-infra-market-bags-30-mn-in-debt-from-sachin-bansals-navi-finserv-others/,Sachin Bansal’s NAVI Finserv;Avendus Capital;Vivriti Capital;Meesho’s Vidit Aatrey;Incred;Credavenue;Mindhouse founders Pankaj Chaddah;Pooja Khanna;Anupama Dalmia;Gautam Dalmia;Goenka Realtors;Yukti Securities;Connaught Plaza;Pankaj Chaddah
RENEE Cosmetics,$10.00,11/02/2022,Delhi,E-commerce,Series A,https://inc42.com/buzz/renee-cosmetics-raises-10-mn-led-by-mensa-brands-to-expand-catalogue-offline-presence/,Mensa Brands;Ananth Narayanan’s D2C roll-up unicorn Mensa Brands;Equanimity;9Unicorns too have
DailyObjects,$2.00,11/02/2022,Gurugram,D2C,,https://entrackr.com/2022/02/dailyobjects-raises-2-mn-in-a-fresh-round/,
CRM Runo,$0.03,10/02/2022,India,Edtech,Pre-Series A,https://entrackr.com/2022/02/crm-runo-raises-500k-in-pre-series-a/,Unicorn India Ventures
ShareChat,$100.00,10/02/2022,India,General,Series D,https://entrackr.com/2022/02/exclusive-sharechat-raises-100-mn-in-debt-from-tencent/,
Wealthy.in,$7.50,09/02/2022,Bengaluru,General,Series A,https://entrackr.com/2022/02/wealthy-in-raises-7-5-mn-in-series-a-round/,Alpha Wave Incubation (AWI);Savrola Group;Venture Highway;Good Capital;Emphasis Ventures
Technologies,$25.00,09/02/2022,India,SaaS,Series A,https://entrackr.com/2022/02/xto10x-technologies-raises-25-mn-in-series-a-round/,Binny Bansal;28 founders;Southeast Asia
Cercle X,$0.23,09/02/2022,Coimbatore,General,Seed,https://entrackr.com/2022/02/waste-management-platform-cercle-x-raises-seed-round/,Inflection Point Ventures
Karbon Card,$15.00,09/02/2022,Bengaluru,Fintech,Pre-Series A,https://entrackr.com/2022/02/karbon-card-raises-15-mn-in-series-a-round/,Olive Tree Capital;Harmony;Avenir Growth Capital;Ramp;Mercury;Orios Venture Partners
Oloid,$12.00,09/02/2022,India,General,Series A,https://entrackr.com/2022/02/oloid-bags-12-mn-in-series-a-round/,Dell Technologies Capital
Kofluence,$4.00,08/02/2022,Bengaluru,Deeptech & AI,Pre-Series A,https://entrackr.com/2022/02/kofluence-raises-4-mn-in-pre-series-a-round/,Nikhil Kamath;Nikhil Kamath (Co-Founder of Zerodha;True Beacon)
Goldsetu,$1.20,08/02/2022,India,Fintech,Seed,https://entrackr.com/2022/02/goldsetu-raises-1-2-mn-in-seed-round/,Village Global;Better Capital;Titan Capital;Anjali Bansal for Avaana Seed;Suhail Sameer;Revant Bhate
Mudrex,$6.50,08/02/2022,Bengaluru,Web3 & Crypto,Pre-Series A,https://entrackr.com/2022/02/mudrex-raises-6-5-mn-in-pre-series-a-round/,
ElasticRun,$300.00,07/02/2022,Pune,General,Series E,https://entrackr.com/2022/02/elasticrun-raises-over-300-mn-led-by-softbank-at-1-4-bn-valuation/,SoftBank at $1;SoftBank Vision Fund 2;Prosus Ventures
Meraqui,$1.00,07/02/2022,Pune,General,Seed,https://entrackr.com/2022/02/hrtech-startup-meraqui-raises-1-mn-in-seed-round/,
