Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
AlmaMapper,$0.31,26/10/2015,Pune,Edtech,Seed,https://inc42.com/buzz/almamapper-seed-funding/,
Care24,$0.27,27/10/2015,Mumbai,Healthtech,,https://inc42.com/flash-feed/care24-funding/,
ORIGA Leasing,$1.00,28/10/2015,Mumbai,Fintech,Acquisition,https://inc42.com/flash-feed/origa-leasing-funding/,
Abra,$14.00,23/10/2015,Silicon Valley,Fintech,Series A,https://inc42.com/flash-feed/ratan-tata-invests-in-abra/,Ratan Tata;American Express
Agentdesks,$2.95,23/10/2015,Bangalore,SaaS,Seed,https://inc42.com/flash-feed/agentdesks-funding/,Sierra Ventures;Cota Capital;Vegas Tech Fund
Leaping Caravan,$0.15,23/10/2015,Gurgaon,Foodtech,Seed,https://inc42.com/flash-feed/food-tech-startup-leaping-caravan-raises-150k-funding/,
Qik Stay,$0.25,24/10/2015,Delhi,Travel,Seed,https://inc42.com/flash-feed/qik-stay-funding/,I.D. Enablers
Medd,$0.15,23/10/2015,Mumbai,Healthtech,Bridge,https://inc42.com/flash-feed/medd-bridge-funding/,
LetsVenture,,26/10/2015,Bangalore,Fintech,Series A,https://inc42.com/flash-feed/ratan-tata-mohandas-pai-invests-in-letsventure/,Accel Partners;Anupam Mittal;Ratan Tata;TV Mohandas Pai;Nandan Nilekani;Rishad Premji;Kunal Bahl;Rohit Bansal;Girish Mathrubootham;Amit Ranjan
Flexing It,$0.50,26/10/2015,Delhi,SaaS,Seed,https://inc42.com/flash-feed/flexingit-funding/,
NetMeds,$50.00,26/10/2015,Chennai,Healthtech,,https://inc42.com/flash-feed/netmeds-funding/,OrbiMed;MAPE Advisory Group
Razorpay,$9.00,27/10/2015,Bangalore,Fintech,,https://inc42.com/flash-feed/tiger-global-leads-9-mn-in-online-payment-gateway-firm-razorpay/,Tiger Global;Matrix Partners
Girnar Software,,26/10/2015,Jaipur,E-commerce,Undisclosed,https://inc42.com/flash-feed/girnar-software-funding/,Times Internet;Sequoia Capital;Hillhouse;Tybourne;Ratan Tata;HDFC Bank
Simpli5d Technologies,,27/10/2015,Gurgaon,SaaS,Undisclosed,https://inc42.com/flash-feed/simpli5d-technologies-funding/,Dheeraj Jain;YourNest Angel Fund
Jombay,,27/10/2015,Pune,SaaS,Undisclosed,https://inc42.com/flash-feed/jombay-raises-funding/,VentureWorks India
Co.'s Netmeds.com,$50.00,26/10/2015,Chennai,Logistics,Acquisition,https://yourstory.com/2015/10/netmed-50-million,OrbiMed
Parcelled,$5.00,26/10/2015,India,Logistics,,https://yourstory.com/2015/10/parcelled-fund-raise-delhivery,Delhivery;Tracxn Labs
Zoyo,,28/10/2015,Bangalore,Deeptech & AI,Acquisition,https://inc42.com/flash-feed/magictiger-acquires-zoyo/,
Eat.Shop.Love,$2.30,28/10/2015,Bangalore,E-commerce,Acquisition,https://inc42.com/flash-feed/trend-west-acquires-eat-shop-love/,Trend West
