Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Freyr Energy,$6.95,16/10/2023,India,Cleantech,Series B,https://inc42.com/buzz/freyr-energy-bags-inr-58-cr-funding-to-offer-solar-panels-to-homes/,EDFI ElectriFI;Lotus Capital LLC;Schneider Electric Energy Asia Fund
Leucine,$7.00,17/10/2023,India,SaaS,Series A,https://inc42.com/buzz/leucine-bags-7-mn-to-make-pharma-manufacturing-safer-with-its-ai-tech-stack/,Ecoloab;Axilor Ventures;Techstars;Pravega Ventures
Agnikul,$23.95,17/10/2023,India,Spacetech,Series B,https://inc42.com/buzz/spacetech-startup-agnikul-bags-inr-200-cr-to-accelerate-commercial-space-launches/,Celesta Capital;Rocketship
Omnivio,$1.02,17/10/2023,Delhi,SaaS,Seed,https://inc42.com/buzz/omnivio-bags-funding-to-help-retail-brands-build-omnichannel-customer-experiences/,Caret Capital (formerly Supply Chain Labs)
Tap Invest,$2.00,18/10/2023,Ahmedabad,Fintech,Seed,https://inc42.com/buzz/tap-invest-funding-debt-investment-opportunities/,Turbostart;Snow Leopard Ventures;Upsparks;Superb Capital
Alwrite,$1.20,18/10/2023,India,Fintech,Seed,https://inc42.com/buzz/alwrite-bags-funding-to-digitise-backend-ops-for-insurance-companies/,
Mokobara,$3.60,19/10/2023,Bengaluru,D2C,Series B,https://inc42.com/buzz/mokobara-raises-3-6-mn-from-existing-investors-saama-capital-alteria-capital-others/,Saama Capital;Sauce VC;Touchstone VC;LogX Venture
BharatAgri,$4.30,20/10/2023,Bengaluru,Agritech,Series A,https://inc42.com/buzz/bharatagri-bags-4-3-mn-to-strengthen-last-mile-delivery-scale-ecommerce-platform/,Arkam Ventures;021 Capital;Omnivore;Capria Ventures
BharatAgri,$4.30,19/10/2023,India,Agritech,Series A,https://entrackr.com/2023/10/bharatagri-raises-4-3-mn-in-extended-series-a-led-by-arkam-ventures/,Arkam Ventures;Capria Ventures;India Quotient;021 Capital;Omnivore
Mestastop,$0.54,19/10/2023,Bengaluru,General,Pre-Series A,https://entrackr.com/2023/10/mestastop-raises-500k-in-pre-series-a-round/,92 Angels;Malpani Ventures;IIM Ahmedabad’s CIIE;IKP
HiWi,$0.87,19/10/2023,Mumbai,Fintech,Pre-Seed,https://entrackr.com/2023/10/fintech-platform-hiwi-raises-pre-seed-round/,
Welcome Cure,$0.48,19/10/2023,Mumbai,Deeptech & AI,Pre-Series A,https://entrackr.com/2023/10/welcome-cure-raises-500k-in-pre-series-a-round/,Inflection Point Ventures (IPV)
Zetwerk,$120.00,18/10/2023,Bengaluru,E-commerce,Series F,https://entrackr.com/2023/10/exclusive-zetwerk-raises-120-mn-at-flat-valuation/,Avenir Growth Capital;Avenir Growth Capital but its valuation remained flat in Series F financing round;Greenoaks in December 2021;Greenoaks Capital;Steadview Capital;D1 Capital;Lightspeed which cumulatively poured Rs 156 crore during the round
Game Theory,$2.00,17/10/2023,India,General,Pre-Series A,https://entrackr.com/2023/10/game-theory-raises-2-mn-in-a-pre-series-a-round/,
Done Deal,$11.00,17/10/2023,India,Fintech,Series B,https://entrackr.com/2023/10/done-deal-raises-800k-in-pre-seed-round/,Gruhas;Abhijeet Pai
P-TAL,$0.52,16/10/2023,India,E-commerce,Seed,https://yourstory.com/2023/10/startup-nnews-and-updates-daily-roundup-october-16-2023,Titan Capital to expand its team;Equanimity Ventures;T-Hub;SucSeed Ventures;WarmUp Ventures
Freight Tiger,$17.96,19/10/2023,India,SaaS,Acquisition,https://yourstory.com/2023/10/freight-tiger-raises-rs-150cr-funding-from-tata-motors-logistics-tech,
Neo,$35.00,18/10/2023,India,General,,https://yourstory.com/2023/10/asset-management-company-neo-secures-35m-in-funding-from-peak-xv-partners,
Agnikul Cosmos,$23.95,17/10/2023,India,Spacetech,Series B,https://yourstory.com/2023/10/funding-spacetech-startup-agnikul-cosmos-series-b,
Leverage Edu,$40.00,20/10/2023,Delhi,Edtech,Series C,https://entrackr.com/2023/10/decoding-leverage-edus-series-c-round/,Educational Testing Service (ETS);Shorelight;Three State Capital;Capri Global Holdings;Blume Ventures
Smarter Dharma,$0.50,19/10/2023,India,Proptech,,https://entrackr.com/2023/10/smarter-dharma-raises-funds-from-rainmatter-gruhas-and-others/,Rainmatter;Gruhas;Anthill Ventures
Showroom B2B,$6.50,19/10/2023,India,Fashion,Pre-Series A,https://entrackr.com/2023/10/showroom-b2b-raises-6-5-mn-led-by-jungle-ventures/,Jungle Ventures;Accion Venture Lab;Saison Capital;ICMG Partners;Strive;Gemba Capital;Titan Capital
KuKu FM,$25.00,16/10/2023,Mumbai,Audio,Series C,https://entrackr.com/2023/10/decoding-kuku-fms-series-c-round-captable-and-valuation/,IFC;Fundamentum Partnership;Vertex Ventures
Grapevine,$2.60,16/10/2023,Bengaluru,Social Media,Seed,https://entrackr.com/2023/10/exclusive-peak-xv-acquires-over-21-stake-in-grapevine/,Peak XV Partners;Riverwalk Holdings
Leucine,$7.00,16/10/2023,India,B2B,Series A,https://entrackr.com/2023/10/ecolab-leads-7-mn-round-in-b2b-saas-startup-leucine/,Ecolab;Pravega Ventures;Axilor Ventures;Techstars
BIVA Analytics,$0.50,16/10/2023,Hyderabad,Analytics,Seed,https://entrackr.com/2023/10/biva-analytics-raises-500k-in-seed-round/,Equanimity Ventures;T-Hub;SucSeed Ventures;WarmUp Ventures
Optikka,,18/10/2023,India,Enterprise Tech,Acquisition,https://inc42.com/buzz/binny-bansal-backed-videoverse-acquires-ai-powered-graphics-engine-optikka/,VideoVerse
Freight Tiger,$1.80,20/10/2023,India,Logistics,Acquisition,https://inc42.com/buzz/tata-motors-to-acquire-a-26-79-stake-in-freight-tiger-at-a-valuation-of-inr-560-cr/,Tata Motors
Niyo,,20/10/2023,India,Fintech,Undisclosed,https://inc42.com/buzz/neobank-niyo-bags-funds-from-spring-marketing-capital-to-boost-travel-banking/,Spring Marketing Capital
Perpetuity Capital,$0.60,20/10/2023,Delhi,Fintech,Debt,https://yourstory.com/2023/10/startup-daily-news-roundup-funding-technology-business,Clime Finance
Fingerprint,$33.00,18/10/2023,India,Fraud Prevention,Series C,https://yourstory.com/2023/10/fingerprint-raises-33m-in-series-c-round-nexus-venture-partners,Nexus Venture Partners;Uncorrelated Ventures
