Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
PrimaryIO,$5.60,04/09/2017,Pune,General,Seed,https://inc42.com/buzz/primaryio-seed-funding-accel/,
Sapience Analytics,,02/09/2017,Pune,SaaS,Undisclosed,https://inc42.com/buzz/sapience-analytics-funding/,Credit Suisse Asset Management NEXT Investors
NEST Education,$0.60,05/09/2017,Gurugram,Edtech,,https://inc42.com/buzz/edtech-nest-education-funding-msdf/,Michael & Susan Dell Foundation;Anand Mahindra
ORBO,,05/09/2017,India,Deeptech & AI,Undisclosed,https://inc42.com/buzz/orbo-ai-funding/,The Meet Brothers;AJ Ventures
EarlySalary,$0.60,07/09/2017,Pune,General,Seed,https://entrackr.com/2017/09/earlysalary-raises-rs-5-cr/,
Aye Finance,$5.27,07/09/2017,Gurugram,General,Series B,https://entrackr.com/2017/09/aye-finance-secures-rs-44-crore-triodos/,LGT IV
CreditVidya,$5.00,07/09/2017,Mumbai,Fintech,Series B,https://entrackr.com/2017/09/creditvidya-secures-5-mn/,Kalaari Capital who had invested $2 million in the company in 2016
GoFro,$10.00,06/09/2017,Delhi,General,,https://entrackr.com/2017/09/gofro-raises-10-mn/,Japanese travel company HIS Co;MakeMyTrip
OncoStem Diagnostics,$6.00,06/09/2017,Bengaluru,General,,https://entrackr.com/2017/09/oncostem-diagnostics-secures-6-mn-from-sequoia-capital/,
Power2SME,$10.00,06/09/2017,Gurugram,General,Series B,https://entrackr.com/2017/09/power2sme-raises-10-mn-ifc/,Infosys co-founder Nandan Nilekani;Nandan Nilekani's family office apart from institutional investors such as Accel Partners;Inventus Capital Partners;Kalaari Capital
Ola,$119.76,05/09/2017,Delhi,General,Debt,https://entrackr.com/2017/09/ola-raises-₹1000-cr-yes-bank-fine-tune-cab-leasing-services/,
Datasigns Technologies,$1.50,05/09/2017,Bengaluru,Fintech,Pre-Series A,https://entrackr.com/2017/09/shubh-loans-operator-raises-1-5-mn/,Sanjai Vohra;JP Morgan;UBS;V Bunty Bohra;Managing Director;India CEO;Silicon Valley-based Ribbit Capital
OYO,$2500.00,07/09/2017,Gurugram,Hospitality,,https://entrackr.com/2017/09/softbank-vision-fund-puts-in-rs-1600-crore-oyo/,SoftBank;Hero Enterprise
Vulcan Express,$23.70,07/09/2017,India,Logistics,,https://entrackr.com/2017/09/snapdeal-pours-23-7-mn-vulcan-express/,Jasper Infotech
Lendingkart Technologies,$8.38,06/09/2017,India,General,Debt,https://yourstory.com/2017/09/lendingkart-technologies-raises-70-crore-series-c-equity-funding,Mayfield India;Saama Capital;India Quotient;Darrin Capital Management
