Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Darwinbox,$5.20,01/07/2016,Hyderabad,SaaS,,https://inc42.com/flash-feed/darwinbox-funding/,Endiya Partners;New Enterprise Associates
Playment,$0.56,02/07/2016,Bengaluru,E-commerce,Pre-Series A,https://inc42.com/flash-feed/playment-funding/,SAIF Partners
NeoGrowth Credit,$16.00,04/07/2016,Mumbai,Fintech,Series B,https://inc42.com/flash-feed/neogrowth-credit-raises-16mn-seed-venture-fund/,
BookMyShow,$80.00,05/07/2016,Mumbai,General,,https://inc42.com/flash-feed/bookmyshow-80mn-funding/,US-based growth fund;SAIF Partners;Accel Partners;Network 18;Reliance Industries
SpectraVR,,06/07/2016,Mumbai,Deeptech & AI,Seed,https://inc42.com/flash-feed/spectravr-raises-seed-funding/,Rothenberg Ventures
Belita,,06/07/2016,Mumbai,Consumer Services,Acquisition,https://inc42.com/flash-feed/belita-acquisition/,Enrich Salon
Quickli,,07/07/2016,Gurgaon,Logistics,Undisclosed,https://inc42.com/flash-feed/quickli-funding-2/,500 Startups;Asia Ventures Group
Razorpay,,01/07/2016,India,Fintech,Undisclosed,https://inc42.com/flash-feed/mastercard-invests-razorpay/,MasterCard
Venture Catalysts,$0.50,01/07/2016,Mumbai,Fintech,,https://inc42.com/flash-feed/venture-catalysts-funding/,Zaffiro Ventures
PressPlay TV,,01/07/2016,New Delhi,Media & Entertainment,Undisclosed,https://inc42.com/flash-feed/pressplay-funding/,SD Ventures
WealthTrust,,01/07/2016,Mumbai,Fintech,Seed,https://inc42.com/flash-feed/wealthtrust-funding/,India Quotient
Cozilla,,02/07/2016,Pune,Real Estate Tech,Acquisition,https://inc42.com/flash-feed/buildtraders-acquires-cozilla/,BuildTraders
ASAP Info Systems,$10.00,04/07/2016,Bangalore,SaaS,Acquisition,https://inc42.com/flash-feed/teamlease-acquires-asap-info-systems/,TeamLease Services
WeddingWishlist,$0.30,05/07/2016,Chennai,E-commerce,Seed,https://inc42.com/flash-feed/weddingwishlist-funding/,Kirthiga Reddy;Renuka Ramanath;CherryTin
HappilyUnmarried,$0.74,06/07/2016,New Delhi,E-commerce,,https://inc42.com/flash-feed/info-edge-investments/,Info Edge
Don't Scratch Your Head,$0.25,06/07/2016,Ahmedabad,SaaS,Seed,https://inc42.com/flash-feed/dsyh-funding/,Venture Catalysts;Zaffiro Ventures
Medd,,05/07/2016,Mumbai,Healthtech,Acquisition,https://inc42.com/flash-feed/1mg-acquires-medd/,1mg
NeoGrowth,$35.00,05/07/2016,India,Fintech,,https://yourstory.com/2016/07/fintech-startup-neogrowth-raises-funding,
CureFit,$15.00,04/07/2016,Bengaluru,Healthtech,,https://yourstory.com/2016/07/curefit-funding,Accel Partners;IDG Ventures;Kalaari Capital
Grab.in,$2.40,04/07/2016,Mumbai,Logistics,,https://yourstory.com/2016/07/grab-funding,Aramex
