Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Bewakoof.Com,$2.99,08/01/2015,India,E-commerce,,https://inc42.com/buzz/bewakoof-com-raises-funding-snapdeal-founders-switches-destination-model/,
CommonFloor.com,$8.62,10/01/2015,Bengaluru,General,Series B,https://inc42.com/buzz/funding-galore-24/,Google Capital;Anupam Mittal;Near
MyDreamStore,$0.22,09/01/2015,Hyderabad,E-commerce,,https://inc42.com/buzz/exclusive-hyderabad-based-online-merchandise-startup-mydreamstore-raises-inr-1-8-cr/,
Mobius Innovations,,12/01/2015,Singapore,Deeptech & AI,Acquisition,https://inc42.com/buzz/fractal-analytics-acquires-mobile-based-big-data-startup-mobius/,Fractal Analytics
Urbanspoon,$60.00,13/01/2015,Seattle,Foodtech,Acquisition,https://inc42.com/buzz/zomato-enters-us-acquiring-urbanspoon-60-mn/,Zomato
AppVirality,$0.47,13/01/2015,Hyderabad,SaaS,Seed,https://inc42.com/buzz/hyderabad-based-mobile-tech-startup-appvirality-raises-seed-round-rajan-anandan-mike-galgon-others/,Rajan Anandan;Mike Galgon;Ravi Gururaj;Ashim Mehra;Mohit Saxena;India Internet Group;TNN Capital
Rate Gain,$35.93,14/01/2015,Noida,SaaS,,https://inc42.com/buzz/hospitality-travel-technology-startup-rate-gain-raises-inr-300-cr-ta-associates/,TA Associates
Verayu,,12/01/2015,Bangalore,Logistics,Undisclosed,https://inc42.com/buzz/location-intelligence-platform-nivaata-raises-funding-gwb-group/,GWB Group;Blume Ventures
AppVirality,,14/01/2015,Hyderabad,SaaS,Seed,https://yourstory.com/2015/01/appvirality-funding,Rajan Anandan;Mike Galgon;Ravi Gururaj;Ashim Mehra;Mohit Saxena;India Internet Group;TNN Capital
Urbanspoon,,12/01/2015,India,Consumer Internet,Acquisition,https://yourstory.com/2015/01/zomato-acquires-urbanspoon,Zomato
Frankly.me,$0.60,12/01/2015,Delhi,Consumer Internet,,https://yourstory.com/2015/01/frankly-me-raises-600k-matrix-partners,Matrix Partners
Sokrati,,10/01/2015,India,Adtech,Series B,https://yourstory.com/2015/01/sokrati-raises-series-b-funding-ivycap-ventures,IvyCap Ventures;Inventus Capital
Near.in,$0.22,08/01/2015,Gurgaon,Local Services,Seed,https://yourstory.com/2015/01/near-in-funding,Manish Vij;Anupam Mittal;Akash Agarwal;Prashant Tandon;Gaurav Agarwal;Mukesh Agarwal;Himanshu Aggarwal;Kevin S. Parikh
CommonFloor.com,,08/01/2015,Bengaluru,PropTech,Undisclosed,https://yourstory.com/2015/01/google-capital-invests-in-commonfloor,Google Capital
Zip Phone,,08/01/2015,US,Media & Entertainment,Acquisition,https://inc42.com/buzz/hike-acquires-yc-backed-zip-phone-plans-launch-free-app-based-voice-calling-soon/,Hike
CommonFloor,,08/01/2015,Bangalore,Real Estate Tech,Undisclosed,https://inc42.com/buzz/online-real-estate-market-getting-hotter-google-capital-bets-big-commonfloor-com/,Google Capital
