Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
SuperHeroes,$2.80,19/03/2015,Mumbai,General,Seed,https://inc42.com/buzz/graphic-india-the-startup-behind-numerous-comic-characters-superheroes-raises-2-8-mn-from-ca-media/,
FxKart,$2.00,25/03/2015,Bengaluru,Fintech,Seed,https://inc42.com/buzz/fxkart-raises-2-mn-to-make-currency-exchange-hassle-free/,
Tripoto,$2.00,19/03/2015,Delhi,Travel Tech,Pre-Series A,https://inc42.com/buzz/tripoto-pre-series-a/,IDG Ventures India;OutBox Ventures;Sachin Bhatia;Shanti Mohan;Nikunj Jain
Lets Corp,$3.00,20/03/2015,Bengaluru,SaaS,,https://inc42.com/buzz/enterprise-tech-startup-lets-corp-raises-3-mn-in-funding/,Wu Chay Chin
CollateBox,$0.12,20/03/2015,India,SaaS,,https://inc42.com/buzz/cloud-based-product-startup-collatebox-raises-inr-1-cr-from-letsventure/,Teninnovate;M.V.S Mani
GolfLAN,,21/03/2015,Delhi,Consumer Services,Seed,https://inc42.com/buzz/funding-galore-34/,YourNest Angel Fund
CrunchCommerce,,23/03/2015,Mumbai,E-commerce,Acquisition,https://inc42.com/buzz/super-acquires-crunchcommerce/,Super
Mosambee,,24/03/2015,India,Fintech,Series B,https://inc42.com/buzz/mpos-startup-mosambee-snaps-series-b-funding-from-sidbi-rvcf/,Rajasthan Venture Capital Fund;SIDBI Venture Capital
Furlenco,$6.00,24/03/2015,Bengaluru,E-commerce,Series A,https://inc42.com/startups/furlenco-series-a-lightbox/,LightBox
Artoo,$0.37,25/03/2015,Bengaluru,Fintech,Series A,https://inc42.com/buzz/it-solutions-startup-artoo-secures-inr-3-1-cr-from-accion-venture-lab-rianta-capital/,Accion Venture Lab;Rianta Capital
OYO Rooms,$25.00,25/03/2015,Gurgaon,Travel Tech,,https://inc42.com/buzz/oyo-rooms-funding/,Greenoaks Capital;Lightspeed;Sequoia
Teabox,$6.00,25/03/2015,Siliguri,E-commerce,Series A,https://inc42.com/buzz/disrupting-the-200-year-old-tea-industry-with-20-mn-cups-of-teas-being-delivered-teabox-attracts-6-mn-funding/,JAFCO Asia;Keystone Group;Dragoneer Investment;Accel Partners
Round One,$1.00,20/03/2015,Delhi,General,Pre-Series A,https://yourstory.com/2015/03/round-one-funding,HT Group’s Shine
Graphic India,$2.80,19/03/2015,Bengaluru,General,Seed,https://yourstory.com/2015/03/graphic-india-funding,CA Media LP;LLC (TCG);NYC based media investment group;Start Media;Founded by Michael Maher
Cubito,$0.12,23/03/2015,Bengaluru,Logistics,Seed,https://yourstory.com/2015/03/cubito-funding,Sol Primero
Razorpay,$0.12,23/03/2015,Jaipur,Fintech,Seed,https://yourstory.com/2015/03/razorpay-raises-usd120000-ycombinator,Y Combinator
