Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Wedding Brigade,$0.48,28/04/2016,Mumbai,General,Pre-Series A,https://inc42.com/flash-feed/the-wedding-brigade-pre-series-a/,
DocsApp,$1.20,28/04/2016,Bengaluru,Healthtech,Seed,https://inc42.com/flash-feed/docsapp-seed-funding/,Rebright Partners
KNOLSKAPE,,22/04/2016,Bangalore,Edtech,Series A,https://inc42.com/flash-feed/knolskape-raises-series-funding/,Inventus Capital Partners;HR Fund
Commut,$0.20,23/04/2016,Hyderabad,EV & Mobility,,https://inc42.com/flash-feed/commut-50k-ventures-funding/,50K Ventures;Sudhakar Pasupunuri
TOKO Innovation Studios,$0.45,23/04/2016,New Delhi,Media & Entertainment,Seed,https://inc42.com/flash-feed/imaginry-seed-funding/,Indian Angel Network;Suresh Kalpathi;Akshay Garg;Srikumar Misra;Rohit Krishnan
Licious,$3.00,23/04/2016,Bangalore,Foodtech,Series A,https://inc42.com/flash-feed/licious-3-mn-series-a/,Mayfield India Management
YourGuy,,25/04/2016,Mumbai,Logistics,Acquisition,https://inc42.com/flash-feed/loginext-acquires-yourguy/,LogiNext
InTouchApp,,25/04/2016,Pune,SaaS,Seed,https://inc42.com/flash-feed/intouchapp-seed-funding/,Blume Ventures
TranServ,$15.00,26/04/2016,Mumbai,Fintech,Series C,https://inc42.com/flash-feed/transerv-funding-micromax-nirvana/,IDFC SPICE Fund;Micromax Informatics;Nirvana Venture Advisors;Faering Capital India Evolving Fund
Roposo,$5.00,26/04/2016,Gurgaon,E-commerce,Series B,https://inc42.com/flash-feed/tiger-global-backed-roposo-raises-5-mn/,Bertelsmann India Investments
Milkbasket,$0.50,27/04/2016,Gurgaon,E-commerce,Pre-Series A,https://inc42.com/flash-feed/milkbasket-pre-series-a/,EVC Ventures;Zhu Dao Investments;Peter Zou
CareOnGo,,27/04/2016,India,Healthtech,Pre-Series A,https://inc42.com/flash-feed/careongo-pre-series-a-funding/,FAO Ventures;Anupam Mittal;Anand Mittal;Ravi Garikipati;Vibhu Garg;Singapore Angel Network;Konglo Ventures
MUrgency,,27/04/2016,San Francisco,Healthtech,Undisclosed,https://inc42.com/flash-feed/murgency-raises-funding/,Axilor Ventures
Impact Guru,$0.50,28/04/2016,India,Fintech,Seed,https://yourstory.com/2016/04/impact-guru-funding,RB Investments;Fundnel
DropKaffe,$0.55,25/04/2016,Bengaluru,Foodtech,Pre-Series A,https://yourstory.com/2016/04/dropkaffe-funding,GrowthStory;Apurva Salapuria;Kanwal;Hitesh Oberoi;Sidharth Pansari;Nirupa Shankar
MUrgency,,28/04/2016,San Francisco,Healthtech,Seed,https://yourstory.com/2016/04/murgency-funding,Axilor Ventures
RailYatri,,27/04/2016,India,SaaS,Undisclosed,https://yourstory.com/2016/04/nandan-nilekani-railyatri-funding,Nandan Nilekani;Helion Ventures;Omidyar Network;Blume Ventures
Milkbasket,$0.50,26/04/2016,Gurgaon,E-commerce,Pre-Series A,https://yourstory.com/2016/04/milkbasket-funding,EVC Ventures;Zhu Dao Investments;Peter Zou;Vikas Banga;Manav Kamboj
ClearTax,$1.30,26/04/2016,India,Fintech,Seed,https://yourstory.com/2016/04/cleartax-funding-paypal-co_founder,Max Levchin;Scott Banister;Cyan Banister;Ruchi Sanghvi;Neeraj Arora
