Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Careers360,$0.72,05/01/2016,Delhi,Edtech,Acquisition,https://inc42.com/flash-feed/careers360-raises-funding/,
Ride,$0.12,05/01/2016,Bengaluru,General,Seed,https://inc42.com/flash-feed/360ride-seed-funding/,
Blueshift Labs,$8.00,06/01/2016,India,General,Series A,https://inc42.com/flash-feed/blueshift-labs-raises-funding/,Storm Ventures
PlanMyMedicalTrip.com,$0.15,06/01/2016,Pune,General,,https://inc42.com/flash-feed/planmymedicaltrip-com-funding/,
Mycity4kids,$3.00,06/01/2016,Gurugram,General,,https://inc42.com/flash-feed/mycity4kids-funding-sidbi-yournest/,
Myly,$0.08,07/01/2016,Jaipur,General,Seed,https://inc42.com/flash-feed/myly-raises-seed-funding/,
Bikxie,$1.50,07/01/2016,Gurugram,General,Seed,https://inc42.com/flash-feed/bikxie-raises-angel-funding/,
DogSpot,,04/01/2016,Gurgaon,E-commerce,Undisclosed,https://inc42.com/buzz/ratan-tata-invests-in-dogspot/,Ratan Tata;Ronnie Screwvala;India Quotient;K Ganesh;Ashok Mittal;Rishi Parti;Dheeraj Jain;Abhijeet Pai
Shifu,$8.00,04/01/2016,New Delhi,Deeptech & AI,Acquisition,https://inc42.com/flash-feed/paytm-acquires-shifu/,Paytm
Bira91,$6.00,04/01/2016,New Delhi,Foodtech,,https://inc42.com/buzz/bira91-raises-funding/,Sequoia Capital;Kunal Bahl;Rohit Bansal;Deepinder Goyal;Ashish Dhawan;Mayank Singhal
WIMWI Foods,,05/01/2016,Ahmedabad,Foodtech,Undisclosed,https://inc42.com/buzz/ciie-invests-in-wimwi-foods/,CIIE;Siddharth Jain;Dinesh Bindal
MyChild,$0.10,05/01/2016,Bhopal,Healthtech,Seed,https://inc42.com/flash-feed/mychild-app-seed-funding/,500 Startups;Samir Bangara;Anisha Mittal;Amit Gupta;Pallav Nadhani;Lalit Mangal;Arihant Patni;Ritesh Malik;Deobrat Singh;Saurab Paruthi;Singapore Angel Network
Alef Mobitech Solutions,$5.00,05/01/2016,Mumbai,Deeptech & AI,,https://inc42.com/flash-feed/alef-mobitech-funding/,Tata Capital Innovation Fund
Sensara,$0.75,06/01/2016,Bangalore,Media & Entertainment,Seed,https://inc42.com/flash-feed/sensara-seed-funding/,Lalitesh Katragadda;Ganayantrika Systems
Qdesq,,06/01/2016,Gurgaon,Real Estate Tech,Seed,https://inc42.com/flash-feed/qdesq-funding/,Dheeraj Jain;Jagdish Kumar;Bharat Gupta;Ankush Saigal;Praveen Saini
Infurnia,$0.16,07/01/2016,Bangalore,SaaS,,https://inc42.com/flash-feed/infurnia-riases-funding/,Idein Ventures
CommonFloor,$200.00,07/01/2016,Bangalore,Real Estate Tech,Acquisition,https://inc42.com/flash-feed/quikr-finally-acquires-commonfloor/,Quikr
ProcMart,,05/01/2016,Noida,E-commerce,Undisclosed,https://inc42.com/flash-feed/dinesh-agarwal-invests-in-procmart/,Dinesh Agarwal
ViralShots,,07/01/2016,Gurgaon,Media & Entertainment,Acquisition,https://inc42.com/flash-feed/times-internet-acquires-viralshots/,Times Internet
Zebpay,$1.00,06/01/2016,Ahmedabad,E-commerce,Series A,https://yourstory.com/2016/01/zebpay-funding,CMD;VP of Claris Life sciences
B9 Beverages,$6.00,05/01/2016,Delhi,General,Series A,https://yourstory.com/2016/01/b9-beverages-funding,Rohit Bansal;Kunal Bahl of Snapdeal);Ashish Dhawan of Chrys Capital;Deepinder Goyal of Zomato
Blueshift,$8.00,05/01/2016,India,SaaS,Series A,https://yourstory.com/2016/01/blueshift-series_a-funding,Storm Ventures;New Enterprise Associates (NEA);Nexus Venture Partners;Nexus Venture Partners(NVP)
Tracxn,,06/01/2016,Bengaluru,SaaS,Undisclosed,https://yourstory.com/2016/01/tracxn-funding-ratan-tata,Ratan Tata
