Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Giga ML,$3.60,23/10/2023,Bengaluru,Deeptech & AI,Seed,https://inc42.com/buzz/giga-ml-raises-3-6-mn-to-help-enterprises-train-and-deploy-on-premise-llms/,Nexus Venture Partners
InCred,$79.04,24/10/2023,India,Fintech,Debt,https://inc42.com/buzz/incred-closes-its-maiden-credit-fund-at-inr-660-cr-invests-in-23-companies/,
Garuda Aerospace,$2.99,25/10/2023,Chennai,General,Series A,https://inc42.com/buzz/garuda-aerospace-raises-inr-25-cr-from-venture-catalysts-wefoundercircle-others/,Venture Catalysts;WeFounderCircle;San Angels;Peaceful Progress Funds
Blubirch,$6.40,25/10/2023,India,SaaS,Series A,https://inc42.com/buzz/blubirch-raises-6-4-mn-to-bolster-reverse-supply-chain-platform/,Cornerstone Ventures;Capital2B
Manastu,$3.00,26/10/2023,India,Spacetech,Pre-Series A,https://inc42.com/buzz/spacetech-startup-manastu-bags-another-3-mn-in-less-than-two-months/,Indian Angel Network (IAN) members;Jaideep Mehta;Sanjiv Bajaj;Nitin Zamre
Shipsy,$23.89,26/10/2023,India,SaaS,Acquisition,https://inc42.com/buzz/shipsy-acquires-warehouse-management-startup-stockone-to-bolster-offerings/,
Escrowpay,$6.00,26/10/2023,India,Fintech,Series A,https://inc42.com/buzz/escrowpay-bags-6-mn-in-ongoing-series-a-round-to-offer-digital-escrow-services/,
Ola Electric,$385.00,26/10/2023,Bengaluru,EV & Mobility,Debt,https://entrackr.com/2023/10/ola-electric-raises-385-mn-from-temasek-and-state-bank-of-india/,
Datoms,$1.20,26/10/2023,Bhubaneswar,Deeptech & AI,Pre-Series A,https://entrackr.com/2023/10/deeptech-iot-startup-datoms-raises-1-2-mn-led-by-yournest-vc/,Yournest VC;Yournest Venture Capital
UrbanMatrix,$0.72,26/10/2023,India,Deeptech & AI,Pre-Series A,https://entrackr.com/2023/10/dronetech-startup-urbanmatrix-raises-pre-series-a-round/,Inflection Point Ventures;Venture Catalysts;WeFounderCircle
Proost Beer,$3.00,25/10/2023,Delhi,General,Pre-Series A,https://entrackr.com/2023/10/proost-beer-closes-pre-series-a-round-at-3-mn/,Dev Punj;The Chennai Angels;Finvolve;India Accelerator;Hyderabad Angels;Mumbai Angels;Angel List India;Agiliti Venture
Inc.5 Shoes,$10.00,25/10/2023,India,D2C,Series A,https://entrackr.com/2023/10/d2c-footwear-brand-inc-5-shoes-raises-10-mn/,Carpediem Capital;Param Capital;P3 Venture Fund (Surekha Family Office)
Momo,$9.00,25/10/2023,Kolkata,General,Series C,https://entrackr.com/2023/10/exclusive-wow-momo-bags-9-mn-from-valuequest/,
GigaML,$3.60,23/10/2023,Bengaluru,Deeptech & AI,Seed,https://entrackr.com/2023/10/gigaml-raises-3-6-mn-in-seed-round-led-by-nexus/,Nexus;Nexus Venture Partners;Y Combinator;Liquid 2 Venture;8vdx
Techmaghi,$0.02,28/10/2023,Ahmedabad,Edtech,Seed,https://yourstory.com/2023/10/startup-news-and-updates-daily-roundup-october-28-2023,
Urban Matrix,$0.72,26/10/2023,India,Deeptech & AI,Pre-Series A,https://yourstory.com/2023/10/startup-news-and-updates-daily-roundup-october-26-2023-,Inflection Point Ventures for product development;Yournest Venture Capital
PMI Electro Mobility Solutions,$29.94,25/10/2023,India,Cleantech,,https://inc42.com/buzz/ebus-maker-pmi-electro-mobility-bags-inr-250-cr-from-piramal-alternatives/,Piramal Alternatives
Qdesq,,26/10/2023,India,Real Estate Tech,Undisclosed,https://inc42.com/buzz/proptech-investor-gruhas-backs-coworking-startup-qdesq/,Gruhas
The Indian Garage Co,$18.56,25/10/2023,India,D2C,,https://inc42.com/buzz/aditya-birlas-tmrw-invests-inr-155-cr-in-d2c-brand-the-indian-garage-co/,TMRW
PMI Electro Mobility,$29.94,25/10/2023,Gurugram,Electric Vehicles,,https://yourstory.com/2023/10/electric-bus-maker-pmi-electro-mobility-raises-rs-250-crore,Piramal Alternatives
