Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
MedGenome,$50.00,27/05/2023,India,Healthtech,Acquisition,https://inc42.com/buzz/sequoia-backed-medgenome-acquires-prognosis-labs/,Dr
Transak,$20.00,30/05/2023,India,Fintech,Series A,https://inc42.com/buzz/transak-bags-20-mn-to-further-scale-its-web3-0-payments-onboarding-infra-solutions/,CE Innovation Capital;SBI Ven Capital;Sygnum;Azimut;Third Kind Venture Capital;UOB Venture Management;Signum Capital;Animoca Brands;Genting Ventures;Istari Ventures;No Limit Holdings;Woodstock Fund;IOSG Ventures;KX;Axelar
Balwaan,$2.00,30/05/2023,India,Agritech,Pre-Series A,https://inc42.com/buzz/agritech-startup-balwaan-bags-funding-to-set-up-local-language-after-sales-support-centre-offer-finance-options-to-farmers/,Caspian Leap for Agriculture Fund;Rishab Jain (CFO of Bikaji);Pulkit Bachhawat (Founder;Right Pillar Advisors);Deepak Agarwal (MD of Bikaji group)
KarmaLife,$5.27,01/06/2023,Bengaluru,General,Pre-Series A,https://inc42.com/buzz/karmalife-inr-44-cr-funding-early-wage-access-blue-collar-gig-workers/,Krishna Bhupal’s family office
Capillary,$45.00,01/06/2023,Bengaluru,SaaS,Series D,https://inc42.com/buzz/after-deferring-ipo-plan-capillary-technologies-bags-45-mn-funding-from-avataar-ventures/,Avataar Ventures;57Stars;Unigestion);Filter Capital;Innoven Capital
Pixxel,$36.00,01/06/2023,India,Deeptech & AI,Series B,https://inc42.com/buzz/spacetech-startup-pixxel-bags-36-mn-funding-from-google-others/,Lightspeed;Blume Ventures;GrowX;Sparta;Athera;Radical Ventures
LetsShave,$7.00,30/05/2023,India,D2C,,https://inc42.com/buzz/letsshave-bags-funding-from-wipro-consumer-care-to-foray-offline-expand-geographies/,
BharatNXT,$1.20,01/06/2023,India,Fintech,Seed,https://yourstory.com/2023/06/startup-news-updates-daily-roundup-june-1-2023-upekkha-myntra,Inflection Point Ventures;Inflection Point Ventures (IPV);Japanese venture capital firm Spiral Ventures;Keiretsu Forums;Panthera Peak Capital
Spectacom Global,$1.32,01/06/2023,Gurugram,Healthtech,Pre-Series A,https://yourstory.com/2023/06/spectacom-global-secures-11-crores-in-pre-series-a-from-rainmatter-health,
Capillary Technologies,$45.00,01/06/2023,India,SaaS,Series D,https://yourstory.com/2023/05/capillary-technologies-series-d-funding-from-avataar-ventures,Qatar Investme
Tan90,$1.36,31/05/2023,India,General,Pre-Series A,https://yourstory.com/2023/05/startup-news-and-updates-daily-roundup-may-31-2023,Blue Ashva Capital;Capital A;3i Partners;India
Atomberg,$86.00,30/05/2023,Mumbai,Edtech,Series C,https://yourstory.com/2023/05/atomberg-raises-86m-in-series-c-warburg-pincus-rbi,Temasek;Steadview Capital
Atomberg,$86.00,29/05/2023,Mumbai,General,Series C,https://yourstory.com/2023/05/atomberg-86-million-series-c-funding-round-temasek,Temasek;Steadview Capital;Jungle Ventures;Inflexor Ventures
LaundryMate,$5.99,30/05/2023,Bengaluru,Consumer Services,Pre-Series A,https://inc42.com/buzz/bigbasket-cofounders-laundrymate-picks-up-inr-50-cr-in-funding/,Blume Founders Fund;Ankit Bhati;Deepak Goyal;Karan Singh;Sankalp Saxena
KisanKonnect,,30/05/2023,Mumbai,Agritech,Undisclosed,https://inc42.com/buzz/shilpa-shetty-kundra-backs-agritech-startup-kisankonnect/,Shilpa Shetty Kundra
Scaler,,31/05/2023,Bengaluru,Edtech,Acquisition,https://inc42.com/buzz/scaler-acquires-delhi-based-edtech-startup-pepcoding/,
Newtrace,$5.65,31/05/2023,India,Clean Tech,Seed,https://inc42.com/buzz/sequoia-aavishkaar-capital-backed-cleantech-startup-newtrace-bags-5-65-mn-funding/,Sequoia Capital India;Aavishkaar Capital;Speciale Invest;Micelio Fund;Ashish Goel;IKP Knowledge Park
PhonePe,$100.00,31/05/2023,India,Fintech,,https://inc42.com/buzz/a-ray-of-hope-indian-startup-funding-jumps-15-to-1-bn-in-may-2023/,
iDesign.Market,$0.20,02/06/2023,India,SaaS,Pre-Seed,https://yourstory.com/2023/06/startup-news-and-update-daily-roundup-june-2-2023,Jaipur Rugs;Brigade REAP
CleanMax Enviro Energy Solutions,$360.00,01/06/2023,Mumbai,Renewable Energy,,https://yourstory.com/2023/06/renewable-energy-startup-cleanmax-brookfield-360-million-funding,Brookfield Renewable
Pepcoding,,31/05/2023,Delhi,Edtech,Acquisition,https://yourstory.com/2023/05/scaler-acquires-pepcoding-low-level-design-scaler-school-edtech,Scaler
Manganum,$0.50,30/05/2023,India,Martech,,https://yourstory.com/2023/05/startup-news-updates-daily-roundup-may-30,Mitgo
Vistaar Finance,,29/05/2023,India,Fintech,Acquisition,https://yourstory.com/2023/05/warburg-pincus-acquires-controlling-stake-vistaar-finance,Warburg Pincus
