Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zapkey,$2.00,06/05/2023,India,Proptech,,https://inc42.com/buzz/proptech-startup-zapkey-bags-funding-for-growth-and-tech-innovation/,DSP Group Office;Gruhas Proptech;DLF Family Office
Zyngo,$5.00,09/05/2023,India,E-commerce,Pre-Series A,https://inc42.com/buzz/zyngo-ev-bags-investment-to-expand-hyperlocal-delivery-fleet-size/,Delta Corp Holdings;LC Nueva Investment Partners LLP
Slick,$1.60,09/05/2023,Bengaluru,General,Pre-Seed,https://inc42.com/buzz/social-media-startup-slick-bags-seed-funding/,WEH Ventures;All In Capital;Titan Capital
Agrizy,$5.00,10/05/2023,Bengaluru,Agritech,Debt,https://inc42.com/buzz/agritech-startup-agrizy-bags-debt-funding-to-reach-more-indian-smes/,
Builder.ai,$100.00,11/05/2023,India,Deeptech & AI,Series C,https://inc42.com/buzz/microsoft-invests-in-bulider-ai-to-elevate-its-ai-capabilities/,
Doppelio,$1.20,11/05/2023,India,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/deeptech-startup-doppelio-bags-funding-to-help-enterprises-automate-applications-testing/,
RACEnergy,$3.00,09/05/2023,India,EV & Mobility,Pre-Series A,https://inc42.com/buzz/ev-infrastructure-startup-racenergy-closes-pre-series-a-funding-from-growx-ventures-others/,Huddle;Micelio Mobility
Ripplr,$40.00,10/05/2023,Bengaluru,Logistics,Series B,https://inc42.com/buzz/distribution-logistics-startup-ripplr-bags-40-mn-funding-for-pan-india-growth/,Fireside Ventures;Neo Foods;Strides Ventures;Alteria Capital;Bikaji
BYJU’S,$250.00,12/05/2023,India,Edtech,Debt,https://inc42.com/buzz/a-sigh-of-relief-byjus-raises-250-mn-in-debt-funding-from-davidson-kempner/,
InCore Semiconductors,$3.00,12/05/2023,Chennai,General,Seed,https://entrackr.com/2023/05/incore-semiconductors-raises-3-mn-led-by-sequoia/,Sequoia
Castler,$5.00,11/05/2023,India,Fintech,Pre-Series A,https://entrackr.com/2023/05/escrow-banking-platform-castler-raises-5-mn-in-pre-series-a-round/,Capital 2B (an Info Edge fund);IIFL Fintech Fund;Stride Ventures;Piper Serica
Ripplr,$40.00,11/05/2023,Bengaluru,Logistics,Series B,https://entrackr.com/2023/05/logistics-startup-ripplr-bags-40-mn-in-fireside-led-series-b-round/,Fireside Ventures;Neo Foods;Strides Ventures;Alteria Capital;Northern Arc Investments;Trifecta Capital
TagZ Foods,$2.00,11/05/2023,India,Logistics,Pre-Series A,https://entrackr.com/2023/05/tagz-foods-raises-2-mn-in-pre-series-a-round/,9 Unicorns;Dexter Angels;Agility Ventures;Venture Catalysts;Klub;Indifi;Rannvijay Singha
Soptle,$1.00,10/05/2023,Gurugram,General,Pre-Seed,https://entrackr.com/2023/05/soptle-raises-1-mn-in-pre-seed-funding-round/,Kube VC;Iceland Venture Studio (IVS);Nyra Ventures;Dunzo founder Ankur Agarwal
SquareX,$6.00,10/05/2023,India,General,Seed,https://entrackr.com/2023/05/cybersecurity-startup-squarex-raises-6-mn-led-by-sequoia/,Sequoia;Sequoia Capital Southeast Asia
Bee,$1.32,09/05/2023,Mumbai,Edtech,Pre-Series A,https://entrackr.com/2023/05/edtech-startup-ixambee-raises-rs-11-cr-in-pre-series-a-round/,S Chand;Company;IPV (Inflection Point Venture);Mukesh Sharma Family Trust;Keiretsu Forum;SAN Angles;Mumbai Angels;Keyur Joshi (Co-founder of MakeMyTrip)
Enercomp,$0.31,12/05/2023,Ahmedabad,Drone Technology,Pre-Series A,https://entrackr.com/2023/05/bestvantage-investments-leads-rs-2-6-cr-round-in-drone-startup-enercomp/,Bestvantage Investments;Ah! Ventures;Soonicorn Ventures
Shipturtle,$0.42,11/05/2023,India,SaaS,Seed,https://entrackr.com/2023/05/ipv-leads-rs-3-5-cr-seed-round-in-saas-platform-shipturtle/,Inflection Point Ventures
GenWorks Health,$4.00,09/05/2023,India,Healthtech,,https://entrackr.com/2023/05/blacksoil-leads-4-mn-round-in-genworks-health/,BlackSoil
BluSmart,$42.00,06/05/2023,India,Electric Mobility,,https://inc42.com/buzz/from-blusmart-to-pando-indian-startups-raised-174-mn-this-week/,BP Ventures
Fundly.ai,$3.00,08/05/2023,India,Fintech,Seed,https://inc42.com/buzz/pharma-focussed-fintech-startup-fundly-ai-bags-funding-to-work-on-new-product-offerings/,Accel India;Multiply Ventures
Castler,$5.00,10/05/2023,India,Fintech,Pre-Series A,https://inc42.com/buzz/escrow-banking-startup-castler-raises-5-mn-to-solve-complex-transaction-flows/,Capital 2B;IIFL Fintech Fund;Stride Ventures;Piper Serica;Zerodha;Venture Catalysts;9Unicorns;FAAD Network
Enercomp,$0.33,11/05/2023,India,Drone technology,,https://yourstory.com/2023/05/startup-news-and-updates-daily-roundup-may-11-funding-investments,ah! Ventures;Bestvantage Investments;Soonicorn
CloudExtel,$100.00,12/05/2023,Mumbai,Telecom infrastructure,Acquisition,https://yourstory.com/2023/05/macquarie-acquires-majority-stake-in-cloudextel,Macquarie Capital
Meet7,$0.30,08/05/2023,India,Consumer internet,Seed,https://yourstory.com/2023/05/startup-news-and-updates-daily-roundup-may-8-2023,Z1N Capital;Narendra Murkumbi;Suhas Chandak
