Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Adda247,$17.96,26/12/2022,India,Edtech,,https://inc42.com/buzz/google-backed-adda247-initiates-inr-150-cr-esop-buyback-for-employees/,WestBridge Capital;Google;Info Edge;Asha Impact
Sequoia-Backed Eduvanz,$12.60,27/12/2022,India,Fintech,Series B,https://inc42.com/buzz/sequoia-backed-eduvanz-secures-12-6-mn-funding-from-rethink-education-others/,S3 Partners Group;Juvo Ventures;Sequoia Capital;Unitus Ventures
Whole Truth,$11.00,29/12/2022,Mumbai,E-commerce,Series B,https://inc42.com/buzz/the-whole-truth-bags-11-mn-funding-from-sequoia-capital-others/,
Rebel Foods,$6.60,29/12/2022,India,Foodtech,Series E,https://inc42.com/buzz/rebel-foods-secures-6-6-mn-debt-funding-from-innoven-trifecta-capital/,Rebel has cumulatively secured INR 225 Cr as debt funding so far in 2022
Jupiter,$2.99,30/12/2022,Mumbai,General,Series A,https://entrackr.com/2022/12/exclusive-neobanking-platform-jupiter-raises-debt-from-alteria/,
GearHead,$0.72,28/12/2022,Hyderabad,EV & Mobility,Pre-Seed,https://entrackr.com/2022/12/e-cycle-startup-gearhead-raises-rs-6-cr-in-pre-seed-funding/,Hemin Shah;Sudhakar Moparthy
Bolo Live,$5.50,28/12/2022,Gurugram,General,,https://entrackr.com/2022/12/exclusive-bolo-live-bags-over-5-5-mn-led-by-al-zarooni-emirates/,UAE-based family office;Orios
Ecozen,$10.00,27/12/2022,India,Deeptech & AI,Series C,https://entrackr.com/2022/12/exclusive-ecozen-bags-10-mn-in-new-tranche/,
Eduvanz,$11.98,26/12/2022,Mumbai,General,Series B,https://entrackr.com/2022/12/exclusive-eduvanz-raises-over-rs-100-cr-led-by-rethink-education/,Rethink Education
Hair Originals,$1.25,26/12/2022,India,D2C,Pre-Series A,https://entrackr.com/2022/12/hair-originals-raises-1-25-mn-in-pre-series-a-round/,Anicut Capital;Kesh Kala Family Office;JITO Angel Network;Lets Venture;Dexter Angels;Pankaj Chaddah;Ahana Gupta
Money View,$75.00,26/12/2022,Bengaluru,General,Series D,https://entrackr.com/2022/12/money-view-raises-75-mn-in-series-e-at-900-mn-valuation/,Apis Partners;Tiger Global;Winter Capital;Evolvence
WeWork India,$65.87,26/12/2022,Bengaluru,General,Acquisition,https://yourstory.com/2022/12/wework-india-raises-rs-550-crore-from-bpea-credit,
Money View,$75.00,27/12/2022,Delhi,General,,https://yourstory.com/2022/12/upward-movement-india-job-market-moneyview-funding,
Eduvanz,$12.60,27/12/2022,Mumbai,Fintech,Series B,https://yourstory.com/2022/12/sequoia-backed-eduvanz-raises-12-million,MAS;Vivriti;Oxyzo;Unifi AIF
NewSpace,$32.10,30/12/2022,Bengaluru,Defense,Series B,https://entrackr.com/2022/12/exclusive-defense-startup-newspace-kickstarts-new-round/,QRG Investments and Holdings;Ahmed Ali Husain Nalwala;DS Group;Preety Daljeet Singh;Santosh Daljeet;Greentech Power;Anurag Bhatnagar
The Whole Truth,$110.00,27/12/2022,Mumbai,Food & Beverage,Series B,https://entrackr.com/2022/12/exclusive-the-whole-truth-kicks-off-series-b-round/,Sequoia Capital;Matrix Partners
