Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
SolarSquare,$4.00,10/06/2022,Mumbai,Cleantech,,https://inc42.com/buzz/cleantech-solarsquare-raises-funds-to-build-scale-solar-tech-stack/,Good Capital;Lowercarbon Capital;Symphony Asia;Nithin Kamath’s Rainmatter Capital
Affle Global,$90.00,11/06/2022,India,General,,https://inc42.com/buzz/affle-global-picks-up-over-13-stake-in-indus-os-from-samsung-ventures/,
Mn,$557.00,11/06/2022,Mumbai,Fintech,,https://inc42.com/buzz/funding-galore-557-mn-raised-by-indian-startups-this-week/,
Terra.do,$5.00,13/06/2022,India,Edtech,Seed,https://inc42.com/buzz/climate-focused-career-platform-terra-do-raises-5-mn-to-scale-up-app-expand-global-footprint/,Avaana Capital;SIG;Precursor;BEENEXT;City Light;Hummingbird Firm;Avesta
Toprankers,$4.00,14/06/2022,India,Edtech,Series A,https://inc42.com/buzz/toprankers-raises-4-mn-in-funding-to-expand-to-new-test-preparation-segments/,Sixth Sense Ventures
Enterprisetech Spendflo,$4.40,14/06/2022,India,SaaS,Seed,https://inc42.com/buzz/enterprisetech-spendflo-raises-funds-to-help-companies-better-manage-subscription-expenses/,Accel India;Together Fund;BoldCap;Signal Peak Ventures
Siply,$19.00,14/06/2022,Bengaluru,Fintech,Pre-Series A,https://inc42.com/buzz/fintech-startup-siply-raises-19-mn-for-acquisitions-launching-chit-fund/,QI Ventures;LetsVenture;JITO
Shiprocket,$200.00,15/06/2022,India,Logistics,Acquisition,https://inc42.com/buzz/logistics-startup-shiprocket-picks-up-rival-pickrr-in-a-200-mn-deal/,
Enterprisetech DAOLens,$5.00,15/06/2022,Bengaluru,SaaS,Pre-Seed,https://inc42.com/buzz/enterprisetech-daolens-bags-5-mn-to-build-saas-tools-for-daos/,Nexus Venture Partners;Better Ventures;40+ angel investors;Snapdeal cofo;Coinbase’s Gokul Rajaram;Polygon’s Sandeep Nailwal;Solana’s Raj Gokal;Animoca Brands’ Simon Doherty;Tribe Capital’s Arjun Sethi also participated in the round from the Web3 ecosystem
Grad,$225.00,16/06/2022,India,Edtech,,https://inc42.com/buzz/ronnie-screwvalas-upgrad-225-mn-valuation-2-25-bn/,
