Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
BankSathi,$4.00,09/01/2023,Bengaluru,General,,https://inc42.com/buzz/wealthtech-startup-banksathi-secures-funding-from-kotak-securities-others/,
Sequoia-Backed Brick&Bolt,$10.00,10/01/2023,India,General,Series A,https://inc42.com/buzz/sequoia-backed-brickbolt-secured-10-mn-funding-to-make-home-commercial-constructions-simple/,Accel;Celesta Capital
Virohan,$7.00,09/01/2023,India,Edtech,Seed,https://inc42.com/buzz/healthcare-edtech-startup-virohan-bags-7-mn-in-funding-round-led-by-blume-ventures/,Blume Ventures;Bharat Inclusion Seed Fund;Rebright Partners;Lesing Artha Limited
Toddle,$17.00,10/01/2023,Bengaluru,Edtech,Series A,https://inc42.com/buzz/edtech-startup-toddle-secures-17-mn-funding-from-sequoia-capital-others/,Matrix Partners India;Sequoia Capital India;Matrix Partners;Beenext;Better Capital also have participated in the funding round
Actyv.ai,$12.00,11/01/2023,India,SaaS,Pre-Series A,https://inc42.com/buzz/saas-startup-actyv-ai-bags-12-mn-to-expand-global-footprint-scale-hiring/,
Peepul Tree,$6.00,11/01/2023,India,E-commerce,Seed,https://inc42.com/buzz/peepul-tree-bags-6-mn-to-scale-its-live-commerce-platform-for-artisanal-goods/,
LEAD,$19.16,12/01/2023,India,Edtech,Venture Debt,https://inc42.com/buzz/edtech-unicorn-lead-bags-inr-160-cr-debt-funding/,
Entuple E-Mobility,$3.00,12/01/2023,Thiruvananthapuram,EV & Mobility,Pre-Series A,https://inc42.com/buzz/ev-startup-entuple-e-mobility-bags-funding-from-blue-ashva-capital-capital-a/,
Groww,$9.00,12/01/2023,Bengaluru,Fintech,Series D,https://inc42.com/buzz/wealthtech-unicorn-groww-acquires-minority-stake-in-fintech-startup-digio/,
Wakefit,$40.00,13/01/2023,Bengaluru,E-commerce,,https://inc42.com/buzz/wakefit-40-mn-funding-improve-delivery-operations-factory/,Investcorp
VilCart,$18.00,13/01/2023,Bengaluru,Logistics,Series A,https://entrackr.com/2023/01/rural-commerce-tech-platform-vilcart-raises-18-mn-in-series-a-round/,Asia Impact SA
SuperCluster Pi,$2.00,12/01/2023,Hyderabad,D2C,Pre-Series A,https://entrackr.com/2023/01/supercluster-pi-raises-2-mn-pre-series-a-round/,Bobby Balachandran;Bobby Balachandran of Exterro Inc;Hyderabad Angels;Faad Network;AngelBay
ApnaKlub,$16.00,12/01/2023,India,General,Series A,https://entrackr.com/2023/01/apnaklub-closes-series-a-round-at-16-mn/,Flourish Ventures;Sequoia India’s Surge;Blume Ventures;Whiteboard Capital
LEAD,$20.00,11/01/2023,Mumbai,Edtech,Debt,https://entrackr.com/2023/01/edtech-company-lead-raises-20-mn-in-debt-round/,
WorkIndia,$12.00,11/01/2023,Bengaluru,General,Series B,https://entrackr.com/2023/01/workindia-raises-12-mn-in-pre-series-b-round/,SBI Holdings;Tokyo;Yamauchi No
Trezi,$2.00,11/01/2023,India,SaaS,Series A,https://entrackr.com/2023/01/trezi-raises-series-a-round-led-by-yournest/,YourNest;World V;YourNest Venture Capital;IAN Fund;Indian Angel Network (IAN);Rockstud Capital;Stanford Angels
Boingg,$0.24,11/01/2023,Gurugram,Deeptech & AI,Pre-Series A,https://entrackr.com/2023/01/boingg-raises-rs-2-cr-in-pre-series-a-led-by-ipv/,IPV;Inflection Point Ventures
InCruiter,$0.12,09/01/2023,India,General,Seed,https://entrackr.com/2023/01/incruiter-raises-rs-10-cr-from-recur-club/,Recur Club;InfoEdge Ventures;Village Global
Wakefit.co,$40.00,13/01/2023,Bengaluru,D2C,Series D,https://yourstory.com/2023/01/wakefit-funding-investcorp-sequoia-ipo-home-furniture-brand,
Athulya,$9.22,09/01/2023,Chennai,General,,https://yourstory.com/2023/01/funding-senior-care-startup-athulya-morgan-stanley-india-infrastructure,
Actyv.ai,$7.00,10/01/2023,Bengaluru,SaaS,Pre-Series A,https://yourstory.com/2023/01/saas-startup-actyvai-pre-series-a-funding-bnpl-hiring,
Brick&Bolt,$10.00,10/01/2023,India,Proptech,,https://yourstory.com/2023/01/proptech-startup-brickbolt-raises-10m-accel-celesta-capital,Celesta Capital
Qritive,$7.50,09/01/2023,Pune,Deeptech & AI,,https://yourstory.com/2023/01/healthcare-ai-firm-qritive-raises-75m,MassMutual
Whole Truth,$15.00,09/01/2023,India,General,Series A,https://yourstory.com/2023/01/funding-the-whole-truth-15-million-sequoia-capital,Sequoia Capital;Sequoia Capital India;Nithin Kamath (Zerodha);Sriharsha Majety (Swiggy);Jaydeep Burman (Rebel Foods)
CropIn,$13.53,09/01/2023,Bengaluru,Agritech,,https://yourstory.com/2023/01/agritech-startup-cropin-raises-113-crore-funding-abc-impact-chiratae-ventures,
Chumbak,,12/01/2023,India,D2C,Acquisition,https://entrackr.com/2023/01/g-o-a-t-brand-labs-acquires-five-d2c-brands-including-chumbak/,G.O.A.T Brand Labs
Giga Fun Studios,$2.40,11/01/2023,Bengaluru,Gaming,Seed,https://entrackr.com/2023/01/lumikai-and-fireside-lead-giga-fun-studios-2-4-mn-seed-round/,Lumikai;Fireside Ventures;All In Capital;Kettleborough VC;Riverwalk Holdings
Turns,$0.50,11/01/2023,India,SaaS,Pre-Seed,https://entrackr.com/2023/01/saas-startup-turns-pre-seed-round-led-by-better-capital/,Better Capital;PointOne Capital
MindPeers,$0.50,09/01/2023,India,Healthtech,Seed,https://entrackr.com/2023/01/venture-catalysts-leads-seed-round-in-mindpeers/,Venture Catalysts;Goodwater Capital;Magic Fund;Ministry of Electronics and IT
Clinikk,$3.00,09/01/2023,Bengaluru,Insurtech,Series A,https://entrackr.com/2023/01/exclusive-clinikk-begins-series-a-round-from-existing-backer/,MassMutual Ventures
The Whole Truth,$15.00,09/01/2023,India,D2C,Series B,https://inc42.com/buzz/sequoia-backed-the-whole-truth-secures-15-mn-funding/,Sequoia Capital India;Matrix Partners India;Sauce.vc
Park+,$17.00,10/01/2023,India,Auto Tech,Series C,https://inc42.com/buzz/park-bags-inr-140-cr-to-expand-parking-solutions-to-100-cities/,Epiq Capital;Matrix Partners India;Sequoia India
eFeed,,11/01/2023,Pune,Agritech,Undisclosed,https://inc42.com/buzz/animal-nutrition-startup-efeed-bags-funding-from-agritech-vc-firm-omnivore/,Omnivore
