Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Nivasa Finance,$3.00,13/05/2026,Bengaluru,Fintech,Seed,https://entrackr.com/snippets/secured-lending-startup-nivasa-finance-raises-3-mn-from-prime-venture-blume-others-11829897,Prime Venture Partners;Blume Ventures;Whiteboard Capital
The EleFant,$1.00,13/05/2026,India,D2C,Pre-Series A,https://entrackr.com/snippets/toy-subscription-startup-the-elefant-raises-1-mn-in-pre-series-funding-11829958,Growth Sense Venture Fund;JIIF;Arian Capital;Asit Oberoi;Vimal Saboo
Instafix,$0.90,13/05/2026,Gurugram,Deeptech,Pre-Seed,https://entrackr.com/snippets/doorstep-smartphone-repair-startup-instafix-raises-pre-seed-round-led-by-titan-capital-8i-ventures-11829440,Titan Capital;8i Ventures;Anish Srivastava;Bharat Kalia
Rapido,$240.00,15/05/2026,Bengaluru,Mobility,,https://entrackr.com/news/rapido-raises-240-mn-led-by-prosus-at-3-bn-valuation-11837442,Prosus;WestBridge Capital;Accel
Legend of Toys,$2.51,15/05/2026,India,D2C,Pre-Series A,https://entrackr.com/snippets/legend-of-toys-raises-rs-21-cr-in-pre-series-a-round-11836971,Singularity Early Opportunities Fund;Veltis Capital;Enzia Ventures;DeVC;Atrium Angels
Owners ID,$0.26,18/05/2026,Bengaluru,Deeptech,Pre-Seed,https://entrackr.com/snippets/recovery-tech-platform-owners-id-raises-pre-seed-round-led-by-crucifer-investments-11847198,Crucifer Investments
Trackk,$3.70,18/05/2026,Mumbai,Fintech,Seed,https://entrackr.com/news/trading-app-trackk-raises-fresh-funds-from-lightspeed-and-info-edge-ventures-11846086,Lightspeed;Info Edge Ventures;Gaurav Munjal;Roman Saini;Tanmay Bhatt
Damroo,$0.60,19/05/2026,India,Music,,https://entrackr.com/snippets/music-streaming-and-distribution-platform-damroo-secures-investment-from-hindustan-times-11852251,Hindustan Times
Kalpi,$0.45,19/05/2026,Hyderabad,Fintech,Seed,https://entrackr.com/snippets/fintech-startup-kalpi-raises-seed-round-from-rainmatter-capital-11850443,Rainmatter Capital
Country Delight,$7.78,19/05/2026,Gurugram,FMCG,Debt,https://entrackr.com/exclusive/exclusive-country-delight-raises-debt-from-alteria-capital-11850132,Alteria Capital
ONO,$1.20,19/05/2026,India,Agritech,Pre-Series A,https://entrackr.com/snippets/agri-finance-startup-ono-raises-12-mn-led-by-aeravti-ventures-11850109,Aeravti Ventures;Tremis Capital
