Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Practo,$55.00,21/01/2017,Bengaluru,General,Series B,https://inc42.com/buzz/funding-galore-129/,Tencent;German automotive companies Audi;BMW;Daimler also participated in this round;Publicis;Orange Telecom) also contributed to the new round
Curiositi,$1.00,17/01/2017,Bengaluru,Edtech,Series A,https://inc42.com/flash-feed/curiositi-raises-series-a-funding/,Unitus Seed Fund in December 2014;Unitus Seed Fund
Practo,$55.00,17/01/2017,Bengaluru,Healthtech,Series D,https://inc42.com/buzz/practo-series-d/,Tencent
Zeotap,$12.70,19/01/2017,Bengaluru,General,Series B,https://inc42.com/flash-feed/zeotap-series-b/,German automotive companies Audi;BMW;Daimler participated in this round;Publicis;Orange Telecom) also contributed to the new round
Wydr,$2.00,20/01/2017,Gurugram,E-commerce,Pre-Series A,https://inc42.com/flash-feed/wydr-series-a/,
ZoloStays,$5.00,16/01/2017,Bengaluru,Real Estate Tech,Series A,https://inc42.com/flash-feed/zolo-funding/,Nexus Venture Partners;Innoven Capital
Leadburg,,16/01/2017,Bengaluru,Edtech,Undisclosed,https://inc42.com/flash-feed/leadburg-funding/,IvyCamp;Harsh V. Pant;Ratheesh Raveendran
Oi Media,,16/01/2017,Delhi,Adtech,Seed,https://inc42.com/flash-feed/oimedia-seed-round/,Quarizon
Tinystep,$2.00,17/01/2017,Bengaluru,Consumer Internet,,https://inc42.com/flash-feed/flipkart-2mn-tinystep/,Flipkart
Vidyartha,,17/01/2017,Bengaluru,Edtech,Acquisition,https://inc42.com/flash-feed/byjus-acquires-vidyartha/,BYJU's
ID Fresh Foods,$25.00,17/01/2017,Bengaluru,Foodtech,,https://inc42.com/flash-feed/id-foods-funding-premji-invest/,PremjiInvest
Ketchupp,$0.44,17/01/2017,Delhi,Foodtech,Seed,https://inc42.com/flash-feed/ketchupp-441k-seedfunding/,India Quotient
Kratikal,,17/01/2017,Delhi,Enterprise Tech,Seed,https://inc42.com/flash-feed/kratikal-seed-funding/,Amajit Gupta;Praveen Dubey;J.P. Bhatt
Direct Create,,18/01/2017,India,E-commerce,Undisclosed,https://inc42.com/flash-feed/direct-create-funding/,Rajasthan Venture Capital Fund
Vahdam Teas,$0.65,18/01/2017,Delhi,E-commerce,,https://inc42.com/flash-feed/vahdam-teas-funding/,Mumbai Angels Network;Fireside Ventures;Singapore Angel Network
Fitnapp,,19/01/2017,Delhi,Healthtech,Undisclosed,https://inc42.com/flash-feed/fitnapp-funding/,SD Group
Ethosh,,20/01/2017,Pune,SaaS,Undisclosed,https://inc42.com/flash-feed/ethosh-funding/,Deepak Nathani
Hipcouch,$0.70,16/01/2017,Mumbai,Real Estate Tech,,https://inc42.com/flash-feed/hipscouch-angel-funding/,
