Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Tavaga,$0.60,29/10/2015,Mumbai,Logistics,Seed,https://inc42.com/flash-feed/tavaga-funding-tracxnsyndicate/,
Toppr,$2.00,30/10/2015,Mumbai,General,Venture Debt,https://inc42.com/flash-feed/topprs-venture-debt-funding/,Fidelity;Saif;Helion Partners
Kleeto,$0.18,30/10/2015,India,General,,https://inc42.com/flash-feed/kleeto-raises-229k/,
Moglix,,30/10/2015,India,E-commerce,Pre-Series A,https://inc42.com/flash-feed/moglix-pre-series-a-funding/,Accel Partners;Jungle Ventures
Niki.ai,,30/10/2015,India,Deeptech & AI,Seed,https://inc42.com/flash-feed/niki-ai-funding/,Unilazer Ventures
LiftO,$0.13,30/10/2015,Mumbai,EV & Mobility,,https://inc42.com/flash-feed/lifto-raises-angel-funding/,Rajesh Bhatia;Dheeraj Mehta;Amith Aggarwal;Gupta family (OM Logistics)
TinyOwl,$7.60,30/10/2015,Mumbai,Foodtech,,https://inc42.com/flash-feed/tinyowl-7-6-mn-funding/,Sequoia Capital;Matrix Partners
CityFlo,$0.75,03/11/2015,Mumbai,EV & Mobility,,https://inc42.com/flash-feed/cityflo-funding/,IDG Ventures
Pokkt,$5.00,03/11/2015,Mumbai,Deeptech & AI,,https://inc42.com/flash-feed/pokkt-raises-5-mn-funding/,Segnel Venture;Shinji Kimura;Sundar Chanrai
Bidgely,$16.60,04/11/2015,Bangalore,Deeptech & AI,Series B,https://inc42.com/flash-feed/bidgely-raises-funding/,Constellation Technology Ventures;E.ON;RWE
Shirsa Labs,$0.25,04/11/2015,India,Edtech,,https://inc42.com/flash-feed/shirsa-labs-raises-250k/,ah! Ventures
Jugnoo,$10.00,31/10/2015,Chandigarh,Logistics,,https://inc42.com/flash-feed/paytm-recharges-jugnoo-with-10-mn/,Paytm
YourDOST,$0.40,04/11/2015,India,Healthtech,,https://inc42.com/flash-feed/yourdost-angel-funding/,Phanindra Sama;Aprameya Radhakrishna;Aneesh Reddy;Nagesh Grandhi
Instavans,,29/10/2015,Bangalore,Logistics,Undisclosed,https://inc42.com/flash-feed/suresh-vaswani-invests-in-instavans/,Suresh Vaswani
Sabse Technologies,,03/11/2015,Mumbai,SaaS,Undisclosed,https://inc42.com/flash-feed/ratan-tata-invests-in-cloud-communications-platform-sabse/,Ratan Tata
PayTunes,,04/11/2015,Delhi,Deeptech & AI,Undisclosed,https://inc42.com/flash-feed/paytunes-funding/,CIO Angel Network;Sanjay Mehta;Anoop Mathur
ORIGA Leasing,$0.84,30/10/2015,India,Fintech,Acquisition,https://yourstory.com/2015/10/origa-funding,
Twigly,$0.20,02/11/2015,Gurgaon,Foodtech,Seed,https://yourstory.com/2015/11/twigly-funding,Tracxn Labs;Amit Gupta;Aloke Bajpai;Ashish Kumar
Zepper,,02/11/2015,Bangalore,Consumer Services,Acquisition,https://inc42.com/flash-feed/taskbob-acquires-zepper/,
Fortigo,$2.00,02/11/2015,India,Logistics,Seed,https://inc42.com/flash-feed/nandan-nilekani-backs-fortigo/,Nandan Nilekani;Accel Partners
Chamak,,04/11/2015,Mumbai,Consumer Services,Acquisition,https://inc42.com/flash-feed/wassup-acquires-chamak/,
Voyce,,04/11/2015,Bangalore,SaaS,Acquisition,https://inc42.com/flash-feed/exotel-acquires-voyce/,
