Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Uolo,$22.50,10/12/2022,India,Edtech,Pre-Series A,https://inc42.com/buzz/edtech-startup-uolo-raises-22-5-mn-funding-from-winter-capital-others/,Blume Ventures;Omidyar Network India;UAE-based VC fund Winter Capital;Dubai-based fund Morphosis Venture Capital also have
Mn,$284.50,10/12/2022,India,Edtech,Acquisition,https://inc42.com/buzz/funding-galore-from-healthkart-to-uolo-284-5-mn-raised-by-startups-this-week/,Singaporean sovereign fund Temasek
Wellbeing Nutrition,$10.00,12/12/2022,India,D2C,Series B,https://inc42.com/buzz/d2c-startup-wellbeing-nutrition-bags-10-mn-funding-from-hindustan-unilever-fireside-ventures/,Hindustan Unilever Limited (HUL);Fireside Ventures
Kredmint,$2.00,14/12/2022,India,Fintech,,https://inc42.com/buzz/fintech-startup-kredmint-bags-funding-to-help-msmes-with-working-capital/,CRED’s Kunal Shah;Parkplus’ Amit Lakhotia;Junio’s Shankar Nath;Unnati’s Amit Sinha;BharatPe’s Ashneer Grover;Park+’s Amit Lakhotia;Yatra’s Manish Amin;BSE Ebix’s Sachin Seth;Nearbuy’s Ankur Warikoo;Paytm’s Ajay Shekhar Sharma;Paytm First Games’ Sudhanshu Gupta;Mykare’s Senu Sam
LEAD,$4.19,14/12/2022,Mumbai,Edtech,Series A,https://inc42.com/buzz/edtech-unicorn-lead-inr-35-cr-debt-alteria-capital/,WestBridge Capital;GSV Ventures
GalaxEye Space,$3.50,15/12/2022,India,Spacetech,Pre-Seed,https://inc42.com/buzz/spacetech-startup-galaxeye-space-funding-launch-satellite-earth-observation/,Speciale Invest in May 2021;Speciale Invest;Artha India Ventures;Veda VC;Anicut Capital;Upsparks;Prashant Pitti (EaseMyTrip founder);Abhishek Goyal (Tracxn founder);Ganpathy Subramaniam (partner at Celesta Capital)
NeoGrowth,$35.93,15/12/2022,India,Fintech,Debt,https://inc42.com/buzz/neogrowth-raises-inr-300-cr-equity-investment-from-fmo-others/,
TVS,$82.63,15/12/2022,India,EV & Mobility,Series C,https://inc42.com/buzz/automotive-aftermarket-firm-mytvs-raises-inr-690-cr-in-series-c-round/,
E,$7.50,14/12/2022,Bengaluru,E-commerce,Seed,https://inc42.com/buzz/deepika-padukone-d2c-startup-82e-7-5-mn-funding-launch-new-products/,
Grow Indigo,$6.00,16/12/2022,Mumbai,Agritech,,https://inc42.com/buzz/agritech-startup-grow-indigo-raises-6-mn-funding-to-grow-carbon-farming-in-india/,
