Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Buy Fashions,$1.00,10/08/2018,Gurugram,Deeptech & AI,Pre-Series A,https://inc42.com/buzz/virtual-trial-room-provider-try-buy-fashions-raises-1-mn-from-venture-catalysts/,
ShopX,$35.00,11/08/2018,Bengaluru,Fintech,Series B,https://inc42.com/buzz/https-inc42-com-buzz-funding-galore-063/,NGP Capital
ShopX,$35.00,07/08/2018,Bengaluru,E-commerce,,https://inc42.com/buzz/nandan-nilekani-backed-assisted-ecommerce-startup-shopx-raises-35-mn/,Fung Strategic Holdings
Clorik,,07/08/2018,Bengaluru,Media & Entertainment,Acquisition,https://inc42.com/buzz/exclusive-with-common-vision-to-provide-vernacular-content-matrix-backed-clip-acquires-clorik/,Clip
Lokal,,07/08/2018,Bengaluru,Media & Entertainment,Undisclosed,https://inc42.com/buzz/exclusive-india-quotient-invests-in-vernacular-hyperlocal-video-news-startup-lokal/,India Quotient
Shadowfax,$22.00,08/08/2018,Bengaluru,Logistics,Series C,https://inc42.com/buzz/shadowfax-receives-22-mn-funding-to-attain-150-yoy-growth-for-the-next-5-years/,NGP Capital;Qualcomm Ventures;Mirae Asset;Eight Roads Ventures
Hansel.io,$4.00,08/08/2018,Bengaluru,SaaS,,https://inc42.com/buzz/vertex-ventures-led-4-mn-funding-round-in-product-operations-startup-hansel-io/,Vertex Ventures;IDG Ventures India;Endiya Partners
Bounce,$12.20,09/08/2018,Bengaluru,EV & Mobility,Series A,https://inc42.com/buzz/metro-bikes-raises-12-2-mn-in-series-a-funding-led-by-sequoia-accel-partners/,Sequoia Capital;Accel Partners
Balance Technology,,09/08/2018,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/paytms-next-bet-is-on-savings-as-it-acquires-balance-technology/,Paytm
HappyEMI,$1.00,10/08/2018,Bengaluru,Fintech,Seed,https://inc42.com/buzz/consumer-finance-startup-happyemi-raises-funds-to-expand-its-credit-offering/,AJ Ventures;JITO
4amShop,,11/08/2018,Hyderabad,Logistics,Acquisition,https://inc42.com/buzz/dailyninja-acquires-4amshop-to-further-expand-in-hyderabad/,DailyNinja
Olly Credit,,10/08/2018,Delhi,Fintech,Pre-Series A,https://inc42.com/buzz/olly-credit-raises-funding-to-offer-credit-card-loans-to-students/,JadeValue;Lead Angels Network
ZipGo,$121.00,11/08/2018,Bengaluru,Fintech,Series B,https://entrackr.com/2018/08/funding-indian-startups-week-aug/,Vertex Ventures;Nokia Group Partner (NGP) Capital;Nexus Venture Partners;Prime Venture Partners;IDG Ventures India;Endiya Partners;Eight Roads Ventures
PhonePe,$66.00,08/08/2018,Bengaluru,E-commerce,Acquisition,https://entrackr.com/2018/08/flipkart-infuses-66-mn-phonepe/,
Shadowfax,$22.00,07/08/2018,Bengaluru,E-commerce,Series C,https://entrackr.com/2018/08/shadowfax-22-mn-ngp-capital/,NGP Capital;Nokia Group Partner (NGP) Capital;Eight Roads Ventures
PhonePe,$54.13,09/08/2018,Bengaluru,General,Acquisition,https://yourstory.com/2018/08/fight-paytm-phonepe-raises-close-rs-452-cr-flipkart,
Quizizz,$3.00,09/08/2018,Bengaluru,Edtech,,https://yourstory.com/2018/08/learning-platform-quizizz-raises-3-m,Tencent;Chan Zuckerberg Initiative;Sequoia Capital;Lightspeed Ventures
Metro Bikes,$12.20,09/08/2018,Bengaluru,EV & Mobility,Series A,https://yourstory.com/2018/08/f-word-metro-bikes-raises-12-2m-series-funding-rebrands-bounce,Sequoia;Accel;Sequoia India;Accel Partners;Accel Partners on Thursday;Captain Prashant Priya;LG Chandrasekar;Co-founder;Sutures India
ZipGo,$35.93,08/08/2018,Bengaluru,EV & Mobility,Series A,https://yourstory.com/2018/08/zipgo-raises-rs-300-cr-funding-led-essel-group-transitions-electric-buses-adds-e-rickshaws,Essel Group transitions to electric buses;Essel Group;Essel Green Mobility Ltd (EGM);Orios Ventures;MD;Escorts Group;Ventureast;Omidyar Network
Hansel,$4.00,08/08/2018,India,General,Pre-Series A,https://yourstory.com/2018/08/yourstorytech30-startup-hansel-raises-4-m-idg-ventures-others,Mekin Maheshwari (ex Flipkart CPO);Uday Sodhi (Head;Digital Business at Sony Pictures);Rajesh Sawhney (founder of Innerchef)
Carmesi,$0.50,07/08/2018,India,General,Pre-Series A,https://yourstory.com/2018/08/natural-sanitary-pad-startup-carmesi-raises-pre-series-funding-led-samarth-bedi-md-forest-essentials,Samarth Bedi;Samrath Bedi;MD;Forest Essentials;Mahesh Patel;Rohit Reddy;Samir Saran;Satveer Thakral from the Thakral Group
Run Adam,,08/08/2018,Chennai,Consumer Internet,Undisclosed,https://entrackr.com/2018/08/ms-dhoni-25-stake-run-adam/,MS Dhoni
Balance.Tech,,09/08/2018,Bengaluru,Fintech,Acquisition,https://yourstory.com/2018/08/paytm-money-nears-launch-paytm-acquires-bengaluru-based-wealth-management-app-balance-tech,Paytm
Run Adam,,07/08/2018,India,Deeptech & AI,Undisclosed,https://yourstory.com/2018/08/m-s-dhoni-takes-25-percent-stake-sports-tech-startup-run-adam,MS Dhoni
