Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
AppsFlyer,$20.00,22/01/2015,India,General,Series A,https://inc42.com/buzz/appsflyer-raises-20-mn-series-b-funding/,Fidelity Growth Partners Europe (FGPE);Magma;Pitango also participated in this round of funding;Pitango Venture Capital;Magma Venture Partners
CaratLane,$22.16,22/01/2015,Chennai,E-commerce,Series D,https://inc42.com/buzz/online-jewellery-retailer-caratlane-raises-inr-185-cr-series-d/,Tiger Global
Freshmonk,,22/01/2015,Singapore,E-commerce,Series A,https://inc42.com/buzz/apparel-retailer-freshmonk-raises-funding-august-capital-partners/,August Capital Partners;Michael Blakey
Englishleap.com,,22/01/2015,Delhi,Edtech,Acquisition,https://inc42.com/buzz/elearning-startup-englishleap-raises-funding-financial-technology-firm-analec/,ANALEC
Antuit,$56.00,23/01/2015,Singapore,Deeptech & AI,,https://inc42.com/buzz/big-data-firm-secures-big-antuit-secures-56-mn-funding-led-goldman-sachs/,Goldman Sachs
Corporate360,$0.20,23/01/2015,Singapore,SaaS,Seed,https://inc42.com/buzz/big-data-startup-corporate360-raises-200k-funding-plans-global-expansion/,
Aasaanjobs,$1.50,25/01/2015,Mumbai,Consumer Services,Seed,https://inc42.com/buzz/mumbai-based-job-portal-aasaanjobs-raises-1-5-mn-seed-funding/,Inventus Capital Partners;IDG Ventures India
Knit,,26/01/2015,Mumbai,Edtech,Seed,https://inc42.com/buzz/sine-incubated-startup-4-iitians-bags-seed-funding/,Rohit Jain;Amit Rambhia
Thrill,$1.00,27/01/2015,Delhi,Consumer Services,Acquisition,https://inc42.com/buzz/people-group-buys-25-stake-delhi-based-dating-app-thrill-1-mn/,People Group
Spangle,$2.00,22/01/2015,USA,Media & Entertainment,,https://inc42.com/startups/spangle-shouting-2-mn-funding-launching-shout/,Robert Wolf;Shane McMahon
CarDekho,$36.77,28/01/2015,Jaipur,E-commerce,,https://inc42.com/buzz/cardekho-grabs-inr-307-cr-funding-hillhouse-tybourne-sequoia-capital/,Hillhouse Capital;Tybourne Capital;Sequoia Capital
Impartus,,28/01/2015,Bangalore,Edtech,Series A,https://inc42.com/buzz/video-based-ed-tech-startup-impartus-raises-series-funding-kaizen/,Kaizen
Grabhouse.com,$2.50,28/01/2015,Mumbai,Consumer Services,Series A,https://inc42.com/buzz/grabhouse-com-grabs-2-5mn-funding-kalaari-capital-india-quotient/,Kalaari Capital;India Quotient
Grabhouse,$2.50,28/01/2015,Mumbai,General,Series A,https://yourstory.com/2015/01/grabhouse-series-a,
My Dream Store,$0.33,27/01/2015,Hyderabad,E-commerce,,https://yourstory.com/2015/01/my-dream-store-funding,
Corporate360,$0.20,22/01/2015,Singapore,SaaS,,https://yourstory.com/2015/01/corporate360-funding,
Team Indus,$1.00,27/01/2015,Bengaluru,Spacetech,,https://inc42.com/buzz/startups-take-leap-innovation-team-indus-bags-google-lunar-xprize-1mn/,Subrata Mitra
ShaadiSaga,,22/01/2015,India,Consumer Services,Undisclosed,https://inc42.com/startups/exclusive-two-iitans-tackling-40-bn-wedding-industry-just-got-funded/,Outbox Ventures
SVB India Finance,$33.53,22/01/2015,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/temasek-holdings-acquire-100-stake-svb-india-finance-inr-280-cr/,Temasek Holdings
