Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Stitchwood,$0.30,04/07/2015,Mumbai,General,Seed,https://inc42.com/flash-feed/stitchwood-funding/,
Cloudcherry Analytics,$1.00,01/07/2015,Chennai,SaaS,Seed,https://inc42.com/flash-feed/cloudcherry-gets-1-mn-funding/,The Chennai Angels;IDG Ventures India
Zoomo,$5.00,02/07/2015,Bangalore,E-commerce,Series A,https://inc42.com/buzz/zoomo-series-a/,SAIF Partners
Zenatix,$0.16,02/07/2015,Gurgaon,Deeptech & AI,Seed,https://inc42.com/flash-feed/zenatix-gets-161k-funding/,Rajan Anandan;Kunal Bahl;Rohit Bansal;Rahul Khanna;Rohan Malhotra;Arjun Malhotra;Sunil Kalra;Manoj Dawane;Zubin Irani
CultureAlley,$5.00,03/07/2015,Jaipur,Edtech,,https://inc42.com/flash-feed/culturealley-funding/,Tiger Global
Elanic,,04/07/2015,Bangalore,E-commerce,Seed,https://inc42.com/flash-feed/elanic-seed-funding/,Rebright Partners;Tracxn Labs;Aneesh Reddy
Urban Tailor,,04/07/2015,Bangalore,E-commerce,Seed,https://inc42.com/startups/urbantailor-raises-seed-fund/,
Quinto,,06/07/2015,Pune,Foodtech,Seed,https://inc42.com/flash-feed/pune-based-food-recommendation-startup-quinto-raises-seed-funding/,Jaydeep Barman
IndiaLends,,07/07/2015,Delhi,Fintech,Pre-Series A,https://inc42.com/flash-feed/indialends-funding/,DSG Consumer Partners;Siddharth Parekh
Wudstay,$3.00,07/07/2015,Gurgaon,Travel Tech,,https://inc42.com/flash-feed/wudstay-3-mn-mangrove/,Mangrove Capital Partners;Vikas Saxena
Liases Foras,$5.00,07/07/2015,Mumbai,Real Estate Tech,,https://inc42.com/flash-feed/liases-foras-funding/,DMG Information
Parcelled,,01/07/2015,Bangalore,Logistics,Undisclosed,https://inc42.com/flash-feed/parcelled-funding/,Tracxn Labs;Delhivery
Ola,,01/07/2015,Bangalore,EV & Mobility,Undisclosed,https://inc42.com/flash-feed/ratan-tata-invests-in-ola/,Ratan Tata
GOQii,,03/07/2015,Mumbai,Healthtech,Undisclosed,https://inc42.com/flash-feed/goqii-funding/,Vijay Shekhar Sharma
ConfirmTkt,,06/07/2015,Bangalore,Travel Tech,Undisclosed,https://inc42.com/startups/confirmtkt-funding/,Pravin Agarwala
Eatlo,,07/07/2015,Bangalore,Foodtech,Undisclosed,https://inc42.com/flash-feed/eatlo-funding/,Powai Lake Ventures;Globevestor;Abhishek Goyal
BankBazaar.com,$44.91,02/07/2015,India,General,Series C,https://yourstory.com/2015/07/bankbazaar-com-funding-seriesc,Amazon;Amazon India;Fidelity Growth Partners;Mousse Partners;Sequoia Capital;Walden International
Flytxt,$11.00,02/07/2015,Mumbai,General,Seed,https://yourstory.com/2015/07/flytxt-funding,
Fullerton India,$53.89,06/07/2015,India,General,,https://yourstory.com/2015/07/fullerton-raises-450-crore,
NxtGen,$13.50,05/07/2015,Bengaluru,General,Series B,https://yourstory.com/2015/07/nxtgen-funding,
Elanic,,03/07/2015,Bengaluru,E-commerce,Seed,https://yourstory.com/2015/07/elanic-funding,Rebright Partners;Tracxn Labs;Aneesh Reddy
HandyHome,$0.50,02/07/2015,Mumbai,E-commerce,,https://yourstory.com/2015/07/handyhome-funding,Bessemer Venture Partners;Kae Capital
Quinto,,05/07/2015,Pune,Foodtech,Seed,https://yourstory.com/2015/07/quinto-funding,Jaydeep Barman
ConfirmTkt,,04/07/2015,India,EV & Mobility,Seed,https://yourstory.com/2015/07/confirmtkt-seed-funding,Pravin Agarwala
Sharingdais,,07/07/2015,Delhi,Consumer Services,Acquisition,https://inc42.com/buzz/clickindia-acquires-sharingdais/,ClickIndia
