Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
StalkBuyLove,$1.00,26/04/2017,Gurugram,E-commerce,Series B,https://inc42.com/buzz/stalkbuylove-venture-debt-funding/,
VanityCube,,25/04/2017,Delhi,Beauty & Wellness,Acquisition,https://inc42.com/buzz/vlcc-acquires-vanitycube/,VLCC
NIRAMAI Health Analytix,,24/04/2017,Bengaluru,Healthtech,Seed,https://inc42.com/buzz/niramai-funding/,pi Ventures;Ankur Capital;Axilor Ventures;500 Startups;Binny Bansal
Awfis,$20.00,26/04/2017,Mumbai,Real Estate Tech,,https://inc42.com/buzz/awfis-20mn-sequoia-india/,Sequoia India
Oddup,$6.00,26/04/2017,Hong Kong,SaaS,Series A,https://inc42.com/buzz/oddup-brand-capital-funding/,Brand Capital;500 Startups;Click Ventures;Moneta Ventures;White Capital
Faasos,$6.40,24/04/2017,Pune,Foodtech,Series C,https://inc42.com/buzz/faasos-funding/,Lightbox Ventures;Sequoia Capital India;RuNet South Asia;RB Investments
Myra,,26/04/2017,Bengaluru,Healthtech,Series A,https://inc42.com/buzz/myra-funding/,Times Internet;Matrix Partners
Flytxt,$11.00,26/04/2017,India,SaaS,,https://inc42.com/buzz/flytxt-11mn-dah/,DAH Beteiligungs GmbH
Howdy Ventures,$1.50,26/04/2017,Chennai,Media & Entertainment,,https://inc42.com/buzz/howdy-ventures-funding/,S. Xavier Britto
POPxo,$3.10,24/04/2017,Delhi,Media & Entertainment,,https://inc42.com/buzz/popxo-3-1-mn-funding/,Kalaari Capital;IDG Ventures India;GREE Ventures;Summit Media
Mech Mocha,$5.00,27/04/2017,Bengaluru,Media & Entertainment,Series A,https://inc42.com/buzz/mech-mocha-series-a/,Accel Partners;Shunwei Capital;Blume Ventures
Scootsy,$3.60,27/04/2017,Mumbai,Logistics,Pre-Series A,https://inc42.com/buzz/scootsy-agnus-capital-funding/,Agnus Capital;Khattar Holdings;AntFarm
Sepalika,$0.75,28/04/2017,Mumbai,Healthtech,Seed,https://inc42.com/buzz/sepalika-seed-round-accel/,Accel Partners
Mech Mocha,$5.00,28/04/2017,Bengaluru,Fintech,Series A,https://yourstory.com/2017/04/mech-mocha-raises-5-million-in-series-a,MoonFrog labs;Sequoia Capital;Tiger Global;Devendra Parulekar;Young
Faasos,$6.40,25/04/2017,Pune,Foodtech,Series C,https://yourstory.com/2017/04/faasos-funding-sequoia-capital-lightbox,Lightbox Ventures II;Sequoia Capital India;RuNet South Asia;Lightbox Expansion Fund;RB Investments
