Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Skyroot,$26.95,30/10/2023,India,Spacetech,Series C,https://inc42.com/buzz/spacetech-startup-skyroot-secures-inr-225-cr-from-temasek/,Temasek
Aequs,$54.00,30/10/2023,India,General,,https://inc42.com/buzz/aequs-raises-54-mn-to-strengthen-high-precision-components-manufacturing/,Singapore-based Amansa Capital;Steadview Capital;Catamaran
Sugar.fit,$11.00,31/10/2023,India,Healthtech,Series A,https://inc42.com/buzz/sugar-fit-raises-11-mn-funding-to-help-people-combat-diabetes/,MassMutual Ventures;Cure
Infurnia,$1.20,31/10/2023,Jaipur,SaaS,,https://inc42.com/buzz/infurnia-secures-funding-to-simplify-workflow-for-architecture-interior-design-industry/,Yogesh Choudary of Jaipur Rugs
Zaggle,$9.10,31/10/2023,India,Fintech,,https://inc42.com/buzz/zaggle-bags-inr-76-cr-cobranding-order-from-kotak-mahindra-bank/,
Growcoms,$3.50,02/11/2023,Kochi,Agritech,,https://inc42.com/buzz/growcoms-raises-3-5-mn-from-jsw-ventures-others-to-digitise-spices-value-chain/,
Public Issue,$203.59,01/11/2023,India,E-commerce,,https://inc42.com/buzz/mamaearth-ipo-public-issue-picks-up-pace-on-day-2-subscribed-0-7x/,
Fibmold,$10.00,02/11/2023,India,Agritech,,https://entrackr.com/2023/11/fibmold-raises-10-mn-from-omnivore-and-accel/,Omnivore;Accel
Infurnia Technologies,$1.20,31/10/2023,Bengaluru,General,,https://entrackr.com/2023/10/infurnia-technologies-raises-1-2-mn-in-fresh-round/,Yogesh Choudary of Jaipur Rugs;Pallav Nadhani
Skyroot Aerospace,$27.00,30/10/2023,Hyderabad,Spacetech,Series B,https://entrackr.com/2023/10/spacetech-startup-skyroot-aerospace-raises-27-mn-led-by-temasek/,Temasek
Kaabil Finance,$3.00,01/11/2023,Jaipur,General,Pre-Series A,https://yourstory.com/2023/11/startup-news-and-updates-daily-roundup-november-1-2023,2point2 Capital
Bull Agritech,$0.10,03/11/2023,India,Agritech,Pre-Seed,https://entrackr.com/2023/11/pedalstart-leads-pre-seed-round-in-agritech-startup-bull-agritech/,PedalStart
Aham Housing Finance,$3.59,02/11/2023,Chennai,Fintech,,https://entrackr.com/2023/11/aham-housing-finance-bags-rs-30-cr-from-negen-capital/,Negen Capital
FroGo,$1.15,02/11/2023,Gurugram,Foodtech,Seed,https://entrackr.com/2023/11/ipv-leads-seed-round-in-frozen-foods-tech-platform-frogo/,Inflection Point Ventures;Ritesh Agarwal;Ankit Nagori;Desai Ventures;FAAD Network
MamaEarth (Honasa Consumer),$92.00,30/10/2023,Gurugram,D2C,Pre-IPO,https://entrackr.com/2023/10/mamaearth-parent-raises-92-mn-in-pre-ipo-round/,Smallcap World Fund;Fidelity International;Abu Dhabi Investment Authority;Goldman Sachs;ICICI Prudential
Vridhi Home Finance,$17.96,30/10/2023,Bengaluru,Fintech,Series A,https://entrackr.com/2023/10/vridhi-home-finance-raises-rs-150-cr-led-by-elevation-capital/,Elevation Capital
Funstop Games,$1.50,30/10/2023,Gurugram,Gaming,Seed,https://entrackr.com/2023/10/infoedge-ventures-leads-1-5-mn-round-in-gaming-studio-funstop/,InfoEdge Ventures
TangoEye,,30/10/2023,Chennai,AI,Acquisition,https://entrackr.com/2023/10/lenskart-acquires-tangoeye/,Lenskart
Yumlane,,30/10/2023,India,Foodtech,Acquisition,https://entrackr.com/2023/10/curefoods-acquires-yumlane-pizza-and-its-proprietary-tech/,CureFoods
Tango Eye,,30/10/2023,India,AI,Acquisition,https://inc42.com/buzz/lenskart-acquires-ai-powered-analytics-startup-tango-eye/,Lenskart
Vridhi Home Finance,$17.96,31/10/2023,Bengaluru,Fintech,Series A,https://inc42.com/buzz/elevation-capital-leads-inr-150-cr-funding-in-vridhi-home-finance/,Elevation Capital
Sweet Karam Coffee,$1.50,30/10/2023,Chennai,D2C,,https://inc42.com/buzz/d2c-snacking-brand-sweet-karam-coffee-bags-funding-from-fireside-ventures/,Fireside Ventures
Backlight Studio Works,,03/11/2023,India,Gaming,Undisclosed,https://inc42.com/buzz/ludo-superstar-maker-backlight-studio-works-secures-funding/,Udyat Ventures;Manish Agrawal;Polygon Ventures;Dexter Ventures
The 1% Club,$1.20,01/11/2023,India,Edtech,Pre-Series A,https://inc42.com/buzz/nikhil-kamaths-gruhas-invests-in-finfluencer-sharan-hegdes-edtech-platform-the-1-club/,Gruhas
Delhivery,$6.24,04/11/2023,India,Logistics,Acquisition,https://inc42.com/buzz/delhivery-acquire-additional-4-75-stake-falcon-autotech-inr-52-cr/,Delhivery
The 1% Club,$1.20,30/10/2023,India,Fintech,Pre-Series A,https://yourstory.com/2023/10/startup-news-and-updates-daily-roundup-october-30-2023,Gruhas
MedLern,,31/10/2023,India,Healthcare,Undisclosed,https://yourstory.com/2023/10/startup-news-and-updates-daily-roundup-october-31-2023,HQR Systems;Laerdal Medical
AQuity Solutions,$200.00,31/10/2023,US,Healthtech,Acquisition,https://yourstory.com/2023/10/rakesh-jhunjhunwala-iks-health-acquires-aquity-solutions,IKS Health
Yumlane Pizza,,30/10/2023,India,Foodtech,Acquisition,https://yourstory.com/2023/10/curefoods-yumlane-pizza-technology-acquisition-foodtech,Curefoods
