Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
FarEye,$9.50,06/02/2018,New Delhi,E-commerce,Series C,https://inc42.com/buzz/fareye-logistics-deutsche-post-dhl-funding/,Dietmar Nienstedt;SVP;Global Head of M;A at DHL
CollegeDekho,$2.00,05/02/2018,Gurugram,Edtech,,https://inc42.com/buzz/edtech-collegedekho-funding/,
Pratilipi,$4.30,05/02/2018,Bengaluru,Media & Entertainment,Series A,https://inc42.com/buzz/pratilipi-omidyar-network-funding/,Omidyar Network;Nexus Venture Partners;Times Internet;Shunwei Capital;WEH Ventures
Cash Suvidha,$2.50,05/02/2018,Delhi,Fintech,Debt,https://inc42.com/buzz/online-lending-cash-suvidha-funding/,
HeyHolidays,$1.00,05/02/2018,Bengaluru,Travel Tech,,https://inc42.com/buzz/heyholidays-rental-funding/,Hampton Capital
healthi,$3.10,06/02/2018,Bengaluru,Healthtech,,https://inc42.com/buzz/healthi-funding-montane-ventures/,Montane Ventures
CallHealth,$7.80,05/02/2018,Hyderabad,Healthtech,,https://inc42.com/buzz/preventive-healthcare-callhealth-funding/,"BCCL (Bennett, Coleman and Co.)"
Furlenco,$1.50,07/02/2018,Bengaluru,E-commerce,Debt,https://inc42.com/buzz/furniture-rental-furlenco-funding/,Rekha Hrishikesh Mafatlal;Lakshmi Narayanan;M Krishna Sindhuri Private Trust
Swiggy,$100.00,08/02/2018,Bengaluru,Foodtech,Series F,https://inc42.com/buzz/food-swiggy-naspers-funding/,Naspers;Meituan-Dianping
Icertis,$50.00,08/02/2018,Pune,SaaS,Series D,https://inc42.com/buzz/software-icertis-funding/,Meritech Capital Partners;PSP Growth;Cross Creek Advisors;B Capital;Ignition;Greycroft;Eight Roads
HealthifyMe,$12.00,09/02/2018,Bengaluru,Healthtech,Series B,https://inc42.com/buzz/health-healthifyme-funding/,Sistema Asia Fund;Samsung Next;Atlas Asset Management;Dream Incubator;IDG Ventures India;Inventus Capital;Blume Ventures
Rupeek,$6.83,10/02/2018,Bengaluru,Fintech,,https://inc42.com/buzz/gold-rupeek-funding/,Accel Partners;Sequoia Capital
Placio,$2.00,07/02/2018,Bengaluru,Fintech,Pre-Series A,https://entrackr.com/2018/02/placio-bags-2-mn-prestellar-ventures/,
Joveo,$5.00,07/02/2018,Hyderabad,Deeptech & AI,Series A,https://entrackr.com/2018/02/joveo-secures-nexus-venture-partners/,
Furlenco,$1.20,06/02/2018,Bengaluru,General,Debt,https://entrackr.com/2018/02/furlenco-bags-mafatlal/,Rekha Hrishikesh Mafatlal;Lakshmi Narayanan;M Krishna Sindhuri Private Trust
GirnarSoft-incubated CollegeDekho,$2.00,05/02/2018,Gurugram,Edtech,Pre-Series A,https://entrackr.com/2018/02/edtech-startup-collegedekho-fund-2-mn/,
Placio,$2.00,08/02/2018,Noida,General,Pre-Series A,https://yourstory.com/2018/02/student-housing-startup-placio-raises-2-m-pre-series-funding-led-prestellar-ventures,Prestellar Ventures;Singapore based private equity firm Prestellar Ventures
CollegeDekho,$2.00,06/02/2018,Bengaluru,Edtech,,https://yourstory.com/2018/02/collegedekho-raises-2-m-in-its-third-round-of-funding-from-mancapital-and-girnarsoft,
Cash Suvidha,$2.50,06/02/2018,Delhi,Fintech,Debt,https://yourstory.com/2018/02/delhi-based-lending-startup-cash-suvidha-raises-2-5-m-debt-funding,
Pratilipi,$4.30,06/02/2018,India,General,Series A,https://yourstory.com/2018/02/angel-tax-still-haunts-startups-self-publishing-platform-pratilipi-raises-4-3m,Omidyar Network;Nexus Venture Partners;Atul Goel;Contrarian Capital;Times Internet Limited;WEH Ventures
HeyHolidays,$1.00,09/02/2018,Bengaluru,General,,https://yourstory.com/2018/02/heyholidays-raises-1-m-series-a-funding-from-hampton-capital,
Nazara Technologies,$3.11,09/02/2018,Mumbai,Deeptech & AI,,https://entrackr.com/2018/02/nazara-games-esl-1-75-stake/,ESL
Strand Life Sciences,$13.00,08/02/2018,Bengaluru,Healthtech,,https://yourstory.com/2018/02/strand-life-sciences-raises-13-m-funding-led-quadria-capital,Quadria Capital;HealthQuad Fund;Heritas Venture Fund
Fusion Microfinance,$9.58,08/02/2018,Delhi,Fintech,,https://yourstory.com/2018/02/nbfc-women-clients-rural-areas-just-raised-rs-80-cr-funding,Creation Investments;Oikocredit;GAWA Capital
Healthi,$3.10,07/02/2018,India,Healthtech,,https://yourstory.com/2018/02/amitabh-kant-niti-aayog-ceo-another-2-years-healthi-cash-suvidha-raise-funds,Montane Ventures
Placio,$2.00,09/02/2018,Delhi-NCR,Real Estate,Pre-Series A,https://yourstory.com/2018/02/swiggy-scoops-up-100m-in-funding-linkedin-and-microsoft-to-launch-reinvent-assistant-to-assist-job-hunt,Prestellar Ventures
GenRobotic,,06/02/2018,Kerala,Deeptech & AI,Seed,https://yourstory.com/2018/02/unicorn-india-ventures-backs-3-kerala-based-startups-partners-with-ksum,Unicorn India Ventures
