Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$558.00,03/12/2022,India,Fintech,Series D,https://inc42.com/buzz/funding-galore-from-table-space-to-dehaat-558-mn-raised-by-startups-this-week/,Hill House Capital;Sofina Ventures;Temasek
HealthKart,$135.00,05/12/2022,India,Healthtech,,https://inc42.com/buzz/healthkart-secures-135-mn-funding-from-temasek-others-to-focus-on-scaling-offerings/,Singaporean wealth fund Temasek;Temasek;A91 Partners;Kae Capital
Sequoia-Backed Wakefit,$45.00,07/12/2022,India,E-commerce,Series C,https://inc42.com/buzz/sequoia-backed-wakefit-secures-45-mn-funding-from-investcorp/,SIG;Sequoia Capital India will also participate in the funding round
Intello Labs,$0.46,08/12/2022,Gurugram,Agritech,Series B,https://inc42.com/buzz/agritech-startup-intello-labs-bags-funding-to-meet-working-capital-requirements/,Saama Capital;Avaana Capital;Omnivore;Nexus Ventures;AgFunder also have;AgFunder
Varaha,$4.00,09/12/2022,Bengaluru,Cleantech,Seed,https://inc42.com/buzz/cleantech-startup-varaha-raises-funding-to-expand-across-south-asia/,Orios Venture Partners;Omnivore;RTP Global;Better Capital;Kunal Shah;CRED founder Kunal Shah
RENEE Cosmetics,$25.00,06/12/2022,India,E-commerce,Series B,https://inc42.com/buzz/renee-cosmetics-secures-25-mn-funding-from-evolvence-india-existing-investors/,Evolvence India;Equanimity;9Unicorns
Mabel,$1.50,08/12/2022,Bengaluru,General,Seed,https://entrackr.com/2022/12/jewellery-marketplace-mabel-raises-1-5-mn-in-seed-round/,Whiteboard Capital;Sauce VC;Incubate Fund
Yellow Metal,$3.00,07/12/2022,Bengaluru,General,Seed,https://entrackr.com/2022/12/exclusive-gold-loan-startup-yellow-metal-raises-3-mn/,MSA Capital
Awfis,$1.80,05/12/2022,Delhi,General,Series E,https://entrackr.com/2022/12/exclusive-awfis-raises-fresh-funds-in-extended-series-e-round/,Bisque Limited;Ashish Kacholia;Link Investment
GoPllay,$3.00,07/12/2022,Pune,General,Pre-Seed,https://yourstory.com/2022/12/gopllay-peel-financial-cypherock-raise-early-stage-funding,Google
Accacia,$2.50,06/12/2022,India,General,Pre-Series A,https://yourstory.com/2022/12/algobulls-accacio-swageazy-raises-early-stage-funds,
E Cosmetics,$25.00,06/12/2022,Ahmedabad,General,Series B,https://yourstory.com/2022/12/renee-cosmetics-funding-series-b-usd-100-million-valuation,Evolvence India;Edelweiss Group;Equanimity;9Unicorns
HyperTest,$1.50,05/12/2022,Gurugram,E-commerce,Pre-Series A,https://yourstory.com/2022/12/hypertest-onegreen-better-capital-venture-catalysts-december-5-funding,Better Capital
PhysicsWallah,$1.68,09/12/2022,India,Edtech,Acquisition,https://entrackr.com/2022/12/exclusive-physicswallah-creates-esop-pool-worth-93-mn/,PhysicsWallah
OZiva,$31.65,08/12/2022,Mumbai,D2C,Acquisition,https://entrackr.com/2022/12/hindustan-unilever-acquires-majority-stake-in-d2c-nutrition-brand-oziva/,Hindustan Unilever
Amikus AI,$0.11,08/12/2022,India,Legaltech,Pre-Seed,https://entrackr.com/2022/12/ipv-leads-pre-seed-round-in-legaltech-startup-amikus-ai/,Inflection Point Ventures
Virohan,$6.83,08/12/2022,Gurugram,Edtech,Pre-Series B,https://entrackr.com/2022/12/exclusive-blume-ventures-leads-new-round-in-healthcare-edtech-startup-virohan/,Blume Ventures;Bharat Inclusive Technologies Seed Holdings;Rebright Partners;LetsVenture;ALES Global Investment Partnership
Virgio,$10.00,06/12/2022,Bengaluru,Fashion,Series A,https://entrackr.com/2022/12/exclusive-prosus-leads-new-round-in-amar-nagarams-startup-virgio/,Prosus Ventures
AlgoBulls,$2.00,06/12/2022,Mumbai,Fintech,Pre-Series A,https://entrackr.com/2022/12/venture-catalysts-leads-2-mn-pre-series-a-round-in-algobulls/,Venture Catalysts;DSP Group;Findoc Finvest;LetsVenture;Dishant Milan Parikh;Yuvraj Thakker;Sharath Kumar
Swageazy,$0.84,06/12/2022,India,Gifting,Seed,https://entrackr.com/2022/12/info-edge-leads-rs-7-cr-round-in-gifting-startup-swageazy/,Info Edge Ventures;Anicut Capital;Huddle Ventures;Ankur Agarwal;Dhruv Toshniwal;The Pant Project;Kartik Mandaville
Tweak India,,05/12/2022,Mumbai,Digital Media,Acquisition,https://entrackr.com/2022/12/the-good-glamm-group-acquires-majority-stake-in-tweak-india/,The Good Glamm Group
OneGreen,$1.50,05/12/2022,India,E-commerce,Pre-Series A,https://entrackr.com/2022/12/venture-catalysts-leads-1-5-mn-round-onegreen/,Venture Catalysts;Sandhar Technology;Shoumyan Biswas;Sunil Kamath;Varun Laul
Park+,$17.00,03/12/2022,Gurugram,Automotive,Series C,https://entrackr.com/2022/12/exclusive-park-initiates-series-c-round-with-16-mn-led-by-existing-backers/,Epiq Capital;Sequoia Capital;Matrix Partners
eAbyas,,04/12/2022,Hyderabad,Edtech,Acquisition,https://inc42.com/buzz/aussie-edtech-giant-moodle-acquires-indian-startup-eabyas/,Moodle
Get-A-Way,$2.00,06/12/2022,India,Foodtech,Acquisition,https://inc42.com/buzz/biryani-by-kilo-acquires-frozen-dessert-startup-get-a-way/,Biryani By Kilo
Vidyut,$4.00,08/12/2022,India,Fintech,Seed,https://inc42.com/buzz/ev-financing-startup-vidyut-bags-4-mn-dollar-funding-from-force-ventures-veda-vc-others/,Force Ventures;Veda VC;Sujeet Kumar;Sahil Barua;Kunal Shah
OZiva,$31.65,09/12/2022,India,D2C,Acquisition,https://inc42.com/buzz/hul-acquires-stakes-in-oziva-wellbeing-nutrition-to-bolster-health-wellness-play/,Hindustan Unilever Limited
HUL (OZiva / Zywie Ventures),$31.65,08/12/2022,India,D2C,,https://yourstory.com/2022/12/hul-makes-strategic-investment-oziva-wellbeing-nutrition,Hindustan Unilever
Uniqus Consultech,$12.50,08/12/2022,India,ESG,Series A,https://yourstory.com/2022/12/uniqus-launches-business-operations-raises-125m-funding,Nexus Venture Partners;Sorin Investments
Good Glamm Group (Tweak India),,05/12/2022,Mumbai,Digital Media,Acquisition,https://yourstory.com/2022/12/good-glamm-group-acquires-tweak-india-deal,The Good Glamm Group
