Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Active.ai,$3.00,14/11/2016,India,Fintech,,https://inc42.com/flash-feed/active-ai-secures-funding/,
ElasticRun,$2.00,14/11/2016,Pune,E-commerce,,https://inc42.com/flash-feed/elasticrun-2mn-funding/,
Portal GoZefo,$6.00,15/11/2016,Bengaluru,E-commerce,,https://inc42.com/flash-feed/gozefo-6mn-sequoia/,Sequoia India;Helion Venture Partners;Helion Ventures
PlaySimple,$4.00,15/11/2016,Bengaluru,Gaming,Series A,https://inc42.com/flash-feed/playsimple-funding/,SAIF Partners;IDG Ventures India
NoBroker,,15/11/2016,Bengaluru,Real Estate Tech,Undisclosed,https://inc42.com/flash-feed/vss-nobroker-funding/,Vijay Shekhar Sharma
Stasis Labs,$5.00,16/11/2016,Bengaluru,Healthtech,Seed,https://inc42.com/flash-feed/stasis-labs-funding/,RTP-HC;Wonder Ventures;Techstars Ventures
Scienaptic,,16/11/2016,Bengaluru,Deeptech & AI,Undisclosed,https://inc42.com/flash-feed/scienaptic-secures-funding/,Pramod Bhasin
Koovs,$4.80,16/11/2016,Delhi,E-commerce,,https://inc42.com/flash-feed/koovs-funding-toigroup/,Times of India Group
LawRato,,16/11/2016,India,SaaS,Pre-Series A,https://inc42.com/flash-feed/lawrato-raises-funding/,Indian Angel Network
Trip Tap Toe,,16/11/2016,Gurugram,Travel Tech,Undisclosed,https://inc42.com/flash-feed/trip-tap-toe-funding/,R.S Sharma
Tpot,,17/11/2016,Delhi,Foodtech,Pre-Series A,https://inc42.com/flash-feed/tpot-funding-2/,Ashish Gupta
Aermed,,17/11/2016,Delhi,Healthtech,Seed,https://inc42.com/flash-feed/aermed-funding/,Hitesh Windlass
Zefo,$4.79,15/11/2016,Bengaluru,General,Series A,https://yourstory.com/2016/11/zefo-raises-series-a-funding-sequoia,Sequoia Capital;Beenext;Helion Ventures
CoCubes,,14/11/2016,Gurgaon,SaaS,Acquisition,https://yourstory.com/2016/11/aon-hewitt-acquires-cocubes,Aon Hewitt
PlaySimple,$4.00,14/11/2016,India,Gaming,Series A,https://yourstory.com/2016/11/playsimple-funding,SAIF Partners;IDG Ventures
