Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Rephrase.ai,$10.00,16/09/2022,India,Deeptech & AI,Series A,https://inc42.com/buzz/ai-startup-rephrase-ai-bags-10-mn-funding-to-help-companies-build-synthetic-videos/,Red Ventures
Mn,$208.00,17/09/2022,India,General,Acquisition,https://inc42.com/buzz/funding-galore-from-yulu-to-91squarefeet-208-mn-raised-by-indian-startups-this-week/,
Clear,$75.00,16/09/2022,Bengaluru,Fintech,Acquisition,https://inc42.com/buzz/stripe-sequoia-backed-clear-lays-off-around-190-employees/,
CoverSelf,$4.80,16/09/2022,India,Healthtech,Seed,https://inc42.com/buzz/coverself-gets-funding-from-beenext-3one4-capital-to-reinvent-healthcare-claims-payments-space/,3one4 Capital;BEENEXT
StartupXseed,$30.00,19/09/2022,India,SaaS,Seed,https://inc42.com/buzz/startupxseed-closes-30mn-worth-fund-ii-to-back-deeptech-startups/,Singapore;Oman;Japan
TrueFoundry,$2.30,20/09/2022,India,General,Seed,https://inc42.com/buzz/truefoundry-raises-funding-from-sequoia-india-others-to-help-enterprises-deploy-ml/,Sequoia India;Southeast Asia’s Surge;Eniac Ventures
Esmito,$1.20,21/09/2022,India,Logistics,Seed,https://inc42.com/buzz/ev-startup-esmito-raises-seed-funding-to-strengthen-battery-swapping-infra/,Unicorn India Ventures
CityMall,$1.30,20/09/2022,India,E-commerce,Series C,https://inc42.com/buzz/citymall-initiates-1-3-mn-esop-liquidity-program-for-50-employees/,Norwest Venture Partners
FS Life,$6.00,22/09/2022,India,E-commerce,Series B,https://inc42.com/buzz/fs-life-secures-6-mn-to-enter-offline-space-acquire-new-brands/,Fireside Ventures
Bhanzu,$15.00,21/09/2022,India,Edtech,Series A,https://inc42.com/buzz/edtech-platform-bhanzu-raises-15-mn-dollar-in-round-led-by-eight-roads-ventures/,B Capital
Deep Rooted,$12.00,22/09/2022,India,Agritech,Series A,https://inc42.com/buzz/deep-rooted-secures-12-mn-to-offer-fresh-produce-to-consumers/,IvyCap;Accel;Omnivore;Mayfield;Mayfield also have
Zopper,$75.00,20/09/2022,Noida,Fintech,Series C,https://inc42.com/buzz/insurtech-startup-zopper-raises-75-mn-to-help-insurers-connect-with-businesses/,Creaegis;ICICI Venture;Bessemer Venture Partners;Blume Ventures
Ximkart,$2.40,16/09/2022,Bengaluru,E-commerce,,https://inc42.com/buzz/ximkart-bags-funding-to-help-manufactures-source-raw-materials-globally/,Matrix Partners India
Savart,$1.50,22/09/2022,Hyderabad,General,Pre-Series A,https://entrackr.com/2022/09/wealth-tech-startup-savart-raises-1-5-mn-in-pre-series-a/,9Unicorns;Venture Catalysts’ Angel Fund;Beenext;Yatra Angel Network;Jitendra Gupta
Univest,$0.46,22/09/2022,India,Fintech,Pre-Seed,https://entrackr.com/2022/09/univest-raises-pre-seed-round-from-a-clutch-of-angels/,
Binocs,$4.00,22/09/2022,Bengaluru,Web3 & Crypto,Seed,https://entrackr.com/2022/09/crypto-tax-reporting-app-binocs-raises-4-mn-in-seed-round/,BEENEXT
Ustraa,$2.01,21/09/2022,Delhi,E-commerce,Seed,https://entrackr.com/2022/09/exclusive-ustraa-raises-rs-16-8-cr-led-info-edge/,
Krafton Inc,$24.67,20/09/2022,Delhi,General,Series C,https://entrackr.com/2022/09/exclusive-krafton-inc-picks-up-19-94-stake-in-bobble-ai/,
ALYF,$1.50,20/09/2022,Goa,General,Seed,https://entrackr.com/2022/09/alyf-raises-1-5-mn-seed-round-co-led-by-9unicorns-and-vcat/,9Unicorns;VCat;Venture Catalysts;Amit Agrawal;Akhil Gupta;Kunal Shah;Arjun Vaidya;Ritesh Malik;Pravin Agarwal;Mitesh Shah
MoneyPlanned,$0.30,19/09/2022,India,Fintech,Pre-Seed,https://entrackr.com/2022/09/moneyplanned-raises-rs-2-5-cr-in-seed-round-2/,Inflection Point Ventures
Cusmat,$0.56,16/09/2022,Hyderabad,Logistics,Pre-Series A,https://entrackr.com/2022/09/exclusive-cusmat-bags-pre-series-a-round-led-by-unitus-ventures-2/,Unitus Ventures
DINGG,$0.42,16/09/2022,India,SaaS,Seed,https://entrackr.com/2022/09/salon-saas-platform-dingg-raises-3-5-cr-in-seed-round/,BIG Sun Ventures;Ayaz;Rahim Kabani;Lalit Keshre;Vishnu Tambi;Rohit Gothi;Divej Wadhwa;Anuj Gupta;Dhiraj Singh Chauhan;Prateek Jaiswal;Pushkar Raj Tiwari;Milind Torney;Prashant Jain;Nitesh Nagdev;Samir Srivastav
Light Microfinance,$23.47,22/09/2022,Ahmedabad,D2C,Series B,https://yourstory.com/2022/09/light-microfinance-rs-196-cr-series-b-british-international-investment,British International Investment
Kuku FM,$21.80,21/09/2022,India,General,,https://yourstory.com/2022/09/audio-podcast-startup-kuku-fm-funding-fundamentum-series-b1,Fundamentum;Nandan Nilekani-backed The Fundamentum Partnership;KRAFTON;Google;Verlinvest;Paramark;KRAFTON Inc;3one4 Capital;Vertex;FounderBank Capital
Read TrueFoundry,$2.30,20/09/2022,India,Deeptech & AI,Pre-Series A,https://yourstory.com/2022/09/funding-roundup-truefoundry-turbohire-alyf-biggies-burger-raise-early-stage-capital,Sequoia India;Southeast Asia’s Surge
Nifty,$29.10,20/09/2022,India,Web3 & Crypto,,https://yourstory.com/2022/09/oyo-hospitality-startup-growth-ipo-metaverse-startupxseed-funding,
Read CoverSelf,$4.80,16/09/2022,India,SaaS,Seed,https://yourstory.com/2022/09/coverself-dingg-ivyclique-raise-early-stage-rounds,Big Sun Ventures
Join Ventures,$23.50,22/09/2022,Mumbai,D2C,Series B,https://entrackr.com/2022/09/gifting-focused-house-of-brands-join-ventures-bags-23-5-mn/,MO Alternate Investment Advisors;Convivialite Ventures;DSG Consumer Partners;Venture Catalysts;ZNL Growth
