Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Wedding Brigade,$1.00,29/01/2018,Mumbai,General,Pre-Series A,https://inc42.com/buzz/wedding-brigade-funding-blume-ventures/,
EKincare,$1.50,29/01/2018,Hyderabad,Fintech,Series A,https://inc42.com/buzz/healthcare-ekincare-ventureast-funding/,
MoneyOnMobile,$7.60,30/01/2018,Mumbai,Fintech,Series F,https://inc42.com/buzz/fintech-startup-moneyonmobile-raises-7-6-mn-series-f-round-funding/,
PeeSafe,$1.00,31/01/2018,India,E-commerce,,https://inc42.com/buzz/peesafe-hygiene-funding/,Alfa Universal Ventures;Green Shoot Capital;Venture Catalysts
Creator's Gurukul,,02/02/2018,Gurugram,Real Estate Tech,Undisclosed,https://inc42.com/buzz/coworking-creators-gurukul-funding-2/,Sandeepan Senapati;Rohit Nanda;Smarak Bhuyan
CallHealth,$5.99,04/02/2018,Hyderabad,Healthtech,,https://entrackr.com/2018/02/callhealth-fund-rs-50-cr-bccl/,
Pratilipi,$3.35,03/02/2018,Bengaluru,General,Series B,https://entrackr.com/2018/02/pratilipi-raises-28-crore/,Omidyar Network;Nexus Venture Partners;Xiaomi;Contrarian Capital;Times Internet;WEH Ventures;Shunwei Capital;Atul Goel
BrowserStack,$50.00,30/01/2018,Mumbai,General,Series A,https://entrackr.com/2018/01/browserstack-raises-50-mn-accel/,
Kincare,$1.50,29/01/2018,Hyderabad,General,Pre-Series A,https://entrackr.com/2018/01/ekincare-secures-million-funding/,Ventureast;Endiya Partners;Eight Road;Eight Roads;Touchstone Equities
Zomato,$200.00,03/02/2018,Delhi,E-commerce,,https://yourstory.com/2018/02/alibaba-invests-zomato-bigbasket-amazon-partners-ficci,Chinese e-tailer Alibaba;International Finance Corporation (IFC);Sands Capital Ventures;The Abraaj Group
Zomato,$200.00,01/02/2018,Gurugram,Foodtech,,https://entrackr.com/2018/02/zomato-gobbles-200-mn-alipay/,Alipay
BigBasket,$300.00,01/02/2018,Bengaluru,E-commerce,Series E,https://entrackr.com/2018/02/alibaba-leads-390-million-bigbasket/,Alibaba;Abraaj Group;Sands Capital;IFC
Groww,,29/01/2018,Bengaluru,Fintech,Seed,https://entrackr.com/2018/01/y-combinator-funding-groww/,Y Combinator;Mukesh Bansal;Ankit Nagori
BigBasket,$300.00,02/02/2018,Bengaluru,E-commerce,,https://yourstory.com/2018/02/online-grocer-bigbasket-gets-300-million-from-alibaba-and-others,Alibaba;The Abraaj Group;International Finance Corporation;Sands Capital Ventures
Scapic,$0.50,30/01/2018,Bengaluru,Deeptech & AI,Seed,https://yourstory.com/2018/01/vrar-startup-scapic-raises-seed-funding-axilor-speciale-invest-newfort-capital,Axilor Ventures;Speciale Invest;Newfort Capital
Trupay,,30/01/2018,India,Fintech,Acquisition,https://yourstory.com/2018/01/strengthen-merchant-side-offerings-mobile-wallet-acquires-trupay,The Mobile Wallet
