Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Neobank Digivriddhi,$6.00,05/12/2023,Bengaluru,General,Series A,https://inc42.com/buzz/neobank-digivriddhi-bags-6-mn-funding-to-offer-financial-services-to-dairy-farmers/,Omnivore;InfoEdge Ventures;Omidyar Network India
Navadhan,$5.00,06/12/2023,Mumbai,Fintech,Pre-Series A,https://inc42.com/buzz/navadhan-nets-5-mn-to-fulfil-financing-needs-of-under-banked-households-small-businesses/,Prime Venture Partners;Varanium NexGen;Anicut Capital;Gemba Capital;Varanium NexGen Fintech Fund
Scimplifi,$3.60,07/12/2023,India,General,,https://inc42.com/buzz/scimplifi-secures-3-6-mn-from-3one4-capital-beenext-to-streamline-procurement-of-specialty-chemicals/,
RBI,$0.01,08/12/2023,India,Fintech,,https://inc42.com/buzz/rbi-raises-upi-transaction-limit-to-inr-5-lakh-for-hospitals-educational-institutions/,
Phases,$0.04,08/12/2023,India,E-commerce,,https://entrackr.com/2023/12/phases-raises-funding-through-indian-angels-ott-show/,
DigitalPaani,$1.20,07/12/2023,Delhi,General,Seed,https://entrackr.com/2023/12/digitalpaani-raises-1-2-mn-in-seed-round-led-by-elemental/,Enzia;Enzia Ventures;Peer Cheque;SAE;DevC;Climate Angles Fund;Bharat Founders Fund
AllTrak,$0.50,07/12/2023,Delhi,SaaS,Pre-Series A,https://entrackr.com/2023/12/alltrak-raises-rs-4-2-cr-in-pre-series-a-round-led-by-ipv/,IPV;Inflection Point Ventures
Airblack,$4.00,06/12/2023,Gurugram,General,Series B,https://entrackr.com/2023/12/exclusive-airblack-raises-new-money-led-by-dell-foundation/,Dell Foundation;Susan Dell Foundation
VoiceClub,$2.00,06/12/2023,Bengaluru,General,Seed,https://entrackr.com/2023/12/voiceclub-raises-700k-in-a-seed-round/,Better Capital;TDV Partners;Blume Founders Fund;Sunn91;Astir Ventures;Dhan;PagarBook;Flobiz;Khatabook
Scandalous Foods,$0.19,05/12/2023,India,General,Pre-Seed,https://entrackr.com/2023/12/scandalous-foods-raises-rs-1-6-cr-in-pre-seed-round/,Anthill Angel Fund;EvolveX;Value360;Sapphireink;Sagar Daryani;Kamnaa Aggarwal;Vikas Aggarwal;Harpal Singh Sokhi
Phases,$0.04,07/12/2023,India,General,Seed,https://yourstory.com/2023/12/startup-news-and-updates-daily-roundup-december-7-2023,
Navadhan,$5.00,05/12/2023,India,Fintech,Pre-Series A,https://yourstory.com/2023/12/startup-news-and-updates-daily-roundup-december-5,Prime Venture
CoreEL Technologies,$16.00,05/12/2023,Bengaluru,General,,https://yourstory.com/2023/12/coreel-technologies-secures-usd-16-million-funding-360-one-asset,
DGV,$5.99,05/12/2023,India,Fintech,Series A,https://yourstory.com/2023/12/dairy-fintech-platform-dgv-bags-6mn-series-a-omidyar-network-india,Omidyar Network India
Third Wave Coffee,$35.00,08/12/2023,Bengaluru,F&B,Series C,https://entrackr.com/2023/12/decoding-third-wave-coffees-series-c-round-captable-and-valuation/,Creaegis;WestBridge Capital
Sarvam AI,$41.00,07/12/2023,India,Generative AI,Series A,https://entrackr.com/2023/12/sarvam-ai-raises-41-mn-from-lightspeed-peak-xv-khosla-ventures/,Lightspeed;Peak XV Partners;Khosla Ventures
The Sleep Company,$22.00,06/12/2023,Mumbai,Sleep Solutions,Series C,https://entrackr.com/2023/12/the-sleep-company-raises-22-mn-in-series-c-round/,Premji Invest;Fireside Ventures
Pikndel,$0.28,05/12/2023,Delhi,Logistics,Pre-Seed,https://entrackr.com/2023/12/100x-vc-leads-pre-seed-round-in-in-same-day-delivery-platform-pikndel/,100X.VC;Anay Ventures;Flawless Company;Shavdia Ventures;Pradeep Desu
Offside,$0.15,05/12/2023,India,Social,Pre-Seed,https://entrackr.com/2023/12/offside-raises-150k-in-pre-seed-round-from-100x-vc/,100X.VC
RDC Concrete,$20.00,04/12/2023,India,Construction,,https://entrackr.com/2023/12/infra-market-divests-10-stake-for-20-mn-in-rdc-concrete/,Ashish Kacholia
Doubtnut,$10.00,04/12/2023,India,Edtech,Acquisition,https://entrackr.com/2023/12/allen-career-institute-acquires-peak-xv-backed-doubtnut/,Allen Career Institute
Biryani By Kilo,$9.00,04/12/2023,India,Cloud Kitchen,Series C,https://entrackr.com/2023/12/exclusive-biryani-by-kilo-raises-9-mn-in-a-new-round/,Alpha Wave Ventures;Ivycap Ventures;Incred Wealth;Clear Bridge Ventures;Vevek Ventures;DSP HMK Holdings
ProHance,,07/12/2023,India,SaaS,Acquisition,https://inc42.com/buzz/chryscapital-forays-into-saas-sector-with-acquisition-of-75-stake-in-prohance/,ChrysCapital
Chinar Law Institute,,08/12/2023,Gurugram,Edtech,Acquisition,https://inc42.com/buzz/edtech-ma-wave-continues-toprankers-acquires-chinar-law-institute/,Toprankers
ProHance Analytics,,07/12/2023,Bengaluru,SaaS,Acquisition,https://yourstory.com/2023/12/chryscapital-acquires-stake-prohance-analytics-saas,ChrysCapital
Clensta,$8.98,07/12/2023,Gurugram,Personal Care,Pre-Series B,https://yourstory.com/2023/12/clensta-personal-care-tradecred-jm-financial-investment-banker,TradeCred;UAE Royal Family;Parineeti Chopra
Goodera,,06/12/2023,India,ESG,Acquisition,https://yourstory.com/2023/12/uniqus-consultech-acquires-global-esg-platform-goodera,Uniqus Consultech
