Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$173.00,17/12/2022,Bengaluru,Fintech,,https://inc42.com/buzz/funding-galore-from-virgio-to-zype-173-mn-raised-by-startups-this-week/,
BetterPlace,$40.00,20/12/2022,India,Deeptech & AI,Series C,https://inc42.com/buzz/betterplace-secures-40-mn-funding-from-jungle-ventures-bii-others/,
CollegeDekho,$9.00,21/12/2022,India,Edtech,Series B,https://inc42.com/buzz/winter-capital-doubles-down-on-collegedekho-investment-pumps-in-9-mn/,ETS Strategic Capital;Calega;Man Capital
Battery Smart,$9.00,22/12/2022,Gurugram,EV & Mobility,Venture Debt,https://inc42.com/buzz/stride-ventures-leads-9-mn-debt-funding-in-ev-startup-battery-smart/,
Aquaconnect,$15.00,20/12/2022,Chennai,Deeptech & AI,Series A,https://inc42.com/buzz/aquaconnect-bags-15-mn-to-streamline-aquaculture-value-chain/,Trifecta Capital;Lok Capital;Louis Dreyfus Company Ventures;Suneight Investment;Omnivore;AgFunder;Rebright Partners;Flourish Ventures;HATCH
Eggoz,$8.80,22/12/2022,Mumbai,General,Series A,https://entrackr.com/2022/12/eggoz-raises-8-8-mn-led-by-ivycap-ventures/,IvyCap Ventures;Mumbai-based IvyCap Ventures;Avaana Capital;Rebright Partners;Ankit Mehrotra;Sahil Jain;Nikhil Bakshi;Vivek Kapoor;Vishesh Khurana
Plugzmart,$0.43,20/12/2022,India,SaaS,Seed,https://entrackr.com/2022/12/plugzmart-raises-rs-3-63-cr-in-seed-round/,Kartik Meyyappan
Ayurveda Experience,$6.00,20/12/2022,India,D2C,Debt,https://entrackr.com/2022/12/the-ayurveda-experience-raises-6-mn-led-by-anicut/,Anicut;Anicut Capital
Aquaconnect,$15.00,19/12/2022,Bengaluru,General,Series A,https://entrackr.com/2022/12/exclusive-aquaconnects-valuation-crosses-rs-180-cr-in-a-new-round/,Lok Capital;Louis Dreyfus Company;Louis Dreyfus Company Ventures;Suneight Investment;Flourish Ventures et al;Omnivore;Rebright Partners;Flourish Ventures;HATCH
TRNL Energy,$0.90,19/12/2022,India,EV & Mobility,Pre-Seed,https://entrackr.com/2022/12/e-trnl-energy-raises-rs-7-5-cr-in-pre-seed-round-led-by-speciale-invest/,Speciale Invest;Micelio Mobility;CIIE
Tredence,$175.00,23/12/2022,Bengaluru,Deeptech & AI,Series A,https://yourstory.com/2022/12/tredence-raises-usd-175-mn-series-b-advent-international,Eight Roads Ventures
Eggoz,$8.80,21/12/2022,Delhi,Agritech,Series B,https://yourstory.com/2022/12/egg-focused-agri-consumer-tech-brand-eggoz-series-b-ivycap-ventures,IvyCap Ventures
Beco,$3.00,21/12/2022,Mumbai,D2C,Series A,https://yourstory.com/2022/12/dia-mirza-and-climate-angels-join-beco-series-a-funding,Rukam Capital
BigBasket,$200.00,21/12/2022,India,General,,https://yourstory.com/2022/12/bigbasket-raises-200m-from-tata-digital,
iNeuron,$1.68,22/12/2022,India,Edtech,Acquisition,https://entrackr.com/2022/12/edtech-unicorn-physicswallah-acquires-s-chands-stake-in-ineuron/,PhysicsWallah
Bigyellowfish,$1.10,21/12/2022,India,HR Tech,Seed,https://entrackr.com/2022/12/powerhouse-ventures-leads-1-1-mn-round-in-bigyellowfish/,Powerhouse Ventures;Anicut Capital;Innoport
Bajo Foods,$2.00,21/12/2022,Bengaluru,Food & Beverage,,https://entrackr.com/2022/12/mount-judi-ventures-leads-2-mn-round-in-bajo-foods/,Mount Judi Ventures;S Ramadoral;KP Balaraj
upGrad,$3.59,22/12/2022,India,Edtech,,https://yourstory.com/2022/12/edtech-startup-upgrad-invests-30-crore-set-up-turingminds,upGrad
TruCap Finance,$12.57,20/12/2022,Mumbai,Fintech,,https://yourstory.com/2022/12/trucap-finance-funding-capital-infusion-zeal-global-opportunities-fund,Zeal Global Opportunities Fund
Insurance Samadhan,$3.00,21/12/2022,India,Fintech,Series A,https://yourstory.com/2022/12/iifl-fintech-fund-picks-16-percent-samadhan-2-million-dollars,IIFL Fintech Fund
Mensa Brands,,20/12/2022,India,Digital Media,Acquisition,https://yourstory.com/2022/12/mensa-brands-acquires-mensxp-idiva-hypp-times-internet,Mensa Brands
Lemnisk,,20/12/2022,Bengaluru,Martech,Acquisition,https://yourstory.com/2022/12/airtel-acquires-strategic-stake-in-tech-startup-lemnisk,Bharti Airtel
Get-A-Whey,$2.00,19/12/2022,India,D2C,Acquisition,https://inc42.com/buzz/malaika-arora-backs-d2c-healthy-dessert-startup-get-a-way/,Biryani By Kilo
