Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
NextBillion.ai,$21.00,23/05/2022,India,Logistics,Series A,https://entrackr.com/2022/05/nextbillion-ai-raises-21-mn-in-series-b-round-led-by-mirae-asset/,Mirae Asset;Mirae Asset Venture Investments;Lightspeed;Microsoft's venture arm M12;Alphawave
GreyOrange,$438.07,21/05/2022,Bengaluru,Fintech,Series D,https://entrackr.com/2022/05/funding-and-acquisitions-in-indian-startups-this-week-16-may-21-may/,
Genrobotics,$2.40,25/05/2022,India,Robotics,,https://entrackr.com/2022/05/zoho-corp-invests-rs-20-cr-in-genrobotics/,Zoho Corporation
Jobizo,$0.50,23/05/2022,India,HR Tech,Seed,https://entrackr.com/2022/05/jobizo-raises-500k-round-led-by-aroa-ventures-and-others/,Aroa Ventures;VeritasX
Maxwell Energy Systems,$40.00,20/05/2022,India,Energy Tech,Acquisition,https://entrackr.com/2022/05/endurance-tech-acquires-ion-energys-advance-electronics-unit-for-40-mn/,Endurance Technologies
High Street Essentials (FabAlley),$4.79,20/05/2022,India,Ecommerce,Debt,https://inc42.com/buzz/womens-fashion-brand-faballeys-parent-raises-inr-40-cr-to-expand-offline-presence/,Stride Ventures
Seclore,$27.00,21/05/2022,India,Enterprise Tech,Series C,https://inc42.com/buzz/data-security-startup-seclore-raises-27-mn-to-help-companies-protect-confidential-information/,Origami Capital Partners;Oquirrh Ventures
Laminar,$5.00,24/05/2022,London,Enterprise Tech,Seed,https://inc42.com/buzz/former-twitter-news-chief-raheel-khursheeds-paas-startup-laminar-bags-5-mn-to-scale-up-offerings/,Leo Capital;Artha India Ventures;Garuda Ventures;Cloud Capital VC;Sampson Acquisitions
STAN,$2.50,25/05/2022,India,Media & Entertainment,Seed,https://inc42.com/buzz/esports-fan-engagement-startup-stan-bags-investment-to-ramp-up-partnerships-engagement-in-the-ecosystem/,General Catalyst;Better Capital;Eximius Venture;Aadil Mamujee (Opensea);Nakul Gupta (Coinbase)
FanTiger,$5.50,25/05/2022,India,Web3,Seed,https://inc42.com/buzz/ex-gaana-ceos-nft-marketplace-fantiger-5-5-mn-help-artists-create-sell-music-nfts/,Multicoin Capital;Krafton;Pravega Ventures;GAMA;Woodstock Fund;IOSG Ventures;Polygon;Sandeep Nailwal;Gokul Rajaram;Prashant Malik;Miten Sampat
Three Wheels United,$10.00,25/05/2022,India,Fintech,Series A,https://inc42.com/buzz/ev-financing-startup-three-wheels-united-10-mn-launch-10-new-cities/,Delta Corp Holdings;Techstars;Grip Invest
Wizklub,$10.00,25/05/2022,India,Edtech,Acquisition,https://inc42.com/buzz/edtech-startup-infinity-learn-acquires-majority-stake-in-wizklub-launches-infinity-futurz/,Infinity Learn
A5G Networks,,25/05/2022,India,Enterprise Tech,Undisclosed,https://inc42.com/buzz/bharat-innovation-fund-backs-software-startup-a5g-networks/,Bharat Innovation Fund
True Elements (HW Wellness Solutions),,23/05/2022,Pune,Ecommerce,Acquisition,https://inc42.com/buzz/marico-expands-footprint-in-healthy-foods-segment-picks-up-54-stake-in-d2c-brand-true-elements/,Marico
