Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
OfBusiness,$5.00,26/02/2016,Gurugram,E-commerce,Series A,https://inc42.com/flash-feed/ofbusiness-funding/,Matrix Partners India
Portal Imarticus,$1.00,03/03/2016,Mumbai,General,,https://inc42.com/flash-feed/imarticus-funding/,
FTCash,$0.12,03/03/2016,Mumbai,General,Pre-Series A,https://inc42.com/flash-feed/ftcash-pre-series-a-funding/,
EduBridge,$2.50,26/02/2016,Mumbai,Edtech,Series A,https://inc42.com/flash-feed/skill-development-company-edubridge-raises-2-5-mn-from-insistor-acumen-fund/,Insitor Impact Asia Fund;Acumen Fund
PlaceofOrigin.in,,26/02/2016,Bangalore,E-commerce,Acquisition,https://inc42.com/flash-feed/craftsvilla-acquires-placeoforigin/,Craftsvilla
Hopscotch,$13.00,29/02/2016,Mumbai,E-commerce,,https://inc42.com/flash-feed/facebook-co-founder-invests-in-hopscotch/,Eduardo Saverin
CupidCare,$0.03,29/02/2016,Hyderabad,Healthtech,Seed,https://inc42.com/flash-feed/4-startups-raise-29k-each-in-tie-smashup-hyderabad/,Unitus Seed Fund;50K Ventures;Anthill Ventures;Saha Fund;Indian Angel Network;Hyderabad Angels;Parampara Fund
DriveU,$1.00,29/02/2016,Bangalore,EV & Mobility,Seed,https://inc42.com/flash-feed/driveu-funding/,Unitus Seed Fund
Testbook,,01/03/2016,Mumbai,Edtech,Undisclosed,https://inc42.com/flash-feed/testbook-funding-s-chand/,S. Chand and Company
Gympik,,01/03/2016,Bangalore,Healthtech,Pre-Series A,https://inc42.com/flash-feed/gympik-funding/,RoundGlass Partners
Systemantics,,02/03/2016,Bangalore,Deeptech & AI,Undisclosed,https://inc42.com/flash-feed/systemantics-funding/,Accel Partners;Nandan Nilekani
MoMark,$0.60,02/03/2016,Noida,SaaS,Pre-Series A,https://inc42.com/flash-feed/momark-funding-yournest/,YourNest Angel Fund;LNB Group
Skedool.it,,02/03/2016,India,Deeptech & AI,Seed,https://inc42.com/buzz/skedool-it-funding/,Kludein LLC;Phanindra Sama;Narayan Ramachandran;Pranav Pai
Jabong,$20.00,02/03/2016,Gurgaon,E-commerce,,https://inc42.com/flash-feed/jabong-funding/,Global Fashion Group
IoTfy,,02/03/2016,India,Deeptech & AI,Seed,https://inc42.com/flash-feed/iotfy-seed-funding/,9Mile Labs
Shouut,$0.50,03/03/2016,Delhi,E-commerce,,https://inc42.com/flash-feed/shouut-funding/,
Willow TV,,03/03/2016,US,Media & Entertainment,Acquisition,https://inc42.com/flash-feed/times-acquires-willow-tv/,Times Internet
medECUBE,$4.00,03/03/2016,Gurgaon,Healthtech,Series A,https://inc42.com/flash-feed/medecube-funding/,Artiman Ventures
MoMark,$0.60,03/03/2016,Noida,SaaS,Pre-Series A,https://yourstory.com/2016/03/momark-funding,YourNest Angel Fund;LNB Group
