Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Legistify,$4.00,25/09/2023,India,SaaS,Series A,https://inc42.com/buzz/legistify-secures-4-mn-funding-to-simplify-legal-ops-for-enterprises/,Titan VC;GSF;US-based Cathexis Ventures;Justin Hamilton;Japan-based Enrission group
KaarTech,$30.00,25/09/2023,Bengaluru,SaaS,Acquisition,https://inc42.com/buzz/kaartech-acquires-chicago-based-dunn-solutions-for-an-undisclosed-amount/,
Coffee,$2.00,25/09/2023,Mumbai,E-commerce,Seed,https://inc42.com/buzz/abcoffee-bags-funding-from-tanglin-venture-partners-to-open-new-outlets/,Tanglin Venture Partners;100X
Raptee,$3.00,26/09/2023,India,EV & Mobility,Pre-Series A,https://inc42.com/buzz/raptee-raises-3-mn-from-bluehill-capital-to-launch-premium-ev-motorcycle/,VC fund Bluehill Capital;Eugene Mayne;CEO of Tristar Global (UAE)
Castler,$6.00,26/09/2023,India,Fintech,Pre-Series A,https://inc42.com/buzz/castler-secures-6-mn-funding-to-build-global-escrow-platform/,Capital 2B (an Info Edge Fund);IIFL Fintech Fund
QuriousBit,$2.00,27/09/2023,India,Gaming,Seed,https://inc42.com/buzz/quriousbit-bags-funding-from-lumikai-to-develop-casual-mobile-games/,Lumikai;General Catalyst
Sutram,$3.00,27/09/2023,Kolkata,SaaS,Series A,https://inc42.com/buzz/b2b-saas-startup-data-sutram-raises-3-mn-to-provide-location-based-insights-to-banks/,Bharat Fund;Indian Angel Network;IndiaInfoline;Singularity Growth Funds;White Venture Capital
Clinikally,$2.60,29/09/2023,Gurugram,Healthtech,,https://inc42.com/buzz/clinikally-raises-2-6-mn-from-y-combinator-tribe-capital-for-its-dermatology-platform/,Dropbox cofounder Arash Ferdowsi;CRED founder Kunal Shah;BloomTech founder Austen Allred;Applied Intuition cofounder Qasar Younis;Bluejeans Network cofounder Alagu Periyannan;Athelas founders Tanay Tandon;Deepika Bodapati;Tilt founder James Beshara
Fairdeal,$2.00,29/09/2023,India,D2C,,https://inc42.com/buzz/fairdeal-raises-funding-to-help-d2c-brands-expand-offline-distribution/,WaterBridge Ventures;Gemba Capital;Growx Ventures;Ananta Capital CEO Priyaranjan Kumar;Vini Cosmetics CFO Manish Bajoria
Pilgrim,$20.00,26/09/2023,India,E-commerce,Series A,https://inc42.com/buzz/d2c-brand-pilgrim-20-mn-funding-bolster-offline-presence/,Temasek’s VC arm Vertex Ventures Southeast Asia;India;Fireside Ventures;Narotam Sekhsaria Family Office
Kuku FM,$91.00,23/09/2023,Mumbai,Agritech,,https://entrackr.com/2023/09/funding-and-acquisitions-in-indian-startups-this-week-18-23-sep/,
Gensol Engineering,$8.98,29/09/2023,India,Logistics,,https://yourstory.com/2023/09/gensol-engineering-secures-rs-75-cr-order-to-lease-over-500-electric-cargo-vehicles,
Bright Money,$62.00,27/09/2023,India,Fintech,Debt,https://yourstory.com/2023/09/bright-money-raises-62m-equity-and-debt-round,Alpha Wave;Hummingbird;PeakXV
Doceree,$35.00,27/09/2023,India,General,Series A,https://yourstory.com/2023/09/physician-only-platform-doceree-raises-series-b-funding-creaegis,Creaegis
SBI,$1197.60,23/09/2023,India,General,,https://yourstory.com/2023/09/sbi-raises-rs-10-000-cr-through-infra-bond-sale,
PierSight,$0.60,27/09/2023,India,Spacetech,Pre-Seed,https://inc42.com/buzz/chandrayaan-2-scientists-startup-piersight-bags-funding-to-provide-ocean-surveillance/,All In Capital;Techstars
BabyChakra,,28/09/2023,India,Ecommerce,Undisclosed,https://inc42.com/buzz/actress-dia-mirza-backs-good-glamm-groups-babychakra/,Dia Mirza
Third Wave Coffee,$35.00,28/09/2023,Bengaluru,Foodtech,Series C,https://inc42.com/buzz/third-wave-coffee-bags-35-mn-from-creaegis-existing-investors/,Creaegis;WestBridge Capital;Sujeet Kumar
Axiom Ayurveda,,28/09/2023,India,FMCG,Acquisition,https://inc42.com/buzz/emami-stake-axiom-ayurveda-enter-packed-juice-segment/,Emami
Quick Smart Wash,$5.15,28/09/2023,India,Consumer Services,,https://inc42.com/buzz/quick-smart-wash-bags-5-15-mn-to-offer-laundry-services-to-healthcare-hospitality-industries/,Elan Corporation
Pocket Aces,,28/09/2023,Mumbai,Media & Entertainment,Acquisition,https://inc42.com/buzz/music-giant-saregama-acquires-pocket-aces-to-tap-young-audience/,Saregama
Zymrat,,28/09/2023,India,Ecommerce,Acquisition,https://inc42.com/buzz/d2c-fashion-brand-styched-marks-second-acquisition-buys-performance-wear-brand-zymrat/,Styched
Legistify,$4.00,26/09/2023,India,Legaltech,Series A,https://yourstory.com/2023/09/startup-news-and-updates-daily-roundup-september-26-2023,Indiamart;Titan VC;GSF;Cathexis Ventures;Justin Hamilton;Enrission Group
Quick Smart Wash,$5.15,29/09/2023,India,Linen Management,,https://yourstory.com/2023/09/quick-smart-wash-linen-management-fund-raise,Elan Corporation
Castler,$0.50,27/09/2023,New Delhi,Fintech,Pre-Series A,https://yourstory.com/2023/09/escrow-banking-platform-castler-onboards-flipkart-investor-closes-pre-series-funding-round,Flipkart;Capital 2B;IIFL Fintech Fund;Stride Ventures;Piper Serica;Zerodha;Venture Catalysts;9Unicorns;Faad Network
