Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Horntell,$2.00,25/03/2016,Gurugram,General,,https://inc42.com/flash-feed/gurgaon-based-horntell-raises-150k-to-reinvent-notifications-into-actionable-cards/,Bharanidharan Viswanathan (CEO at 91mobiles
FixNix,$1.00,28/03/2016,Chennai,SaaS,Pre-Series A,https://inc42.com/flash-feed/fixnix-500k-funding/,Tesla Chief Information Officer
SwitchMe,$35.93,30/03/2016,Mumbai,Fintech,Series A,https://inc42.com/flash-feed/switchme-funding/,500 Startups;Sarva Capital;Mohandas Pai;Abhishek Goyal
Veritas Finance,$4.50,28/03/2016,Chennai,Fintech,Series A,https://inc42.com/flash-feed/veritas-finance-4-5-mn-funding/,Sarva Capital;Abhishek Goyal
Qikship,$0.20,27/03/2016,Delhi,Logistics,Seed,https://inc42.com/flash-feed/qikship-angel-funding/,
HealthEminds,,29/03/2016,Bangalore,Healthtech,Undisclosed,https://inc42.com/flash-feed/healthemind-funding/,Robin Uthappa;Caffeine Ventures
SchoolKart,$0.30,29/03/2016,Delhi,E-commerce,,https://inc42.com/flash-feed/schoolkart-300k-funding/,
Babygogo,$0.30,29/03/2016,New Delhi,Healthtech,Seed,https://inc42.com/buzz/babygogo-seed-funding/,Rajul Garg;Dr Aniruddha Malpani;Daljit Singh;Aditya Vij;Salil Kapoor;Dr Kishore Kumar;Ashu Agarwal;Ashish Tulsian;Afsal Salu;Dr Shuchin Bajaj;Dr Ritesh Malik
Health Mantra,,31/03/2016,Bangalore,Healthtech,Acquisition,https://inc42.com/flash-feed/portea-acquires-health-mantra/,Portea Medical
Touchkin,$0.40,30/03/2016,Bangalore,Healthtech,Seed,https://inc42.com/flash-feed/touchkin-seed-funding/,Alok Mittal;Amit Gupta;Anuj Srivastava;Himanshu Aggarwal;Raghunandan G;Puneet Agarwal
SwitchME,,31/03/2016,Mumbai,Fintech,Undisclosed,https://yourstory.com/2016/03/switchme-funding,Mohandas Pai;Hiro Mashita;Singapore Angels;500 Startups
FixNix,$0.50,27/03/2016,Chennai,SaaS,Pre-Series A,https://yourstory.com/2016/03/fixnix-funding,Jay Vijayan
