Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Lookup,$0.29,05/01/2015,Bengaluru,E-commerce,Series A,https://inc42.com/buzz/lookup-funding-3/,
Fame,$10.00,05/01/2015,India,General,,https://inc42.com/buzz/social-media-perks-youtube-channel-fame-raises-10-mn/,
ThreeSixty Logica,,02/01/2015,Noida,SaaS,Acquisition,https://inc42.com/buzz/saksoft-acquires-51-stake-software-testing-company-threesixty-logica/,Saksoft
VioletStreet,$0.24,02/01/2015,Hyderabad,E-commerce,Seed,https://inc42.com/buzz/violetstreet-funding/,Venkat Vallabhaneni;Srinivasa Rao Paturi
Gympik,$0.14,05/01/2015,Bangalore,Healthtech,Seed,https://inc42.com/buzz/online-fitness-service-provider-gympik-com-raises-135k-seed-funding/,Tom Clausen;Rohan Ajila;Haldyn Glass;HealthStart
Near.in,$0.22,06/01/2015,Gurgaon,Consumer Services,Seed,https://inc42.com/buzz/near-in-funding/,Anupam Mittal;Manish Vij;Prashant Tandon;Gaurav Agarwal;Akash Agarwal;Himanshu Aggarwal;Kevin Parikh
Lenskart,$16.17,02/01/2015,Delhi,E-commerce,Series C,https://inc42.com/buzz/lenskart-raising-inr-135-cr-tpg-tr-capital-idg-series-c/,TPG Growth;TR Capital;IDG Ventures
TookiTaki,$1.00,06/01/2015,Singapore,Deeptech & AI,Seed,https://inc42.com/buzz/data-analytics-startup-tookitaki-raises-1-mn-seed-funding-jungle-ventures/,Jungle Ventures;Rebright Partners;Blume Ventures
Nurturey,$0.12,07/01/2015,London,Healthtech,Seed,https://inc42.com/buzz/parenting-digital-startup-nurturey-com-raises-125k-seedrs/,Seedrs
Faircent.com,,07/01/2015,Gurgaon,Fintech,Seed,https://inc42.com/buzz/online-lending-pioneer-faircent-com-raises-4-mn-fusion-microfinance-promoters/,Devash Sachdev;Ashish Tiwari
NumberMall,,06/01/2015,Hyderabad,Fintech,Undisclosed,https://inc42.com/buzz/numbermall-funding/,SRI Capital
Purplle,,06/01/2015,Mumbai,E-commerce,Undisclosed,https://inc42.com/buzz/beauty-ecommerce-startup-purplle-com-gets-funding-ivycap/,IvyCap Ventures
Lenskart,$16.17,06/01/2015,Delhi,General,Series C,https://yourstory.com/2015/01/lenskart-raises-fund,TPG Growth;Hong Kong based TR Capital;IDG Ventures for a significant minority stake
Purplle,$5.00,07/01/2015,Mumbai,E-commerce,Series A,https://yourstory.com/2015/01/purplle-ecommerce-raises-series-a-funding,IvyCap Ventures
BookMyCab,,05/01/2015,Mumbai,Travel Tech,Seed,https://inc42.com/buzz/contrarian-drishti-partners-hits-first-close-maiden-fund-invests-bookmycab/,Contrarian Drishti Partners
Smartprix,,06/01/2015,India,E-commerce,Acquisition,https://inc42.com/buzz/snapdeal-grabs-stake-online-product-comparison-startup-smartprix/,Snapdeal
Bakfy,,07/01/2015,Bangalore,Media & Entertainment,Acquisition,https://inc42.com/buzz/acquiring-startups-rise-commonfloor-acquires-bakfy-anonymous-chat-app-students/,CommonFloor
