Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
FreshMenu,$3.71,26/02/2015,Bengaluru,Foodtech,,https://inc42.com/buzz/freshmenu-all-set-to-raise-inr-31-cr-in-funding-from-lightspeed-venture/,Lightspeed Venture Partners
TinyOwl,$11.98,27/02/2015,Mumbai,Foodtech,Series B,https://inc42.com/buzz/tinyowl-gets-inr-100-cr-from-matrix-sequoia-nexus/,Matrix Partners;Sequoia Capital;Nexus Venture Partners
Momoe,$1.20,27/02/2015,Bengaluru,Fintech,Seed,https://inc42.com/buzz/momoe-a-mobile-payment-startup-jacks-up-inr-7-cr-from-idg-jungle-ventures-india-quotient/,IDG Ventures India;Jungle Ventures;India Quotient
Grofers,$10.00,27/02/2015,Gurgaon,Logistics,,https://inc42.com/buzz/grofers-raises-10-mn-funding-from-tiger-global-sequoia/,Tiger Global Management;Sequoia Capital India
TaxSutra,$0.16,27/02/2015,Pune,Media & Entertainment,,https://inc42.com/buzz/pune-based-taxsutra-raises-161k-from-v-balakrishnan-t-v-mohandas-pai/,V Balakrishnan;T V Mohandas Pai
InstaLively,$0.12,02/03/2015,Delhi,Media & Entertainment,Seed,https://inc42.com/buzz/exclusive-delhi-based-instalively-gets-120k-in-seed-funding/,
TaxiForSure,$200.00,02/03/2015,India,EV & Mobility,Acquisition,https://inc42.com/buzz/breaking-ola-finally-acquires-taxiforsure-for-200-mn/,Ola
TrulyMadly,$4.19,02/03/2015,Delhi,Media & Entertainment,,https://inc42.com/buzz/online-dating-startup-trulymadly-raises-inr-35-cr-from-helion-plans-userbase-of-5-mn-by-next-year/,Helion Venture Partners;Kae Capital
Vserv,$15.00,03/03/2015,Mumbai,SaaS,,https://inc42.com/buzz/maverick-capital-enters-india-invests-15mn-in-vserv-with-idg-ventures/,Maverick Capital;IDG Ventures India
Viraltrics,,04/03/2015,Mumbai,SaaS,Acquisition,https://inc42.com/buzz/mumbai-based-super-app-acquires-mobile-saas-startup-viraltrics/,Super
Niffler,$1.00,04/03/2015,Mumbai,E-commerce,Seed,https://inc42.com/buzz/niffler-funding/,SAIF Partners
CustomFurnish.com,$1.92,04/03/2015,Hyderabad,Real Estate Tech,,https://inc42.com/buzz/customfurnish-com-launches-its-services-in-hyderabad-raises-inr-16-cr-from-madhukar-gangadi-others/,Madhukar Gangadi;Satish Reddy;Srini Raju;Srini Koppolu;SIDBI
PepperTap,,26/02/2015,Gurgaon,E-commerce,Seed,https://inc42.com/buzz/online-grocery-startup-peppertap-raises-seed-funding-from-sequoia-capital/,Sequoia Capital
FreshWorld,,26/02/2015,Bengaluru,E-commerce,Undisclosed,https://inc42.com/buzz/freshworld-gets-fresh-funding-from-kris-gopalakrishnan-ian/,Kris Gopalakrishnan;Nagaraja Prakasam;Indian Angel Network
TinyOwl,$11.98,26/02/2015,Mumbai,General,Series B,https://yourstory.com/2015/02/tinyowl-funding,
Vserv,,04/03/2015,Mumbai,Adtech,Undisclosed,https://yourstory.com/2015/03/vserv-raises-fund,Maverick Capital;IDG Ventures
