Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Overcart,$3.00,08/07/2016,Delhi,E-commerce,Series A,https://inc42.com/flash-feed/overcart-raises-3-mn-series-funding/,
AppsDaily,$2.00,08/07/2016,Mumbai,Fintech,Series A,https://inc42.com/flash-feed/appsdaily-secures-2-mn-bridge-round-kalaari-ru-net-others/,Zodius Capital
Purplle,$6.00,11/07/2016,Gurugram,E-commerce,Series A,https://inc42.com/flash-feed/beauty-services-startup-purplle-raises-6-mn-from-jsw-ventures/,JSW Ventures;VC firm Sequoia Capital
SirionLabs,$12.00,12/07/2016,India,SaaS,Series A,https://inc42.com/flash-feed/sirionlabs-series-b-sequoia-capital/,Sequoia Capital India
ShareChat,$1.35,13/07/2016,Bengaluru,General,Seed,https://inc42.com/flash-feed/sharechat-raises-1-35-mn-in-seed-funding-from-saif/,India Quotient
ShoppinPal,$1.00,14/07/2016,Pune,E-commerce,Seed,https://inc42.com/flash-feed/shoppinpal-1-mn-funding/,
Pitstop,,08/07/2016,Bangalore,EV & Mobility,Seed,https://inc42.com/flash-feed/pitstop-raises-seed-funding/,Alex Chua;Rahul Garg
NFX Digital,$1.00,08/07/2016,New Delhi,SaaS,,https://inc42.com/flash-feed/ian-invests-in-nfx-digital/,Indian Angel Network
Trak N Tell,,11/07/2016,Gurgaon,EV & Mobility,Undisclosed,https://inc42.com/flash-feed/whatsapp-co-founder-invests-in-trak-n-tell/,Brian Acton
GyanDhan,,12/07/2016,India,Fintech,Seed,https://inc42.com/flash-feed/education-loan-marketplace-gyandhan-raises-funding/,Stanford Angels and Entrepreneurs;Harvard Angels;Pravin Gandhi
MintM,,12/07/2016,Bangalore,SaaS,Pre-Series A,https://inc42.com/flash-feed/mintm-funding-mumbai-angels-times-internet/,Mumbai Angels;Times Internet
YAAP,$5.00,12/07/2016,Mumbai,SaaS,,https://inc42.com/flash-feed/rainmaker-ventures-invests-in-yapp/,Rainmaker Ventures
Tripshelf,,13/07/2016,India,Travel Tech,Pre-Series A,https://inc42.com/buzz/tripshelf-pre-series-a/,
Urban Tailor,,13/07/2016,Bangalore,Consumer Services,Undisclosed,https://inc42.com/flash-feed/urban-tailor-raises-funding-unitus-seed-fund/,Unitus Seed Fund;B. S. Nagesh
Twigly,$0.60,13/07/2016,Gurgaon,Foodtech,Seed,https://inc42.com/flash-feed/twigly-600k-funding-tracxn/,Tracxn Labs;Hyderabad Angels;Kunal Shah;Aditya Verma;Gaurav Bhalotia
HEAL Institute,,13/07/2016,Mumbai,Healthtech,Undisclosed,https://inc42.com/flash-feed/heal-institute-funding-from-jaspal-bindra-parth-jindal/,Jaspal Bindra;Parth Jindal
CityFurnish,,13/07/2016,Gurgaon,E-commerce,Seed,https://inc42.com/flash-feed/times-groups-brand-capital-invests-furniture-rental-startup-cityfurnish/,Brand Capital;Manoj Gupta
Ridlr,$6.00,14/07/2016,Mumbai,General,Series A,https://yourstory.com/2016/07/ridlr-funding,
Crofarm,$1.50,08/07/2016,Gurgaon,Agritech,Seed,https://yourstory.com/2016/07/exclusive-mukul-singhal-rohit-jain-lead-1-5-mn-seed-round-agri-marketplace-cro-farm,Mukul Singhal;Rohit Jain
Valueserve Management Consultants,,14/07/2016,Jaipur,SaaS,Acquisition,https://yourstory.com/2016/07/girnarsoft-acquires-valueserve,GirnarSoft
FindMyStay,,12/07/2016,India,Travel,Pre-Series A,https://yourstory.com/2016/07/mintm-findmystay-gyandhan-funding,Indian Angel Network;Rishi Parti;Yogesh Bansal
Cubeit,,12/07/2016,Bengaluru,SaaS,Acquisition,https://yourstory.com/2016/07/myntra-acquires-cubeit,Myntra
