Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Zuper,$13.00,21/01/2022,India,General,Series A,https://inc42.com/buzz/zuper-raises-13-mn-to-help-companies-manage-field-services/,FUSE;Sequoia Capital India;Prime Venture Partners;HubSpot Ventures
Mn,$697.00,15/01/2022,Chennai,Edtech,Series D,https://inc42.com/infocus/funding-galore/funding-galore-over-697-mn-raised-by-indian-startups-this-week/,WestBridge Capital;GSV Ventures at $1
CORE Games,$10.00,17/01/2022,Bengaluru,Gaming,Series A,https://inc42.com/buzz/ncore-games-raises-10-mn-to-expand-into-metaverse-nft-space/,Galaxy Interactive;Animoca Brands
IndMoney,$86.00,17/01/2022,India,Fintech,Series C,https://inc42.com/buzz/exclusive-tiger-global-steadview-invest-76-mn-in-indmoney-at-600-mn-valuation/,Tiger Global;Steadview Capital;Dragoneer (DF International) at a $600 Mn valuation
Heaps Health,$7.40,17/01/2022,Mumbai,Healthtech,Series A,https://inc42.com/buzz/heaps-health-bags-7-4-mn-led-by-nvs-wealth-managers/,NVS Wealth Managers;Rajiv Dadlani Group
Arya.Ag,$60.00,18/01/2022,India,Agritech,Series C,https://inc42.com/buzz/agritech-startup-arya-ag-bags-60-mn-in-series-c-funding-at-300-mn-valuation/,Asia Impact SA;Lightrock India;Quona Capital;US International Development Finance Corporation (DFC) among others
Pluckk,$5.00,19/01/2022,Mumbai,Foodtech,Seed,https://inc42.com/buzz/foodtech-startup-pluckk-raises-5-mn-to-serve-the-growing-demand-of-lifestyle-oriented-fresh-produce/,
Dogsee Chew,$5.99,19/01/2022,India,E-commerce,Pre-Series A,https://inc42.com/buzz/dogsee-chew-bags-inr-50-cr-for-producing-100-vegetarian-treats-for-pets/,
Finsall,$1.44,19/01/2022,Bengaluru,Fintech,Pre-Series A,https://inc42.com/buzz/insurtech-startup-finsall-raises-funding-from-unicorn-india-ventures-sea-fund/,UIV;SEA Fund
Sahicoin,$1.75,19/01/2022,Gurugram,Web3 & Crypto,Seed,https://inc42.com/buzz/gurugram-based-crypto-startup-sahicoin-raises-1-75-mn-to-scale-up-team-product-offerings/,Alameda Ventures(FTX);Better Capital;CRED’s CEO Kunal Shah
MatchLog,$3.00,19/01/2022,India,Logistics,Pre-Series A,https://inc42.com/buzz/logistics-optimisation-startup-matchlog-raises-3-mn-to-develop-tech/,
