Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$653.00,01/01/2022,India,E-commerce,Acquisition,https://inc42.com/infocus/funding-galore/funding-galore-over-653-mn-indian-startup-funding-this-week/,
Geniemode,$7.00,04/01/2022,India,E-commerce,Series A,https://inc42.com/buzz/b2b-marketplace-geniemode-raises-7-mn-in-series-a-funding/,Info Edge Ventures
Innoviti,$10.70,05/01/2022,Bengaluru,Fintech,Series D,https://inc42.com/buzz/fintech-startup-innoviti-closes-first-tranche-of-10-7-mn-in-ongoing-series-d-round/,Trifecta Debt Fund;Patni Advisors;Bessemer Venture Partners;Polycab’s Bharat Jaisinghani;Sanjoy Bhattacharya
Zupee,$102.00,05/01/2022,Delhi,Gaming,Series B,https://inc42.com/buzz/gaming-platform-zupee-closes-102-mn-series-b-round-inks-content-partnership-with-reliance-jio/,Tomales Bay Capital;Nepean Capital;AJ Capital;Matrix Partners India;Orios Venture Partners
Udaan,$250.00,05/01/2022,India,E-commerce,Pre-IPO,https://inc42.com/buzz/udaan-bags-250-mn-through-convertible-note-and-debt/,5 new investors in this round
Zuddl,$13.35,07/01/2022,Bengaluru,SaaS,Series A,https://entrackr.com/2022/01/zuddl-raises-13-35-mn-in-series-a-round/,Alpha Wave Incubation followed by existing investors GrowX;Waveform Ventures;DisruptAD;ADQ’s venture platform
One Impression,$1.00,06/01/2022,Gurugram,Gaming,,https://entrackr.com/2022/01/one-impression-raises-over-1-mn/,
Zetwerk,$592.00,01/01/2022,Mumbai,Fintech,Series B,https://entrackr.com/2022/01/funding-and-acquisitions-in-indian-startups-this-week-27-dec-1-jan/,US-based Greenoaks Capital;Premji Invest at unicorn valuation;New York-headquartered hedge fund Tiger Global;Sequoia Capital;Virgina-headquartered QED Investors;Lightspeed;SoftBank;FirstCry
Dunzo,$240.00,06/01/2022,Bengaluru,Logistics,,https://yourstory.com/2022/01/funding-dunzo-240-million-reliance-retail,Reliance Retail;Reliance Retail Ventures Limited;Lightbox;Lightrock;3L Capital;Alteria Capital
Freecultr,$5.00,05/01/2022,India,D2C,Series A,https://yourstory.com/2022/01/innerwear-brand-freecultr-seriesa-sixth-sense-ventures,
Pine Labs,$20.00,04/01/2022,India,Fintech,,https://yourstory.com/2022/01/funding-alert-fintech-startup-pine-labs-sbi-merchant-commerce,Sequoia India;Actis Capital;PayPayl;Temasek;Mastercard
CASHe,$16.77,04/01/2022,Mumbai,Fintech,Debt,https://yourstory.com/2022/01/funding-alert-digital-lender-cashe-raises-rs-140cr-singapore-tslc,
Exotel,$40.00,04/01/2022,Bengaluru,General,Series C,https://yourstory.com/2022/01/funding-full-stack-customer-engagement-platform-bengaluru-startup-exotel-series-d-round,Steadview Capital
Fractal,$360.00,05/01/2022,Mumbai,Artificial Intelligence,,https://entrackr.com/2022/01/fractal-becomes-unicorn-after-a-360-mn-round-from-tpg/,TPG Capital Asia;Apax Partners
Coccoon,,01/01/2022,India,Beauty & Personal Care,Acquisition,https://inc42.com/buzz/ador-group-led-1908-e-ventures-acquires-personal-care-brand-coccoon/,1908 E-ventures
Groyyo,$4.60,03/01/2022,Mumbai,Ecommerce,Seed,https://inc42.com/buzz/b2b-manufacturing-and-automation-startup-groyyo-raises-4-6-mn/,Alpha Wave Incubation;Sparrow Capital;Stride Ventures;Deepak Jain;Arpan Seth;Maninder Gulati;Anjali Bansal
Healthians,$54.00,03/01/2022,Gurugram,Health Tech,Series C,https://inc42.com/buzz/exclusive-healthians-to-raise-54-mn-from-westbridge-trifecta/,WestBridge Capital;Trifecta Capital;Konark Trust;MMPL
Estalon,,04/01/2022,Kolkata,Ecommerce,Acquisition,https://inc42.com/buzz/thrasio-style-mensa-brands-acquires-leather-brand-estalon/,Mensa Brands
iD Fresh Food,$8.14,05/01/2022,Bengaluru,Foodtech,Series D,https://inc42.com/buzz/id-fresh-foods-secures-inr-507-cr-series-d-funding-to-expand/,NewQuest Capital Partners;Premji Invest
Living Food,$7.50,05/01/2022,Bengaluru,Foodtech,Series A,https://inc42.com/buzz/farm-to-fork-startup-living-food-bags-7-5-mn-in-series-a-round-from-amasia-others/,Amasia;SOSV;Blume Founders Fund;Sid Yog;Sandeep Singhal
Bombay Shaving Company,$19.16,05/01/2022,India,Ecommerce,Series C,https://inc42.com/buzz/bombay-shaving-company-raises-inr-160-cr-in-series-c-funding/,Malabar Investments;Patni Advisors;Singularity AMC
Vidooly,,05/01/2022,India,Enterprise Tech,Acquisition,https://inc42.com/buzz/good-glamm-group-acquires-vidooly-winkl-spins-off-a-creator-focussed-entity-with-26-8-mn-investment/,Good Glamm Group
Falcon Autotech,,05/01/2022,Uttar Pradesh,Logistics,Undisclosed,https://inc42.com/buzz/delhivery-invests-in-automation-solution-startup-falcon-autotech/,Delhivery
EasyEcom,$0.21,06/01/2022,India,Enterprise Tech,,https://inc42.com/buzz/indiamart-acquires-26-01-stake-in-inventory-saas-startup-easyecom/,IndiaMART
Bambrew,$2.35,06/01/2022,Bengaluru,Clean Tech,Pre-Series A,https://inc42.com/buzz/bambrew-secures-funding-to-increase-supply-capacity/,Blue Ashva Capital;Supack Industries;Mumbai Angels
STAGE,$2.50,06/01/2022,Delhi-NCR,Media & Entertainment,Pre-Series A,https://inc42.com/buzz/local-language-focussed-ott-platform-stage-raises-funds-plans-to-take-paid-subscriber-base-to-1-mn/,Blume Ventures;Better Capital;IPV;TCA;Vijay Shekhar Sharma;Aprameya Radhakrishan;Akshat Rathee;Roman Saini;Ranveer Allahabadia;Dhruv Rathee
Rupifi,$25.00,07/01/2022,India,Fintech,Series A,https://inc42.com/buzz/embedded-finance-startup-rupifi-raises-25-mn-to-widen-b2b-offerings/,Bessemer Venture Partners;Tiger Global;Quona Capital;Ankur Capital;Better Capital
NOW,,05/01/2022,India,Logistics,Acquisition,https://inc42.com/buzz/global-delivery-company-borzo-acquires-india-based-last-mile-delivery-startup-now/,Borzo
Avataar,$45.00,07/01/2022,India,AI,Series B,https://inc42.com/buzz/ar-startup-avataar-raises-45-mn-to-build-virtual-shopping-experience/,Tiger Global;Sequoia Capital India
Wigzo Tech,,07/01/2022,India,SaaS,Acquisition,https://yourstory.com/2022/01/shiprocket-buys-majority-stake-saas-platform-wigzo-tech,Shiprocket
Bolo Live,$2.40,05/01/2022,India,Social Media,Pre-Series A,https://yourstory.com/2022/01/funding-roundup-startups-living-foods-bolo-live-thinkerbell-shark-tank,
