Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mn,$292.00,02/07/2022,India,Fintech,Acquisition,https://inc42.com/buzz/funding-galore-292-mn-raised-by-indian-startups-this-week/,
Lendingkart,$8.98,02/07/2022,Ahmedabad,Fintech,Debt,https://inc42.com/buzz/lendingkart-raises-inr-75-cr-in-debt-to-provide-working-capital-loans-to-underserved-msmes/,
Kreedo,$2.30,04/07/2022,Chennai,Edtech,Pre-Series A,https://inc42.com/buzz/edtech-startup-kreedo-bags-funding-to-form-partnerships-with-academic-institutions/,Switzerland- based UBS Optimus Foundation;Spectrum Impact;Gray Matters Capital;1Crowd;Innospark Ventures;IIM-CAN;The Chennai Angels
Ensuredit,$4.20,05/07/2022,Bengaluru,Fintech,Pre-Series A,https://inc42.com/buzz/ensuredit-raises-funding-to-help-insurance-intermediaries-earn-better-revenue/,Cover Genius;9Unicorns;NexStep Discovery Pte;CP Ventures;Venture Catalysts;IPV
Baker’s Dozen,$5.00,06/07/2022,India,General,Pre-Series A,https://inc42.com/buzz/the-bakers-dozen-raises-funding-to-strengthen-omnichannel-presence-across-india/,Fireside Ventures
Finvu,$2.50,06/07/2022,Pune,Fintech,Seed,https://inc42.com/buzz/account-aggreator-finvu-secures-funding-to-make-users-financial-data-transfer-safe/,
AntWalk,$7.50,06/07/2022,India,Edtech,Series A,https://inc42.com/buzz/b2b-edtech-startup-antwalk-raises-7-5-mn-to-build-its-content-pedagogy/,GSV Ventures;Y Combinator;Matrix Partners
BuildNext,$3.50,07/07/2022,Bengaluru,Proptech,Pre-Series A,https://inc42.com/buzz/buildnext-raises-funding-to-expand-its-virtual-reality-experience-centres-across-india/,Madhumala Ventures;Vineet Kumar from Native;Deep Gupta from FatEngine
WayCool,$5.99,07/07/2022,Delhi,Agritech,Venture Debt,https://inc42.com/buzz/stride-ventures-infuses-inr-50-cr-in-agritech-startup-waycool/,
Acefour Accessories,$7.00,06/07/2022,India,E-commerce,Pre-Series A,https://inc42.com/buzz/d2c-brand-acefour-accessories-raises-7-mn-dollar-to-disrupt-indias-luggage-market/,Enam Holdings in March this year;Sixth Sense Ventures’s current fund;Sixth Sense India Opportunities III;Acefour’s existing investor Volrado Venture Partners
Zetwerk,$11.98,01/07/2022,Bengaluru,Enterprise Tech,Acquisition,https://inc42.com/buzz/zetwerk-acquires-three-firms-in-an-inr-100-cr-deal/,Zetwerk
MarketWolf,$10.00,05/07/2022,Mumbai,Fintech,Series A,https://inc42.com/buzz/investment-tech-startup-marketwolf-10-mn-build-product-suite-hire-across-verticals/,Jungle Ventures;Dream Capital;9Unicorns;iSeed;Crescent;Riverwalk
CimplyFive,,06/07/2022,India,Enterprise Tech,Acquisition,https://inc42.com/buzz/clear-acquires-compliance-platform-cimplyfive-in-an-all-cash-deal/,Clear
Emiza,,07/07/2022,India,Logistics,Acquisition,https://inc42.com/buzz/logistics-startup-emiza-acquires-shippigo-to-boost-technology-and-shipping-capabilities/,Emiza
Harappa Education,$38.00,01/07/2022,Delhi,Edtech,Acquisition,https://inc42.com/buzz/upgrad-owned-harappa-education-lays-off-around-40-percent-of-workforce/,upGrad
