Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Postman,$1.00,27/05/2015,Bengaluru,General,Seed,https://inc42.com/buzz/postman-raises-1-mn/,
Veeba Foods,$6.00,01/06/2015,Delhi,General,Series B,https://inc42.com/buzz/veeba-foods-raises-6-mn/,
Meritnation,$4.00,01/06/2015,Delhi,Edtech,,https://inc42.com/buzz/elearning-startups-meritnation-raises-4-mn-in-funding-to-boost-its-live-classes-platform/,
theKarrier,$0.23,28/05/2015,Bangalore,Logistics,,https://inc42.com/buzz/on-demand-truck-service-startup-thekarrier-raises-234k-from-sol-primero-outbox-and-nikunj-jain/,Sol Primero;Outbox Ventures;Nikunj Jain
Realty Business Intelligence,$2.00,28/05/2015,Delhi,Real Estate Tech,Acquisition,https://inc42.com/buzz/housing-acquires-reality-bi/,Housing.com
Fabhotels,$5.00,27/05/2015,India,Travel Tech,,https://inc42.com/buzz/accel-kalaari-bets-on-branded-budget-accommodation-startup-fabhotels-with-5-mn-investment/,Accel Partners;Kalaari Capital
Ather Energy,$12.00,30/05/2015,Bangalore,EV & Mobility,,https://inc42.com/buzz/tiger-global-invests-12-mn-ather-energy/,Tiger Global
Truweight,,30/05/2015,Hyderabad,Healthtech,Series A,https://inc42.com/buzz/funding-galore-44/,Kalaari Capital
Vyomo,,01/06/2015,Delhi,Consumer Services,Seed,https://inc42.com/buzz/vyomo-seed-funding/,Aprameya Radhakrishna;Yuvraj Singh
EatTreat,$0.35,01/06/2015,Delhi,Foodtech,,https://inc42.com/buzz/eattreat-350k-funding/,Divitas Capital;Homi Adajania;Bandana Tewari;Sussanne Khan;Kalyani Saha;Nonita Kalra;Andrea Aftab;Pia Pauro;Shiv Khanna
ProSoft Group,$14.00,02/06/2015,India,SaaS,Acquisition,https://inc42.com/buzz/keelson-acquires-prosoft/,Kellton Tech Solutions
Zoomcar,,28/05/2015,Bangalore,Travel Tech,Undisclosed,https://inc42.com/buzz/zoomcar-5-mn/,Sequoia Capital
Proklean Technologies,$0.42,01/06/2015,Chennai,Cleantech,,https://yourstory.com/2015/06/proklean-technologies-funding,Government of India(Ministry of New;Renewable Energy;Techn
Ather Energy,$12.00,29/05/2015,Bengaluru,EV & Mobility,Seed,https://yourstory.com/2015/05/ather-energy-funding,
MyPoolin,,02/06/2015,India,Fintech,Seed,https://yourstory.com/2015/06/mypoolin-funding,Rajan Anandan;Sharad Sharma;Sunil Kalra;Amit Ranjan;Gautam Gandhi
Truebil,$0.50,01/06/2015,Mumbai,E-commerce,,https://yourstory.com/2015/06/truebil-funding,Kae Capital;Anupam Mittal
kWatt Solutions (kSPL),$0.50,30/05/2015,Mumbai,Deeptech & AI,,https://yourstory.com/2015/05/kspl-funding,real estate house in Indore
