Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Eywa Media,$1.00,01/10/2015,Bengaluru,General,Series A,https://inc42.com/flash-feed/eywa-media-raises-1mn/,
Nykaa,$9.50,05/10/2015,Delhi,E-commerce,Series B,https://inc42.com/flash-feed/nykaa-secures-9-5-mn/,
IndiaLends,$1.00,05/10/2015,Delhi,Fintech,Bridge,https://inc42.com/flash-feed/indialends-raises-1-mn/,
DocPlexus,$0.55,06/10/2015,Pune,General,,https://inc42.com/flash-feed/docplexus-funding-from-uniqorn-asp-consulting/,
Welcome Cure,$6.00,07/10/2015,Mumbai,Healthtech,Pre-Series A,https://inc42.com/flash-feed/welcome-cure-raises-6-mn-in-pre-series-a-funding/,
Schoolguru,$3.00,07/10/2015,Mumbai,General,Series A,https://inc42.com/flash-feed/schoolguru-raises-3-mn/,
Shopalyst,$2.00,02/10/2015,Bangalore,SaaS,,https://inc42.com/flash-feed/shopalyst-aims-to-bring-buy-now-button-on-websites-grabs-2-mn-from-kalaari/,Kalaari Capital
Voylla,$15.00,05/10/2015,Jaipur,E-commerce,,https://inc42.com/buzz/voylla-com-15-mn-in-funding/,Peepul Capital
Benchmark Systems,$5.00,06/10/2015,India,Healthtech,Acquisition,https://inc42.com/flash-feed/antworks-acquires-benchmark-systems/,AntWorks
Naturally Yours,,07/10/2015,Mumbai,Foodtech,Seed,https://inc42.com/flash-feed/naturally-yours-seed-funding/,Sanjay Mehta
GoJavas,$20.00,07/10/2015,Gurgaon,Logistics,,https://inc42.com/flash-feed/gojavas-snaps-up-fresh-20-mn-from-snapdeal/,Snapdeal
Indifi,,01/10/2015,India,Fintech,Undisclosed,https://inc42.com/buzz/indifi-raises-funding/,Accel Partners;Elevar Equity;Pramod Bhasin;Rajan Anandan;Gaurav Dalmia;Abhishek Goyal;Gagan Hasteer;Arun Tadanki
Wydr,,01/10/2015,India,E-commerce,Undisclosed,https://inc42.com/flash-feed/sandeep-aggarwal-invests-in-wydr/,Sandeep Aggarwal
EasyFix,,01/10/2015,Gurgaon,Consumer Services,Undisclosed,https://inc42.com/flash-feed/easyfix-funding/,Axilor Ventures
Scandid,,07/10/2015,Pune,E-commerce,Undisclosed,https://inc42.com/flash-feed/micromax-invests-scandid/,Micromax
Burger Singh,$0.26,05/10/2015,Gurugram,General,,https://yourstory.com/2015/10/burger-singh-funding,Ashvin Chadha;Dheeraj Jain;Udan Angel Partners;Avtar Monga
Chillr,$6.00,03/10/2015,Kochi,General,Series A,https://yourstory.com/2015/10/chillr-funding,
EYWAMEDIA,$1.00,01/10/2015,India,General,Series A,https://yourstory.com/2015/10/eywamedia-funding,
StalkBuyLove,,01/10/2015,Delhi,E-commerce,Undisclosed,https://yourstory.com/2015/10/stalkbuylove-funding,Mato Peric
Frilp,,02/10/2015,Chennai,Consumer Services,Acquisition,https://inc42.com/flash-feed/freshdesk-acquires-frilp/,
Commonfloor,$50.00,02/10/2015,Bangalore,Real Estate Tech,Acquisition,https://inc42.com/flash-feed/quikr-to-acquiring-stake-in-commonfloor/,Quikr
