Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Saavn,$100.00,08/07/2015,India,General,Series C,https://inc42.com/flash-feed/saavn-raises-100mn-in-series-c-led-by-tiger-global-management-plans-to-expand-to-video/,Tiger Global Management;Tiger Global Management while existing investors Bertelsmann India Investments;Steadview Capital;Liberty Media;Mousse Partners took part
Notesgen,$4.00,09/07/2015,Delhi,General,Seed,https://inc42.com/buzz/notesgen-raises-seed-funding/,
Bluestone,$16.00,09/07/2015,Bengaluru,E-commerce,Series C,https://inc42.com/flash-feed/bluestone-raises-16-mn/,IvyCap Ventures;Accel Partners;Dragoneer Investment Group;Kalaari Capital;Saama Capital
Ameyo,$5.00,13/07/2015,Gurugram,General,Series A,https://inc42.com/flash-feed/ameyo-funding/,
MySmartPrice,$1000.00,14/07/2015,Hyderabad,E-commerce,Series A,https://inc42.com/buzz/mysmartprice-series-b-funding/,Helion Venture Partners
HackerRank,$7.50,14/07/2015,India,Edtech,Series A,https://inc42.com/flash-feed/hackerrank-receives-strategic-investment/,Khosla Ventures;Start Fund;SV Angel;ZenShin Capital
Axtria,$30.00,08/07/2015,Berkeley Heights,Deeptech & AI,Series C,https://inc42.com/flash-feed/axtria-funding/,Helion Venture Partners;Desh Deshpande;Amar Sawhney;Rick Braddock;Fred Khosravi
Lendingkart,$10.00,08/07/2015,Ahmedabad,Fintech,,https://inc42.com/buzz/lendingkart-funding/,Saama Capital;Mayfield Fund;Ashvin Chadha;Shailesh Mehta
Lybrate,$10.20,08/07/2015,Delhi,Healthtech,Series A,https://inc42.com/flash-feed/lybrate-series-a-funding/,Tiger Global Management;Ratan Tata;Nexus Venture Partners
Zoomcar,$11.00,09/07/2015,Bangalore,EV & Mobility,,https://inc42.com/flash-feed/zoomcar-raises-11-mn/,Nokia Growth Partners;Sequoia Capital;Empire Angels
ShopSity,,09/07/2015,Delhi,E-commerce,Seed,https://inc42.com/flash-feed/shopsity-funding/,Sandeep Aggarwal;Teruhide Sato
Satvacart,,14/07/2015,Gurgaon,E-commerce,Seed,https://inc42.com/flash-feed/satvacart-funding/,Palaash Ventures
BoxMySpace,$0.30,14/07/2015,Mumbai,Logistics,Seed,https://inc42.com/buzz/boxmyspace-seed-funding/,Farooq Oomerbhoy;Singapore Angel Network;Ritesh Veera
WickedRide,$0.79,14/07/2015,Bangalore,EV & Mobility,Seed,https://inc42.com/startups/wickedride-seed-round/,
Wow Express,$0.50,14/07/2015,Mumbai,Logistics,Seed,https://inc42.com/buzz/wow-express-gets-500k-in-funding/,Tamarind Family Private Trust
Ameyo,$5.00,14/07/2015,Bengaluru,SaaS,,https://yourstory.com/2015/07/ameyo-raises-5-million,
BlueStone.com,$11.98,10/07/2015,Bengaluru,E-commerce,,https://yourstory.com/2015/07/bluestone-funding,Accel Partners;IVY Capital;Dragoneer;Kalaari Capital;Saama Capital
News in Shorts,$20.00,09/07/2015,Delhi,SaaS,Series B,https://yourstory.com/2015/07/news-in-shorts-series_b-funding,Tiger Global
fastacash,$15.00,14/07/2015,Singapore,Fintech,Series B,https://yourstory.com/2015/07/fastacash-funding,Rising Dragon Singapore;Life.SREDA;UVM 2 Venture Investments
Infinity Assurance Solutions,$0.46,11/07/2015,Delhi,SaaS,,https://yourstory.com/2015/07/infinity-assurance-funding,Indian Angel Network;Vishal Lalani;Ajai Chowdhry
Nearex,,08/07/2015,Singapore,Fintech,Undisclosed,https://yourstory.com/2015/07/nearex-funding,Tata Capital Growth Fund;BEENOS Asia;Xinvesco
Genii,,09/07/2015,Mumbai,SaaS,Acquisition,https://inc42.com/flash-feed/practo-acquires-genii/,Practo
