Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Mobikon,$2.30,15/07/2015,India,General,Series A,https://inc42.com/flash-feed/mobikon-series-b-funding/,Jungle Ventures
Roadrunnr,$11.00,15/07/2015,Bangalore,Logistics,Series A,https://inc42.com/flash-feed/roadrunnr-grabs-11-mn/,Sequoia Capital;Nexus Venture Partners;Blume Ventures
ZenRadius,,21/07/2015,Bangalore,SaaS,Seed,https://inc42.com/flash-feed/zenradius-funding/,Tracxn Labs;Deepak Singh
Joybynature,$1.00,21/07/2015,Delhi,E-commerce,,https://inc42.com/flash-feed/joybynature-funding/,Mumbai Angels;Contrarian Vriddhi Fund;Abhimanyu Munjal;Vaaman Shegal
IQLECT,$2.00,21/07/2015,Bangalore,Deeptech & AI,,https://inc42.com/flash-feed/iqlect-raises-2mn/,Exfinity Venture Partners
Zo Rooms,$5.00,20/07/2015,Delhi,Travel Tech,Series A,https://inc42.com/flash-feed/zo-rooms-raises-funding/,Tiger Global;Orios Venture Partners
InstaLively,,15/07/2015,Delhi,Media & Entertainment,Undisclosed,https://inc42.com/flash-feed/instalively-funding/,Anupam Mittal;Anand Chandrasekaran;Uday Shankar;Chetan Bhagat
Zenify,,16/07/2015,Bangalore,Real Estate Tech,Undisclosed,https://inc42.com/flash-feed/zenify-raises-angel-funding/,Atul Jalan;Gana Yantrika Systems
QuikWallet,$1.60,17/07/2015,Mumbai,General,,https://yourstory.com/2015/07/quikwallet-funding,
LOTrucks,$0.18,16/07/2015,Bengaluru,Logistics,Series A,https://yourstory.com/2015/07/lotrucks-funding,
Satvacart,$10.00,15/07/2015,Gurugram,General,Seed,https://yourstory.com/2015/07/satvacart-funding,
Mastek,$2.68,18/07/2015,Ahmedabad,SaaS,Acquisition,https://yourstory.com/2015/07/mastek-acquires-uk-agile-firm,Mastek
BuyT,,15/07/2015,India,E-commerce,Acquisition,https://inc42.com/flash-feed/newshunt-acquires-buyt/,Newshunt
Apnapaisa,,15/07/2015,Mumbai,Fintech,Acquisition,https://inc42.com/buzz/andromeda-acquires-apnapaisa/,Andromeda
