Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
Ping,$3.50,19/01/2015,Mumbai,General,,https://inc42.com/buzz/ping-raises-second-round-funding-group-investors/,
Wishberry,$0.48,15/01/2015,Mumbai,Fintech,,https://inc42.com/buzz/crowdfunding-platform-wishberry-raises-inr-4-cr-funding-group-investors/,Shankar Mahadevan;Rajan Anandan;Sharad Sharma;Deep Kalra;Vikramaditya Motwane
Shopclues,$100.00,19/01/2015,Gurgaon,E-commerce,Series C,https://inc42.com/buzz/shopclues-series-c/,Tiger Global;Helion Venture Partners;Nexus Venture Partners
Refiral,$0.33,19/01/2015,Delhi,SaaS,,https://inc42.com/buzz/refiral-raises-330k-funding-cogent-e-services/,Cogent E Services
Hopscotch,$11.00,20/01/2015,Mumbai,E-commerce,Series B,https://inc42.com/buzz/facebook-co-founder-eduardo-saverin-velos-capital-invests-11-mn-mumbai-based-hopscotch-series-b/,Eduardo Saverin;Velos Capital
Amagi,$15.00,20/01/2015,Bangalore,Media & Entertainment,Series C,https://inc42.com/buzz/geo-targeting-ad-firm-amagi-receives-funding-premji-invest-mayfield-fund-series-c/,Premji Invest;Mayfield Fund
Zipdial,,20/01/2015,Bangalore,SaaS,Acquisition,https://inc42.com/buzz/official-twitter-acquires-bangalore-based-zipdial/,Twitter
HealthyWorld,$0.20,20/01/2015,Mumbai,Healthtech,Seed,https://inc42.com/buzz/healthyworld-rakes-200k-seed-funding/,
Simplilearn,$10.78,21/01/2015,Bangalore,Edtech,,https://inc42.com/buzz/bangalore-based-elearning-startup-simplilearn-grabs-inr-90-cr-mayfield-others/,Mayfield India;Helion Ventures;Kalaari Capital
ShopClues.com,$100.00,19/01/2015,Gurugram,General,Series D,https://yourstory.com/2015/01/shopclues-com-raises-series-d-fund,Tiger Global;Helion Venture Partners;Nexus Venture Partners
Refiral,$0.24,18/01/2015,Delhi,E-commerce,,https://yourstory.com/2015/01/refiral-angel-funding-cogent-eservices,
