Company,Amount ($M),Date,HQ,Sector,Series,Source,Investors
CreditVidya,$2.00,08/06/2016,Mumbai,Fintech,Series A,https://inc42.com/flash-feed/creditvidya-funding/,
Helpshift,$23.00,07/06/2016,Pune,General,Series B,https://inc42.com/flash-feed/helpshift-funding/,
MadRat Games,$2.50,08/06/2016,Mumbai,Edtech,,https://inc42.com/flash-feed/madrat-games-fresh-funds/,Ratan Tata;Ola’s founders Bhavish Aggarwal;Ankit Bhati;Flipkart’s founder Binny Bansal;Girish Mathrubootham of Freshdesk
Degree,$0.12,08/06/2016,Hyderabad,General,Seed,https://inc42.com/flash-feed/6degree-funding/,Abhishek Agarwal
Enabler StoreKing,$16.00,09/06/2016,Bengaluru,E-commerce,,https://inc42.com/flash-feed/ecommerce-enabler-storeking-raises-16-mn-malaysias-axiata-digital-reach-100kretailers-2017/,
Droom,,04/06/2016,Gurgaon,E-commerce,Series B,https://inc42.com/buzz/funding-galore-96/,BEENEXT;Digital Garage;LightBox Ventures;Beenos
TinyOwl,,04/06/2016,Mumbai,Foodtech,Acquisition,https://inc42.com/flash-feed/roadrunnr-acquires-tinyowl-rebrands-runnr/,Roadrunnr
Startify,,06/06/2016,India,SaaS,Acquisition,https://inc42.com/flash-feed/startify-acquisition/,Pawas Jain
ListUp,$0.04,08/06/2016,Mumbai,E-commerce,Seed,https://inc42.com/buzz/listup-raises-500k/,Kae Capital;Kunal Shah;Sandeep Tandon
CueMath,$4.00,07/06/2016,Delhi,Edtech,Series A,https://inc42.com/flash-feed/cuemath-4mn-funding/,Sequoia Capital India;Unitus Seed Fund
Cookifi,,08/06/2016,Bangalore,Consumer Services,Seed,https://inc42.com/flash-feed/cookifi-seed-funding-tracxnsyndicate/,Kunal Shah;Aneesh Reddy;Tracxn Labs;Venkat Tadanki;Krishna Mehra;Amit Rathore
Wired Hub,,08/06/2016,Jaipur,Real Estate,Seed,https://inc42.com/flash-feed/wired-hub-seed-funding/,Ankit Maheshwari;Anand Singh
Koovs,$3.40,09/06/2016,New Delhi,E-commerce,,https://inc42.com/flash-feed/koovs-confirms-strategic-investment-ht-media/,HT Media
Teabox,,09/06/2016,Siliguri,E-commerce,Undisclosed,https://inc42.com/flash-feed/teabox-dbs-funding/,Cameron Jones;DBS Bank
Kickstart Jobs,,09/06/2016,Gurgaon,Consumer Services,Seed,https://inc42.com/flash-feed/kickstart-jobs-funding/,ah! Ventures;Vivek Joshi;Mohit Satyanand;Amit Banati;Arun Khanna
Shopwati,,09/06/2016,Gurgaon,E-commerce,Seed,https://inc42.com/flash-feed/shopwati-seed-funding/,Sanjiv Rai
SillyMonks,$0.36,06/06/2016,Hyderabad,E-commerce,,https://yourstory.com/2016/06/sillymonks-funding,
StoreKing,$16.00,08/06/2016,Bengaluru,E-commerce,,https://yourstory.com/2016/06/storeking-funding,Axiata Digital
MyGmat & MyGre,,08/06/2016,Chennai,Edtech,Acquisition,https://yourstory.com/2016/06/santhosh-karnanandas-mygmat-mygre-acquired,ICARE
